datetime,open,close,high,low,volume
2025-03-03 14:30:00,5968.330078125,5952.7099609375,5986.08984375,5919.1801757812,0
2025-03-03 15:30:00,5952.8701171875,5937.1899414062,5962.740234375,5935.1201171875,352253198
2025-03-03 16:30:00,5937.1499023438,5949.509765625,5953.16015625,5923.8500976562,288563000
2025-03-03 17:30:00,5949.509765625,5892.6298828125,5953.4702148438,5890.6298828125,342420000
2025-03-03 18:30:00,5892.6000976562,5896.580078125,5913.33984375,5886.8598632812,309999000
2025-03-03 19:30:00,5896.5,5823.2700195312,5917.6000976562,5819.919921875,486334000
2025-03-03 20:30:00,5823.25,5851.330078125,5851.330078125,5810.91015625,541280000
2025-03-04 14:30:00,5811.9799804688,5756.580078125,5811.9799804688,5732.58984375,0
2025-03-04 15:30:00,5756.3999023438,5740.7797851562,5770.6499023438,5733.240234375,539117520
2025-03-04 16:30:00,5740.3798828125,5790.169921875,5796.3500976562,5740.3500976562,442423000
2025-03-04 17:30:00,5790.3198242188,5786.8701171875,5811.4501953125,5771.4501953125,364482000
2025-03-04 18:30:00,5786.7001953125,5826.1201171875,5841.1298828125,5781.8701171875,358888000
2025-03-04 19:30:00,5826.2900390625,5851.5,5865.080078125,5820.5698242188,402163000
2025-03-04 20:30:00,5850.8901367188,5777.4399414062,5852.0297851562,5759.3500976562,572820000
2025-03-05 14:30:00,5781.3598632812,5770.7099609375,5806.6899414062,5761.6298828125,0
2025-03-05 15:30:00,5770.830078125,5759.8999023438,5794.33984375,5750.490234375,375963431
2025-03-05 16:30:00,5759.7202148438,5798.3598632812,5798.419921875,5742.3500976562,313639000
2025-03-05 17:30:00,5798.509765625,5803.9399414062,5822.3100585938,5790.75,296966000
2025-03-05 18:30:00,5803.9399414062,5839.5698242188,5854.7202148438,5791.669921875,308923000
2025-03-05 19:30:00,5839.7900390625,5853.6401367188,5860.58984375,5832.8798828125,339688000
2025-03-05 20:30:00,5853.4599609375,5840.9501953125,5853.4599609375,5826.5200195312,443613000
2025-03-06 14:30:00,5785.8701171875,5796.3598632812,5798.490234375,5746.5297851562,0
2025-03-06 15:30:00,5796.1401367188,5797.25,5812.080078125,5784.3798828125,344126186
2025-03-06 16:30:00,5797.009765625,5736.6298828125,5810.0400390625,5731.7900390625,335781688
2025-03-06 17:30:00,5736.7202148438,5736.080078125,5751.6801757812,5721.58984375,296278000
2025-03-06 18:30:00,5736.08984375,5716.7202148438,5741.3198242188,5712.1401367188,315173000
2025-03-06 19:30:00,5716.58984375,5740.7797851562,5759.4799804688,5711.6401367188,433149000
2025-03-06 20:30:00,5740.7001953125,5738.490234375,5752.1201171875,5726.740234375,486145000
2025-03-07 14:30:00,5726.009765625,5732.7998046875,5770.4799804688,5719.6801757812,0
2025-03-07 15:30:00,5732.9799804688,5685.080078125,5736.8500976562,5683.4301757812,556631827
2025-03-07 16:30:00,5685.3999023438,5689.6098632812,5694.8798828125,5666.2900390625,472360000
2025-03-07 17:30:00,5689.7099609375,5735.6499023438,5751.83984375,5684.919921875,410965000
2025-03-07 18:30:00,5735.740234375,5775.83984375,5782.509765625,5733.5698242188,370253000
2025-03-07 19:30:00,5776.0,5769.8100585938,5781.1899414062,5757.25,385036000
2025-03-07 20:30:00,5769.7099609375,5769.1499023438,5783.009765625,5739.6801757812,525867000
2025-03-10 13:30:00,5705.3701171875,5663.1000976562,5705.3701171875,5659.9799804688,0
2025-03-10 14:30:00,5663.1098632812,5659.16015625,5663.4599609375,5638.83984375,581695945
2025-03-10 15:30:00,5659.1098632812,5644.9399414062,5673.9501953125,5633.169921875,433933000
2025-03-10 16:30:00,5645.33984375,5626.2998046875,5658.8798828125,5619.5200195312,390464000
2025-03-10 17:30:00,5626.2797851562,5605.8901367188,5627.1000976562,5602.7797851562,392844000
2025-03-10 18:30:00,5605.91015625,5605.0297851562,5620.330078125,5564.9399414062,516717000
2025-03-10 19:30:00,5605.240234375,5615.0,5632.6801757812,5599.9599609375,642217000
2025-03-11 13:30:00,5603.6499023438,5567.41015625,5625.6801757812,5564.6201171875,0
2025-03-11 14:30:00,5567.3500976562,5580.2700195312,5596.0200195312,5549.080078125,535875708
2025-03-11 15:30:00,5580.3901367188,5566.9399414062,5607.509765625,5556.9501953125,359632000
2025-03-11 16:30:00,5567.2001953125,5530.0698242188,5576.5698242188,5528.8798828125,319556000
2025-03-11 17:30:00,5529.8500976562,5592.7099609375,5600.6098632812,5528.41015625,384731000
2025-03-11 18:30:00,5592.6499023438,5604.3100585938,5636.2998046875,5582.6801757812,508354000
2025-03-11 19:30:00,5604.4501953125,5571.7900390625,5610.5600585938,5569.58984375,525871000
2025-03-12 13:30:00,5624.83984375,5599.3798828125,5642.1899414062,5589.3500976562,0
2025-03-12 14:30:00,5599.2202148438,5577.4399414062,5600.6499023438,5546.08984375,436688964
2025-03-12 15:30:00,5577.5,5611.0,5616.5498046875,5574.9599609375,337338000
2025-03-12 16:30:00,5611.1201171875,5622.4799804688,5622.7001953125,5596.0,294469000
2025-03-12 17:30:00,5622.5,5610.169921875,5625.9501953125,5586.6801757812,299666000
2025-03-12 18:30:00,5610.2998046875,5605.009765625,5626.91015625,5598.0400390625,337832000
2025-03-12 19:30:00,5605.009765625,5598.2797851562,5610.9399414062,5590.9399414062,460388000
2025-03-13 13:30:00,5594.4501953125,5579.2202148438,5597.7797851562,5551.7001953125,0
2025-03-13 14:30:00,5579.2099609375,5550.91015625,5590.1298828125,5549.3798828125,366920088
2025-03-13 15:30:00,5550.669921875,5533.5,5556.7900390625,5530.0600585938,355530000
2025-03-13 16:30:00,5533.58984375,5519.16015625,5552.2099609375,5511.3999023438,309657000
2025-03-13 17:30:00,5518.8198242188,5537.2700195312,5538.66015625,5504.6499023438,306649000
2025-03-13 18:30:00,5537.3500976562,5522.25,5553.1000976562,5517.990234375,334532000
2025-03-13 19:30:00,5522.3598632812,5521.5600585938,5527.58984375,5509.259765625,466256000
2025-03-14 13:30:00,5563.8500976562,5576.0200195312,5603.9301757812,5563.8500976562,0
2025-03-14 14:30:00,5575.990234375,5617.3901367188,5621.5,5575.7099609375,354567386
2025-03-14 15:30:00,5617.3798828125,5609.3901367188,5630.919921875,5607.830078125,297108644
2025-03-14 16:30:00,5609.2797851562,5621.4702148438,5634.0600585938,5607.7202148438,258290000
2025-03-14 17:30:00,5621.4501953125,5613.740234375,5625.83984375,5609.6801757812,231099000
2025-03-14 18:30:00,5613.830078125,5625.240234375,5634.0,5613.830078125,295633000
2025-03-14 19:30:00,5625.25,5636.8598632812,5645.2700195312,5621.2900390625,464315000
2025-03-17 13:30:00,5635.6000976562,5652.419921875,5669.2998046875,5631.1201171875,0
2025-03-17 14:30:00,5652.5,5648.5498046875,5662.7998046875,5641.759765625,345376935
2025-03-17 15:30:00,5648.5400390625,5644.919921875,5658.6298828125,5636.009765625,253423310
