datetime,open,close,high,low,volume
2025-07-01 13:30:00,6187.25,6193.7299804688,6203.2099609375,6184.9599609375,0
2025-07-01 14:30:00,6193.6098632812,6195.8798828125,6199.0,6177.9702148438,570669686
2025-07-01 15:30:00,6195.759765625,6196.1401367188,6203.5498046875,6183.5297851562,442759000
2025-07-01 16:30:00,6196.08984375,6203.490234375,6205.2900390625,6193.169921875,342618000
2025-07-01 17:30:00,6203.4501953125,6202.8598632812,6210.7797851562,6200.7900390625,272564000
2025-07-01 18:30:00,6202.8598632812,6206.1201171875,6207.58984375,6190.3100585938,328349000
2025-07-01 19:30:00,6206.08984375,6197.580078125,6209.5200195312,6197.2900390625,472896000
2025-07-02 13:30:00,6193.8798828125,6209.1401367188,6210.4702148438,6188.2900390625,0
2025-07-02 14:30:00,6209.2299804688,6210.9399414062,6214.6298828125,6205.41015625,466170664
2025-07-02 15:30:00,6210.8701171875,6214.740234375,6217.4799804688,6210.5400390625,314866000
2025-07-02 16:30:00,6214.7001953125,6217.3999023438,6219.2001953125,6213.2900390625,230170000
2025-07-02 17:30:00,6217.41015625,6218.6000976562,6219.9599609375,6215.4301757812,225571000
2025-07-02 18:30:00,6218.580078125,6220.4599609375,6224.6098632812,6218.4301757812,310248000
2025-07-02 19:30:00,6220.41015625,6227.2700195312,6227.6000976562,6218.8701171875,462332000
2025-07-03 13:30:00,6246.4599609375,6271.8701171875,6272.8500976562,6246.4599609375,0
2025-07-03 14:30:00,6272.0297851562,6276.58984375,6279.6899414062,6270.1298828125,362901720
2025-07-03 15:30:00,6276.490234375,6279.1499023438,6282.7998046875,6276.08984375,296331885
2025-07-07 13:30:00,6259.0400390625,6252.3798828125,6262.0698242188,6248.2202148438,0
2025-07-07 14:30:00,6252.4301757812,6242.7797851562,6252.830078125,6237.759765625,320034072
2025-07-07 15:30:00,6242.6000976562,6227.990234375,6244.66015625,6215.25,284173581
2025-07-07 16:30:00,6227.9301757812,6223.58984375,6234.0400390625,6217.419921875,226369000
2025-07-07 17:30:00,6223.5698242188,6201.6298828125,6234.9501953125,6201.5,242907000
2025-07-07 18:30:00,6201.6499023438,6216.7797851562,6225.7900390625,6201.0,253579000
2025-07-07 19:30:00,6216.7202148438,6230.759765625,6230.759765625,6216.2900390625,400217000
2025-07-08 13:30:00,6234.0297851562,6222.3798828125,6238.4501953125,6218.91015625,0
2025-07-08 14:30:00,6222.41015625,6221.759765625,6236.83984375,6217.75,433470649
2025-07-08 15:30:00,6221.7202148438,6240.8999023438,6242.7001953125,6221.7202148438,261095979
2025-07-08 16:30:00,6240.8999023438,6230.009765625,6241.759765625,6220.8798828125,279474000
2025-07-08 17:30:00,6230.0600585938,6228.5297851562,6234.75,6224.5400390625,244869000
2025-07-08 18:30:00,6228.5498046875,6226.8798828125,6230.8701171875,6223.2900390625,265455000
2025-07-08 19:30:00,6226.83984375,6225.4799804688,6228.5600585938,6221.7202148438,445983000
2025-07-09 13:30:00,6243.330078125,6256.080078125,6269.16015625,6243.330078125,0
2025-07-09 14:30:00,6255.9501953125,6243.0297851562,6255.9501953125,6231.4301757812,371977712
2025-07-09 15:30:00,6243.0498046875,6240.490234375,6247.1401367188,6236.0600585938,247022700
2025-07-09 16:30:00,6240.4702148438,6245.4599609375,6248.6201171875,6239.08984375,212353000
2025-07-09 17:30:00,6245.4399414062,6250.740234375,6254.66015625,6242.9501953125,244781000
2025-07-09 18:30:00,6250.6098632812,6257.8500976562,6259.7099609375,6250.4599609375,259119000
2025-07-09 19:30:00,6257.8798828125,6262.2700195312,6263.8500976562,6256.4501953125,423489000
2025-07-10 13:30:00,6266.7998046875,6258.75,6267.1899414062,6251.4399414062,0
2025-07-10 14:30:00,6258.8901367188,6276.66015625,6276.8500976562,6258.8901367188,361940471
2025-07-10 15:30:00,6276.4399414062,6277.0600585938,6279.4501953125,6271.7299804688,268395526
2025-07-10 16:30:00,6277.0400390625,6282.6000976562,6284.0297851562,6274.009765625,217946000
2025-07-10 17:30:00,6282.6401367188,6287.6801757812,6290.2202148438,6282.6201171875,237423000
2025-07-10 18:30:00,6287.669921875,6283.490234375,6288.1000976562,6282.7700195312,278196000
2025-07-10 19:30:00,6283.4399414062,6280.1401367188,6287.8500976562,6274.08984375,431523000
2025-07-11 13:30:00,6255.6801757812,6261.9702148438,6264.2099609375,6237.6000976562,0
2025-07-11 14:30:00,6262.0,6254.66015625,6265.4501953125,6249.1801757812,335952796
2025-07-11 15:30:00,6254.830078125,6260.9301757812,6267.0400390625,6253.25,259026629
2025-07-11 16:30:00,6260.759765625,6265.4702148438,6266.6098632812,6257.009765625,203800000
2025-07-11 17:30:00,6265.490234375,6263.830078125,6267.7299804688,6258.83984375,246156000
2025-07-11 18:30:00,6263.919921875,6265.9799804688,6269.4399414062,6253.2797851562,278682000
2025-07-11 19:30:00,6266.0,6258.3500976562,6266.8500976562,6256.7202148438,399498000
2025-07-14 13:30:00,6255.1499023438,6248.6401367188,6259.009765625,6239.2202148438,0
2025-07-14 14:30:00,6248.66015625,6262.41015625,6262.41015625,6245.6201171875,356199197
2025-07-14 15:30:00,6262.2900390625,6260.580078125,6265.419921875,6259.6899414062,257623530
2025-07-14 16:30:00,6260.5400390625,6268.8500976562,6270.740234375,6258.1899414062,216495000
2025-07-14 17:30:00,6268.8701171875,6271.259765625,6271.4399414062,6265.9399414062,217774000
2025-07-14 18:30:00,6271.25,6268.58984375,6273.3100585938,6266.8798828125,279306000
2025-07-14 19:30:00,6268.6499023438,6268.1098632812,6270.7797851562,6264.7797851562,399104000
2025-07-15 13:30:00,6295.2900390625,6276.7299804688,6302.0400390625,6274.4599609375,0
2025-07-15 14:30:00,6276.6499023438,6272.4301757812,6276.9301757812,6259.1401367188,381911301
2025-07-15 15:30:00,6272.3598632812,6263.5400390625,6274.5600585938,6261.509765625,279897000
2025-07-15 16:30:00,6263.58984375,6259.4702148438,6266.6298828125,6250.9799804688,254376000
2025-07-15 17:30:00,6259.41015625,6267.1000976562,6269.6298828125,6259.3999023438,261081000
2025-07-15 18:30:00,6267.080078125,6254.0498046875,6269.4799804688,6251.6098632812,328992000
2025-07-15 19:30:00,6254.080078125,6243.1000976562,6258.490234375,6242.4501953125,448703000
2025-07-16 13:30:00,6254.5,6245.7900390625,6261.6000976562,6238.5400390625,0
2025-07-16 14:30:00,6245.58984375,6234.3500976562,6254.3500976562,6216.6098632812,421441988
2025-07-16 15:30:00,6234.1201171875,6237.3701171875,6244.9599609375,6201.58984375,335040864
2025-07-16 16:30:00,6237.3598632812,6251.8798828125,6258.1298828125,6232.9399414062,227982000
2025-07-16 17:30:00,6251.7797851562,6254.4301757812,6255.2900390625,6248.2700195312,218364000
2025-07-16 18:30:00,6254.3999023438,6262.3999023438,6265.7099609375,6254.3999023438,282774000
2025-07-16 19:30:00,6262.4799804688,6263.580078125,6268.1201171875,6260.1098632812,423372000
2025-07-17 13:30:00,6263.3999023438,6275.66015625,6283.5400390625,6262.2700195312,0
2025-07-17 14:30:00,6275.7299804688,6287.8100585938,6288.259765625,6271.9301757812,382945088
2025-07-17 15:30:00,6287.75,6289.6298828125,6296.1201171875,6286.9399414062,307290736
2025-07-17 16:30:00,6289.6899414062,6291.259765625,6291.7299804688,6286.330078125,248747000
2025-07-17 17:30:00,6291.3198242188,6299.8999023438,6299.9599609375,6291.16015625,262492000
2025-07-17 18:30:00,6299.8100585938,6300.3901367188,6304.6899414062,6297.41015625,305694000
2025-07-17 19:30:00,6300.5,6299.0200195312,6303.5400390625,6296.8598632812,459370000
2025-07-18 13:30:00,6312.9501953125,6293.8901367188,6315.6098632812,6292.7900390625,0
2025-07-18 14:30:00,6293.8198242188,6296.4501953125,6299.1899414062,6289.5698242188,378814695
2025-07-18 15:30:00,6296.4599609375,6289.7700195312,6302.0297851562,6286.7001953125,279529000
2025-07-18 16:30:00,6289.83984375,6289.83984375,6293.9599609375,6285.2700195312,248789000
2025-07-18 17:30:00,6289.9301757812,6291.5297851562,6295.58984375,6287.5297851562,245321000
