datetime,open,close,high,low,volume
2025-09-02 13:30:00,6401.509765625,6405.6201171875,6412.009765625,6369.5698242188,0
2025-09-02 14:30:00,6405.4599609375,6377.259765625,6406.9599609375,6372.9702148438,352301557
2025-09-02 15:30:00,6377.2099609375,6367.830078125,6377.2099609375,6360.580078125,285120161
2025-09-02 16:30:00,6367.7900390625,6387.7001953125,6389.509765625,6367.7700195312,217974000
2025-09-02 17:30:00,6387.7001953125,6388.5400390625,6401.5,6387.6499023438,229849000
2025-09-02 18:30:00,6388.5600585938,6402.58984375,6404.1201171875,6385.1000976562,257468000
2025-09-02 19:30:00,6402.6098632812,6414.9501953125,6416.5400390625,6402.08984375,401112000
2025-09-03 13:30:00,6445.8198242188,6435.41015625,6445.8198242188,6428.1000976562,0
2025-09-03 14:30:00,6435.58984375,6435.7001953125,6453.669921875,6435.0200195312,341011842
2025-09-03 15:30:00,6435.7797851562,6435.9799804688,6442.5600585938,6432.08984375,254278543
2025-09-03 16:30:00,6435.990234375,6434.08984375,6439.7900390625,6426.0600585938,231859000
2025-09-03 17:30:00,6433.8999023438,6423.0600585938,6435.3598632812,6417.1899414062,241749000
2025-09-03 18:30:00,6423.0297851562,6421.7700195312,6423.6298828125,6416.169921875,262004000
2025-09-03 19:30:00,6421.7001953125,6447.8100585938,6447.8100585938,6421.7001953125,431513000
2025-09-04 13:30:00,6456.6000976562,6459.7900390625,6464.2797851562,6445.9799804688,0
2025-09-04 14:30:00,6459.919921875,6473.5400390625,6475.5400390625,6459.7299804688,336999139
2025-09-04 15:30:00,6473.4599609375,6470.3198242188,6476.75,6469.33984375,268750950
2025-09-04 16:30:00,6470.3100585938,6479.5400390625,6480.3901367188,6469.4799804688,226128000
2025-09-04 17:30:00,6479.490234375,6483.16015625,6487.0498046875,6477.1801757812,227054000
2025-09-04 18:30:00,6483.1401367188,6490.490234375,6493.2700195312,6482.6899414062,282152000
