datetime,open,close,high,low,volume
2025-05-01 13:30:00,5625.1401367188,5639.1201171875,5640.2700195312,5606.759765625,0
2025-05-01 14:30:00,5639.0400390625,5650.3901367188,5658.91015625,5630.6499023438,409705839
2025-05-01 15:30:00,5650.5400390625,5620.990234375,5651.6298828125,5609.3999023438,327529000
2025-05-01 16:30:00,5620.9301757812,5630.2700195312,5637.259765625,5610.3999023438,250305000
2025-05-01 17:30:00,5630.3701171875,5636.16015625,5640.6201171875,5617.5600585938,245763000
2025-05-01 18:30:00,5636.1499023438,5637.759765625,5643.6201171875,5627.0200195312,291834000
2025-05-01 19:30:00,5637.6899414062,5602.3100585938,5639.8100585938,5597.3500976562,482053000
2025-05-02 13:30:00,5645.8798828125,5679.9399414062,5680.3798828125,5642.2797851562,0
2025-05-02 14:30:00,5680.2998046875,5663.8798828125,5680.2998046875,5662.9799804688,342607725
2025-05-02 15:30:00,5663.830078125,5689.7998046875,5696.6000976562,5661.7299804688,323798847
2025-05-02 16:30:00,5689.7998046875,5685.3701171875,5697.7797851562,5681.7202148438,255668000
2025-05-02 17:30:00,5685.3500976562,5694.2202148438,5696.5297851562,5682.9599609375,232704000
2025-05-02 18:30:00,5694.2299804688,5693.8798828125,5700.7001953125,5679.8798828125,304353000
2025-05-02 19:30:00,5693.7900390625,5685.7299804688,5695.1499023438,5678.4399414062,439390000
2025-05-05 13:30:00,5655.3198242188,5653.9599609375,5659.8999023438,5634.4799804688,0
2025-05-05 14:30:00,5654.0600585938,5665.5498046875,5670.240234375,5646.6201171875,304484216
2025-05-05 15:30:00,5665.58984375,5674.2700195312,5676.0600585938,5656.4702148438,230315480
2025-05-05 16:30:00,5673.9301757812,5669.0600585938,5676.8198242188,5666.4301757812,206295000
2025-05-05 17:30:00,5669.0498046875,5679.0,5681.169921875,5668.4599609375,209194000
2025-05-05 18:30:00,5679.0200195312,5665.0297851562,5683.3798828125,5663.33984375,258694000
2025-05-05 19:30:00,5665.0200195312,5651.2001953125,5670.5297851562,5648.2900390625,395036000
2025-05-06 13:30:00,5605.8701171875,5622.9501953125,5625.4301757812,5586.0400390625,0
2025-05-06 14:30:00,5622.9599609375,5633.7099609375,5634.919921875,5621.08984375,306143377
2025-05-06 15:30:00,5633.740234375,5623.0498046875,5649.580078125,5619.2202148438,260145221
2025-05-06 16:30:00,5623.0,5613.5600585938,5630.8500976562,5608.8198242188,232927000
2025-05-06 17:30:00,5613.5297851562,5621.6801757812,5621.7299804688,5600.9799804688,233427000
2025-05-06 18:30:00,5621.66015625,5624.7299804688,5627.83984375,5616.2700195312,259508000
2025-05-06 19:30:00,5624.75,5605.5200195312,5630.4501953125,5605.4702148438,412131000
2025-05-07 13:30:00,5614.1801757812,5635.5498046875,5636.7700195312,5613.3198242188,0
2025-05-07 14:30:00,5635.5498046875,5608.419921875,5637.1000976562,5601.1000976562,358132252
2025-05-07 15:30:00,5608.3798828125,5609.0,5620.6801757812,5603.759765625,286779644
2025-05-07 16:30:00,5609.0200195312,5630.0297851562,5635.1499023438,5608.4399414062,242155000
2025-05-07 17:30:00,5629.9799804688,5596.7900390625,5631.25,5578.6401367188,320622000
2025-05-07 18:30:00,5596.9799804688,5596.2998046875,5627.990234375,5591.4301757812,365315000
2025-05-07 19:30:00,5596.2001953125,5629.75,5654.7299804688,5593.1201171875,537533000
2025-05-08 13:30:00,5663.6000976562,5661.5698242188,5672.9799804688,5641.259765625,0
2025-05-08 14:30:00,5661.8198242188,5678.5297851562,5686.7202148438,5635.3798828125,412078152
2025-05-08 15:30:00,5678.8999023438,5704.830078125,5713.830078125,5673.1298828125,363222000
2025-05-08 16:30:00,5704.83984375,5709.1801757812,5720.1000976562,5704.5698242188,256163000
2025-05-08 17:30:00,5709.1000976562,5697.2998046875,5710.7900390625,5692.0400390625,248334000
2025-05-08 18:30:00,5697.2700195312,5707.1899414062,5710.259765625,5694.2998046875,308749000
2025-05-08 19:30:00,5707.2299804688,5663.8598632812,5707.8999023438,5662.5498046875,446622000
2025-05-09 13:30:00,5679.6499023438,5659.5400390625,5691.6899414062,5654.5600585938,0
2025-05-09 14:30:00,5659.58984375,5661.3198242188,5668.9599609375,5644.1499023438,323175575
2025-05-09 15:30:00,5661.330078125,5654.91015625,5672.0498046875,5651.6098632812,225845071
2025-05-09 16:30:00,5654.9301757812,5655.8500976562,5660.6298828125,5646.0,205979000
2025-05-09 17:30:00,5655.6899414062,5658.6801757812,5668.9501953125,5651.8901367188,201517000
2025-05-09 18:30:00,5658.7797851562,5665.6000976562,5674.5200195312,5658.5498046875,241830000
2025-05-09 19:30:00,5665.669921875,5659.1499023438,5667.169921875,5657.3999023438,360615000
2025-05-12 13:30:00,5807.2001953125,5797.6801757812,5828.66015625,5794.5297851562,0
2025-05-12 14:30:00,5797.4799804688,5804.259765625,5817.3598632812,5786.080078125,453780565
2025-05-12 15:30:00,5804.1098632812,5809.240234375,5813.669921875,5796.0200195312,327222000
2025-05-12 16:30:00,5809.1499023438,5829.3598632812,5839.6801757812,5808.8500976562,294370000
2025-05-12 17:30:00,5829.33984375,5835.4301757812,5837.2797851562,5828.2099609375,280608000
2025-05-12 18:30:00,5835.41015625,5830.3999023438,5841.1401367188,5827.5297851562,339969000
2025-05-12 19:30:00,5830.5400390625,5844.580078125,5845.3701171875,5824.3198242188,520944000
2025-05-13 13:30:00,5854.1499023438,5885.41015625,5895.25,5845.0200195312,0
2025-05-13 14:30:00,5885.259765625,5893.9301757812,5896.9501953125,5877.4599609375,486859703
2025-05-13 15:30:00,5893.9301757812,5892.9399414062,5899.990234375,5886.1201171875,358654000
2025-05-13 16:30:00,5893.009765625,5899.2299804688,5899.8701171875,5889.7099609375,302346000
2025-05-13 17:30:00,5899.1801757812,5895.6801757812,5906.4702148438,5891.0297851562,314238000
2025-05-13 18:30:00,5895.7099609375,5900.8999023438,5905.5200195312,5891.0600585938,327685000
2025-05-13 19:30:00,5900.8798828125,5884.8701171875,5906.6401367188,5884.4702148438,477842000
2025-05-14 13:30:00,5896.740234375,5891.1499023438,5906.5498046875,5880.75,0
2025-05-14 14:30:00,5891.080078125,5895.58984375,5896.8999023438,5874.6201171875,411407262
2025-05-14 15:30:00,5895.169921875,5895.5,5901.240234375,5893.580078125,320593000
2025-05-14 16:30:00,5895.490234375,5879.330078125,5901.7001953125,5872.1098632812,279834000
2025-05-14 17:30:00,5879.25,5884.1201171875,5892.3901367188,5878.6000976562,275662000
2025-05-14 18:30:00,5884.0698242188,5886.5,5897.3798828125,5881.5297851562,318457000
2025-05-14 19:30:00,5886.1899414062,5891.509765625,5897.0400390625,5880.3100585938,487477000
2025-05-15 13:30:00,5869.8198242188,5872.9501953125,5885.5400390625,5865.16015625,0
2025-05-15 14:30:00,5872.9799804688,5898.3701171875,5903.2797851562,5867.8198242188,409624993
2025-05-15 15:30:00,5898.5498046875,5907.08984375,5913.830078125,5895.83984375,307783000
2025-05-15 16:30:00,5907.1401367188,5921.9599609375,5924.2099609375,5904.0,266891000
2025-05-15 17:30:00,5922.0,5909.3500976562,5922.0498046875,5901.490234375,262250000
2025-05-15 18:30:00,5909.3500976562,5901.9799804688,5917.740234375,5898.5200195312,311058000
2025-05-15 19:30:00,5901.8701171875,5917.4399414062,5917.4399414062,5901.8701171875,433899000
2025-05-16 13:30:00,5929.08984375,5923.25,5930.419921875,5914.3598632812,0
2025-05-16 14:30:00,5923.1801757812,5923.330078125,5925.1098632812,5907.3598632812,338204383
2025-05-16 15:30:00,5923.3999023438,5934.9799804688,5936.8198242188,5923.3701171875,256821776
2025-05-16 16:30:00,5935.1098632812,5945.3198242188,5946.4501953125,5932.3500976562,227995000
2025-05-16 17:30:00,5945.2998046875,5946.8198242188,5948.9599609375,5940.3798828125,222443000
2025-05-16 18:30:00,5946.490234375,5952.5698242188,5957.1401367188,5945.6801757812,270369000
2025-05-16 19:30:00,5952.509765625,5958.3999023438,5958.6201171875,5946.5297851562,399321000
2025-05-19 13:30:00,5897.240234375,5935.3500976562,5946.259765625,5896.25,0
2025-05-19 14:30:00,5935.4799804688,5936.669921875,5942.3901367188,5929.8500976562,292993827
2025-05-19 15:30:00,5936.8198242188,5953.4501953125,5954.3500976562,5936.0297851562,224333120
2025-05-19 16:30:00,5953.3500976562,5964.330078125,5968.6098632812,5949.25,219361000
2025-05-19 17:30:00,5964.2900390625,5950.3701171875,5967.5698242188,5947.0200195312,216726000
2025-05-19 18:30:00,5950.4301757812,5948.4599609375,5959.2998046875,5945.490234375,234293000
2025-05-19 19:30:00,5948.3798828125,5964.16015625,5965.1098632812,5948.2299804688,349173000
2025-05-20 13:30:00,5944.66015625,5942.1499023438,5949.0498046875,5933.5297851562,0
2025-05-20 14:30:00,5942.0400390625,5947.3999023438,5953.0600585938,5938.8500976562,285762519
2025-05-20 15:30:00,5947.3701171875,5939.83984375,5948.1401367188,5935.7001953125,238136460
2025-05-20 16:30:00,5939.8100585938,5947.3100585938,5950.6298828125,5939.66015625,209695000
2025-05-20 17:30:00,5947.3198242188,5921.3798828125,5947.830078125,5920.0498046875,257571000
2025-05-20 18:30:00,5921.2700195312,5926.2202148438,5929.0,5909.259765625,291575000
2025-05-20 19:30:00,5926.259765625,5940.830078125,5942.0498046875,5926.259765625,376315000
2025-05-21 13:30:00,5910.1801757812,5909.7700195312,5924.3901367188,5899.6499023438,0
2025-05-21 14:30:00,5909.6401367188,5930.6098632812,5934.91015625,5901.9599609375,351327503
2025-05-21 15:30:00,5930.6801757812,5930.7797851562,5935.3198242188,5925.759765625,271683220
2025-05-21 16:30:00,5930.7299804688,5858.9501953125,5938.3701171875,5858.509765625,316099000
2025-05-21 17:30:00,5859.1801757812,5865.3999023438,5889.2998046875,5850.83984375,350521000
2025-05-21 18:30:00,5865.3598632812,5835.2998046875,5874.830078125,5830.91015625,347420000
2025-05-21 19:30:00,5835.1298828125,5844.169921875,5858.0,5835.1298828125,431357000
2025-05-22 13:30:00,5841.259765625,5840.8598632812,5863.4399414062,5825.8198242188,0
2025-05-22 14:30:00,5840.9501953125,5839.1201171875,5850.419921875,5827.7099609375,367795142
2025-05-22 15:30:00,5838.75,5855.6298828125,5867.580078125,5837.6201171875,264268378
2025-05-22 16:30:00,5855.6298828125,5858.6801757812,5860.3198242188,5838.8598632812,224451000
2025-05-22 17:30:00,5858.669921875,5867.759765625,5872.0200195312,5855.419921875,232521000
2025-05-22 18:30:00,5867.7797851562,5877.1401367188,5878.080078125,5861.7202148438,266956000
2025-05-22 19:30:00,5877.2202148438,5841.0,5877.6401367188,5838.6298828125,417589000
2025-05-23 13:30:00,5781.8901367188,5788.8798828125,5800.1401367188,5767.41015625,0
2025-05-23 14:30:00,5789.08984375,5796.2900390625,5800.8100585938,5780.83984375,304012819
2025-05-23 15:30:00,5796.3598632812,5799.1000976562,5808.0,5788.2998046875,236722982
2025-05-23 16:30:00,5799.1298828125,5823.580078125,5823.66015625,5792.0698242188,219029000
2025-05-23 17:30:00,5823.3901367188,5819.0400390625,5829.509765625,5812.7099609375,225953000
2025-05-23 18:30:00,5819.1201171875,5810.6098632812,5826.5400390625,5806.5297851562,227511000
2025-05-23 19:30:00,5810.7700195312,5804.16015625,5821.6298828125,5797.4702148438,365051000
2025-05-27 13:30:00,5854.0698242188,5890.3999023438,5894.330078125,5854.0698242188,0
2025-05-27 14:30:00,5890.4599609375,5899.8100585938,5901.5600585938,5888.4399414062,332979372
2025-05-27 15:30:00,5899.8198242188,5905.330078125,5907.58984375,5896.7998046875,249556976
2025-05-27 16:30:00,5905.3701171875,5913.2099609375,5917.9599609375,5905.16015625,259345000
2025-05-27 17:30:00,5913.259765625,5918.4799804688,5924.330078125,5911.7700195312,229700000
2025-05-27 18:30:00,5918.4799804688,5914.6899414062,5920.5400390625,5913.5297851562,272334000
2025-05-27 19:30:00,5914.7001953125,5921.169921875,5921.75,5910.8198242188,425274000
2025-05-28 13:30:00,5925.5400390625,5914.3198242188,5939.919921875,5912.0498046875,0
2025-05-28 14:30:00,5914.2797851562,5905.830078125,5914.830078125,5903.8701171875,292058743
2025-05-28 15:30:00,5905.8100585938,5910.4599609375,5911.3500976562,5901.7900390625,232047899
2025-05-28 16:30:00,5910.4301757812,5914.240234375,5917.4301757812,5908.3999023438,195875000
2025-05-28 17:30:00,5914.259765625,5912.25,5915.8598632812,5906.7700195312,211537000
2025-05-28 18:30:00,5912.33984375,5906.8100585938,5918.8598632812,5892.1801757812,309197000
2025-05-28 19:30:00,5906.7797851562,5889.5,5907.6201171875,5881.8798828125,405105000
2025-05-29 13:30:00,5939.9599609375,5912.6098632812,5943.1298828125,5897.4501953125,0
2025-05-29 14:30:00,5912.58984375,5919.1401367188,5922.1899414062,5905.3798828125,321817269
2025-05-29 15:30:00,5919.1098632812,5902.240234375,5919.6098632812,5873.7998046875,292402477
2025-05-29 16:30:00,5902.08984375,5905.33984375,5915.4301757812,5901.2998046875,233029000
2025-05-29 17:30:00,5905.3701171875,5892.16015625,5909.3198242188,5888.1298828125,255611000
2025-05-29 18:30:00,5892.009765625,5900.75,5908.5200195312,5891.990234375,286477000
2025-05-29 19:30:00,5900.740234375,5912.16015625,5917.7700195312,5900.740234375,404849000
2025-05-30 13:30:00,5903.669921875,5907.2001953125,5908.1098632812,5875.3999023438,0
2025-05-30 14:30:00,5907.25,5902.6499023438,5910.240234375,5892.2797851562,331537773
2025-05-30 15:30:00,5902.6201171875,5860.1000976562,5904.740234375,5858.8701171875,307653993
2025-05-30 16:30:00,5860.8598632812,5869.6000976562,5871.0498046875,5843.66015625,322288000
2025-05-30 17:30:00,5869.6298828125,5893.7998046875,5897.7099609375,5867.1098632812,264344000
2025-05-30 18:30:00,5893.7900390625,5917.3500976562,5919.9599609375,5889.25,310362000
2025-05-30 19:30:00,5917.330078125,5907.0600585938,5922.1401367188,5904.1899414062,622215000
