datetime,open,close,high,low,volume
2025-12-01 14:30:00,6812.2998046875,6812.3701171875,6832.0698242188,6799.9399414062,0
2025-12-01 15:30:00,6812.4599609375,6824.7797851562,6832.2099609375,6802.2202148438,301040357
2025-12-01 16:30:00,6824.66015625,6833.8100585938,6838.3701171875,6824.66015625,233981414
2025-12-01 17:30:00,6833.8901367188,6838.16015625,6841.7797851562,6831.6899414062,213680000
2025-12-01 18:30:00,6838.2099609375,6819.4501953125,6843.6499023438,6818.759765625,219905000
2025-12-01 19:30:00,6819.5498046875,6820.8798828125,6824.330078125,6812.3198242188,257079000
2025-12-01 20:30:00,6820.9301757812,6814.6499023438,6823.9399414062,6807.0200195312,446110000
2025-12-02 14:30:00,6830.9599609375,6829.6401367188,6846.7299804688,6828.740234375,0
2025-12-02 15:30:00,6829.5200195312,6813.580078125,6851.5498046875,6810.8500976562,386343924
2025-12-02 16:30:00,6813.5400390625,6838.259765625,6839.75,6806.7099609375,272806962
2025-12-02 17:30:00,6838.1298828125,6824.2700195312,6841.75,6813.5400390625,227906000
2025-12-02 18:30:00,6824.2202148438,6827.4301757812,6832.6401367188,6816.2001953125,243231000
2025-12-02 19:30:00,6827.41015625,6838.4501953125,6840.4301757812,6826.8999023438,273698000
2025-12-02 20:30:00,6838.3999023438,6827.830078125,6841.9702148438,6827.830078125,405470000
2025-12-03 14:30:00,6815.2900390625,6830.4702148438,6836.7700195312,6810.4301757812,0
2025-12-03 15:30:00,6830.33984375,6837.3798828125,6843.3999023438,6826.8701171875,353824796
2025-12-03 16:30:00,6837.4501953125,6848.9501953125,6850.1801757812,6830.009765625,255297336
2025-12-03 17:30:00,6848.91015625,6852.16015625,6854.919921875,6846.25,230190000
2025-12-03 18:30:00,6852.2299804688,6856.2001953125,6858.0297851562,6851.3901367188,236917000
2025-12-03 19:30:00,6856.2797851562,6858.7202148438,6862.419921875,6855.0297851562,296358000
2025-12-03 20:30:00,6858.6899414062,6850.509765625,6859.3901367188,6848.8500976562,460818000
2025-12-04 14:30:00,6866.4702148438,6849.3999023438,6866.4702148438,6835.169921875,0
2025-12-04 15:30:00,6849.2001953125,6846.6000976562,6858.5498046875,6835.33984375,364842992
2025-12-04 16:30:00,6846.5698242188,6852.8100585938,6858.8500976562,6842.25,279801641
2025-12-04 17:30:00,6852.7700195312,6859.8798828125,6860.2900390625,6848.08984375,233058000
2025-12-04 18:30:00,6859.7900390625,6834.740234375,6860.3901367188,6827.1201171875,252282000
2025-12-04 19:30:00,6834.6499023438,6840.75,6851.9501953125,6833.1000976562,287825000
2025-12-04 20:30:00,6840.6899414062,6857.9599609375,6857.9599609375,6840.2099609375,420448000
2025-12-05 14:30:00,6866.3198242188,6890.91015625,6895.5,6866.3198242188,0
2025-12-05 15:30:00,6890.919921875,6871.419921875,6895.7797851562,6869.419921875,383111642
2025-12-05 16:30:00,6871.2099609375,6865.7998046875,6877.990234375,6862.8901367188,329218000
2025-12-05 17:30:00,6865.8198242188,6877.58984375,6878.7299804688,6858.3100585938,269281000
2025-12-05 18:30:00,6877.5498046875,6871.3798828125,6881.2900390625,6868.740234375,259561000
2025-12-05 19:30:00,6871.2700195312,6871.8999023438,6875.41015625,6867.83984375,281430000
2025-12-05 20:30:00,6871.8598632812,6869.0698242188,6872.2099609375,6858.2900390625,450805000
2025-12-08 14:30:00,6875.2001953125,6856.6401367188,6878.2700195312,6850.2797851562,0
2025-12-08 15:30:00,6856.6000976562,6852.25,6861.2797851562,6841.1401367188,377838801
2025-12-08 16:30:00,6852.259765625,6837.8701171875,6852.5297851562,6833.8701171875,295156411
2025-12-08 17:30:00,6837.9399414062,6839.8999023438,6856.0400390625,6837.2001953125,295524000
2025-12-08 18:30:00,6839.8198242188,6834.0600585938,6842.3901367188,6827.1899414062,274709000
2025-12-08 19:30:00,6834.0200195312,6837.4599609375,6839.5600585938,6832.7900390625,305581000
2025-12-08 20:30:00,6837.5,6847.83984375,6847.9599609375,6831.8500976562,458966000
2025-12-09 14:30:00,6840.6098632812,6854.080078125,6861.16015625,6840.169921875,0
2025-12-09 15:30:00,6853.6098632812,6859.3999023438,6864.4702148438,6847.5,310916953
2025-12-09 16:30:00,6859.5498046875,6857.9399414062,6864.919921875,6854.1298828125,249444042
2025-12-09 17:30:00,6857.8798828125,6853.2299804688,6860.1000976562,6848.1098632812,239966000
2025-12-09 18:30:00,6853.33984375,6848.5498046875,6854.5200195312,6845.2797851562,248833000
2025-12-09 19:30:00,6848.6401367188,6844.7202148438,6849.7099609375,6843.8901367188,267287000
2025-12-09 20:30:00,6844.6201171875,6840.3198242188,6847.009765625,6837.4301757812,427620000
2025-12-10 14:30:00,6833.490234375,6841.3999023438,6845.5297851562,6824.6899414062,0
2025-12-10 15:30:00,6841.3198242188,6848.8901367188,6849.58984375,6825.830078125,328093286
2025-12-10 16:30:00,6848.66015625,6842.5297851562,6849.16015625,6840.4501953125,237189017
2025-12-10 17:30:00,6842.5600585938,6839.7998046875,6852.3798828125,6838.259765625,223987000
2025-12-10 18:30:00,6839.7900390625,6852.3798828125,6867.7202148438,6835.9399414062,320638000
2025-12-10 19:30:00,6852.5297851562,6892.1298828125,6898.8798828125,6845.3500976562,491266000
2025-12-10 20:30:00,6892.33984375,6886.9501953125,6900.669921875,6884.2700195312,526313000
2025-12-11 14:30:00,6861.2998046875,6874.0400390625,6879.080078125,6833.4501953125,0
2025-12-11 15:30:00,6874.08984375,6857.0200195312,6875.919921875,6851.9599609375,367933683
2025-12-11 16:30:00,6856.919921875,6884.5200195312,6890.0400390625,6856.75,294849860
2025-12-11 17:30:00,6884.5400390625,6887.6098632812,6893.0297851562,6881.1401367188,259011000
2025-12-11 18:30:00,6887.6201171875,6898.4501953125,6899.3901367188,6884.7900390625,274840000
2025-12-11 19:30:00,6898.490234375,6894.919921875,6903.4599609375,6894.919921875,318462000
2025-12-11 20:30:00,6895.1298828125,6902.1000976562,6902.4702148438,6891.419921875,443491000
2025-12-12 14:30:00,6886.8500976562,6847.6098632812,6899.8500976562,6847.1000976562,0
2025-12-12 15:30:00,6847.66015625,6823.2099609375,6866.1298828125,6807.0698242188,444825740
2025-12-12 16:30:00,6823.2299804688,6824.669921875,6839.8701171875,6801.7900390625,322064000
2025-12-12 17:30:00,6824.8500976562,6848.259765625,6853.8901367188,6820.4702148438,256602000
2025-12-12 18:30:00,6848.8798828125,6825.0297851562,6849.1000976562,6822.7900390625,242832000
2025-12-12 19:30:00,6824.8500976562,6823.759765625,6832.919921875,6821.6298828125,284207000
2025-12-12 20:30:00,6823.7900390625,6827.8901367188,6828.5400390625,6811.2998046875,465308000
2025-12-15 14:30:00,6860.1899414062,6806.8100585938,6861.58984375,6801.490234375,0
2025-12-15 15:30:00,6806.759765625,6837.2998046875,6839.8598632812,6804.9399414062,339331137
2025-12-15 16:30:00,6837.33984375,6815.2099609375,6838.1801757812,6810.9799804688,266911729
2025-12-15 17:30:00,6815.3598632812,6809.0498046875,6823.2700195312,6803.5297851562,241793000
2025-12-15 18:30:00,6809.0498046875,6817.419921875,6824.2900390625,6805.8500976562,243646000
2025-12-15 19:30:00,6817.4799804688,6819.830078125,6826.6098632812,6813.6499023438,312197000
2025-12-15 20:30:00,6819.7998046875,6816.33984375,6824.83984375,6814.6201171875,486779000
2025-12-16 14:30:00,6800.1201171875,6785.83984375,6819.2700195312,6773.2299804688,0
2025-12-16 15:30:00,6785.990234375,6780.1000976562,6803.0498046875,6777.7202148438,349816423
2025-12-16 16:30:00,6780.830078125,6782.8100585938,6797.8901367188,6775.16015625,283530413
2025-12-16 17:30:00,6782.7900390625,6764.6098632812,6791.33984375,6759.740234375,242897000
2025-12-16 18:30:00,6764.5,6779.3901367188,6794.8598632812,6764.5,259896000
2025-12-16 19:30:00,6779.4702148438,6801.3798828125,6801.5400390625,6778.5698242188,300530000
2025-12-16 20:30:00,6801.3798828125,6798.509765625,6814.7099609375,6798.3500976562,472813000
2025-12-17 14:30:00,6802.8798828125,6798.419921875,6812.259765625,6784.6899414062,0
2025-12-17 15:30:00,6798.3598632812,6755.66015625,6800.2001953125,6742.509765625,440084559
2025-12-17 16:30:00,6755.0498046875,6750.2001953125,6758.83984375,6739.5,300394000
2025-12-17 17:30:00,6750.240234375,6742.7700195312,6758.66015625,6739.0498046875,248187000
2025-12-17 18:30:00,6742.58984375,6733.41015625,6744.7202148438,6729.1899414062,281440000
2025-12-17 19:30:00,6733.3598632812,6733.990234375,6741.5200195312,6730.75,316455000
2025-12-17 20:30:00,6734.0498046875,6722.2202148438,6738.2998046875,6720.4301757812,487146000
2025-12-18 14:30:00,6778.0600585938,6798.669921875,6800.080078125,6765.7998046875,0
2025-12-18 15:30:00,6798.6899414062,6807.259765625,6815.1899414062,6795.9399414062,383114111
2025-12-18 16:30:00,6806.4301757812,6767.1499023438,6816.1298828125,6758.5,316670597
2025-12-18 17:30:00,6767.2700195312,6797.2900390625,6799.1899414062,6764.669921875,251583000
2025-12-18 18:30:00,6797.240234375,6780.240234375,6805.7797851562,6775.259765625,249175000
2025-12-18 19:30:00,6780.3100585938,6784.8999023438,6786.919921875,6762.6401367188,296851000
2025-12-18 20:30:00,6784.990234375,6774.3500976562,6794.0698242188,6773.4399414062,434498000
2025-12-19 14:30:00,6792.6201171875,6821.1499023438,6833.8198242188,6792.6201171875,0
2025-12-19 15:30:00,6821.169921875,6831.0297851562,6831.8798828125,6815.3701171875,365059000
2025-12-19 16:30:00,6831.0297851562,6836.1000976562,6837.4301757812,6822.5400390625,282561000
2025-12-19 17:30:00,6836.080078125,6836.9301757812,6840.0200195312,6832.7900390625,240716000
2025-12-19 18:30:00,6837.0200195312,6835.419921875,6837.669921875,6830.990234375,253617000
