timestamp,ticker,type,strike,expiration,bid,ask,day_close,vwap,fmv,delta,gamma,theta,vega,implied_volatility,volume
2026-01-20T14:30:00+00:00,O:SPXW260120P06100000,put,6100,2026-01-20,0.03,0.03,0.03,0.03,,,,,,,6
2026-01-20T14:30:00+00:00,O:SPXW260120P06175000,put,6175,2026-01-20,0.03,0.03,0.03,0.03,,,,,,,1
2026-01-20T14:30:00+00:00,O:SPXW260120P06275000,put,6275,2026-01-20,0.05,0.05,0.05,0.05,,,,,,,87
2026-01-20T14:30:00+00:00,O:SPXW260120P06300000,put,6300,2026-01-20,0.05,0.05,0.05,0.05,,,,,,,31
2026-01-20T14:30:00+00:00,O:SPXW260120P06325000,put,6325,2026-01-20,0.05,0.1,0.05,0.0542,,,,,,,12
2026-01-20T14:30:00+00:00,O:SPXW260120P06350000,put,6350,2026-01-20,0.05,0.05,0.05,0.05,,,,,,,45
2026-01-20T14:30:00+00:00,O:SPXW260120P06370000,put,6370,2026-01-20,0.05,0.05,0.05,0.05,,,,,,,6
2026-01-20T14:30:00+00:00,O:SPXW260120P06380000,put,6380,2026-01-20,0.03,0.1,0.05,0.06,,,,,,,3
2026-01-20T14:30:00+00:00,O:SPXW260120P06390000,put,6390,2026-01-20,0.05,0.07,0.05,0.051,,,,,,,21
2026-01-20T14:30:00+00:00,O:SPXW260120P06400000,put,6400,2026-01-20,0.03,0.07,0.03,0.0484,,,,,,,114
2026-01-20T14:30:00+00:00,O:SPXW260120P06410000,put,6410,2026-01-20,0.05,0.1,0.05,0.053,,,,,,,82
2026-01-20T14:30:00+00:00,O:SPXW260120P06420000,put,6420,2026-01-20,0.03,0.05,0.03,0.0471,,,,,,,204
2026-01-20T14:30:00+00:00,O:SPXW260120P06425000,put,6425,2026-01-20,0.05,0.1,0.05,0.0503,,,,,,,153
2026-01-20T14:30:00+00:00,O:SPXW260120P06430000,put,6430,2026-01-20,0.07,0.07,0.07,0.07,,,,,,,2
2026-01-20T14:30:00+00:00,O:SPXW260120P06450000,put,6450,2026-01-20,0.07,0.1,0.07,0.0831,,,,,,,560
2026-01-20T14:30:00+00:00,O:SPXW260120P06460000,put,6460,2026-01-20,0.07,0.1,0.1,0.0888,,,,,,,8
2026-01-20T14:30:00+00:00,O:SPXW260120P06470000,put,6470,2026-01-20,0.07,0.1,0.07,0.098,,,,,,,15
2026-01-20T14:30:00+00:00,O:SPXW260120P06475000,put,6475,2026-01-20,0.05,0.1,0.07,0.0878,,,,,,,237
2026-01-20T14:30:00+00:00,O:SPXW260120P06480000,put,6480,2026-01-20,0.07,0.1,0.1,0.0925,,,,,,,4
2026-01-20T14:30:00+00:00,O:SPXW260120P06490000,put,6490,2026-01-20,0.07,0.1,0.1,0.0981,,,,,,,31
2026-01-20T14:30:00+00:00,O:SPXW260120P06500000,put,6500,2026-01-20,0.08,0.15,0.08,0.1315,,,,,,,224
2026-01-20T14:30:00+00:00,O:SPXW260120P06515000,put,6515,2026-01-20,0.12,0.15,0.13,0.1294,,,,,,,17
