method,dte_bucket,n_samples,p95_hit_rate,p97_hit_rate,p98_hit_rate,p99_hit_rate,p95_avg_width,p97_avg_width,p98_avg_width,p99_avg_width,avg_midpoint_error,median_midpoint_error
ensemble,15-20DTE,1080,100.0,100.0,100.0,100.0,28.255204483603556,31.239819042261917,33.4289453903481,36.78997631640674,2.893350497757786,2.5833854903209286
ensemble_combined,1DTE,180,100.0,100.0,100.0,100.0,12.972136556081571,14.322825110270317,15.292275673723266,16.800981451426,0.8213367304603808,0.6842686374970277
ensemble_combined,2DTE,180,100.0,100.0,100.0,100.0,15.805418232498065,17.439595625935922,18.675472367093366,20.541395045373772,1.1112459359858937,0.9688116514034206
ensemble_combined,3DTE,180,100.0,100.0,100.0,100.0,19.26421832634809,21.31119668615357,22.79550981832504,25.0609766138119,1.4172078708552647,1.2379941807045194
ensemble_combined,5DTE,180,100.0,100.0,100.0,100.0,23.20159419331111,25.617773307875247,27.339610105441878,30.08482511212647,1.7920645063696412,1.3605522229786753
ensemble_combined,7DTE,180,100.0,100.0,100.0,100.0,25.720591238264532,28.44011145336426,30.431989017754596,33.54159044545666,1.954864769075256,1.6686754707693119
ensemble_combined,10DTE,180,100.0,100.0,100.0,100.0,28.535875914881142,31.57321456748181,33.80030709796493,37.1162853033151,2.3251271196749452,2.0958289295570065
ensemble_combined,1-3DTE,540,100.0,100.0,100.0,100.0,16.01392437164257,17.691205807453272,18.921085953047225,20.801117703537226,1.1165968457671798,0.9484866030628083
ensemble_combined,4-7DTE,720,100.0,100.0,100.0,100.0,23.428222564211126,25.907877834063665,27.71564481876477,30.504702414873933,1.8050694889840773,1.477133483001888
ensemble_combined,8-14DTE,1260,100.0,100.0,100.0,100.0,28.277947270870094,31.26548923401195,33.43837245482674,36.75440904834764,2.3918501116624697,2.2467271365693664
ensemble_combined,15-20DTE,1080,100.0,100.0,100.0,100.0,28.2825499377024,31.256148096065427,33.43890898819088,36.791525874112814,2.8834099327151956,2.5644484787127455
