dte,band,time_pst,time_et,spread_type,flow_mode,spread_width,n_trades,n_wins,win_rate_pct,avg_credit,avg_max_risk,avg_pnl,total_pnl,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days
10,P100,07:15,10:15,iron_condor,neutral,5,45,38,84.4,31794.84,7629.27,1444.93,65022.0,185.5,-4321.0,26895.0,4946.31,0.292,6.2
10,P100,07:15,10:15,iron_condor,with_flow,5,44,37,84.1,32486.07,7377.23,1462.08,64331.5,172.75,-4321.0,26895.0,5002.14,0.292,6.1
10,P100,07:15,10:15,iron_condor,against_flow,5,44,37,84.1,32486.07,7377.23,1462.08,64331.5,172.75,-4321.0,26895.0,5002.14,0.292,6.1
10,P100,07:15,10:15,iron_condor,neutral,10,45,37,82.2,31794.87,7629.27,1426.44,64190.0,185.5,-4321.0,26895.0,4952.5,0.288,6.1
10,P100,07:15,10:15,iron_condor,with_flow,10,44,36,81.8,32486.09,7377.23,1443.17,63499.5,167.75,-4321.0,26895.0,5008.47,0.288,6.0
10,P100,07:15,10:15,iron_condor,against_flow,10,44,36,81.8,32486.09,7377.23,1443.17,63499.5,167.75,-4321.0,26895.0,5008.47,0.288,6.0
10,P100,07:15,10:15,iron_condor,neutral,20,50,41,82.0,28690.28,7852.14,1241.87,62093.5,167.75,-4321.0,26895.0,4751.64,0.261,6.3
10,P100,07:15,10:15,iron_condor,neutral,15,50,41,82.0,28690.28,7852.14,1241.87,62093.5,167.75,-4321.0,26895.0,4751.64,0.261,6.3
10,P100,08:45,11:45,iron_condor,neutral,55,52,35,67.3,19478.65,10904.31,1187.58,61754.0,143.75,-10698.0,29658.0,7015.82,0.169,4.2
10,P100,08:45,11:45,iron_condor,neutral,60,52,35,67.3,19478.65,10904.31,1187.58,61754.0,143.75,-10698.0,29658.0,7015.82,0.169,4.2
10,P100,07:15,10:15,iron_condor,neutral,30,55,45,81.8,29828.73,8620.69,1108.76,60982.0,240.0,-9980.0,26895.0,4828.5,0.23,6.4
10,P100,08:45,11:45,iron_condor,against_flow,60,47,32,68.1,18676.21,10883.36,1290.61,60658.5,170.0,-10698.0,29658.0,7264.59,0.178,4.5
10,P100,08:45,11:45,iron_condor,with_flow,55,47,32,68.1,18676.21,10883.36,1290.61,60658.5,170.0,-10698.0,29658.0,7264.59,0.178,4.5
10,P100,08:45,11:45,iron_condor,with_flow,60,47,32,68.1,18676.21,10883.36,1290.61,60658.5,170.0,-10698.0,29658.0,7264.59,0.178,4.5
10,P100,08:45,11:45,iron_condor,against_flow,55,47,32,68.1,18676.21,10883.36,1290.61,60658.5,170.0,-10698.0,29658.0,7264.59,0.178,4.5
