dte,band,time_pst,time_et,spread_type,flow_mode,spread_width,n_trades,n_wins,win_rate_pct,avg_credit,avg_max_risk,avg_pnl,total_pnl,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days
5,P99,12:30,15:30,iron_condor,neutral,20,61,54,88.5,4044.7,6250.87,1289.83,78679.5,165.5,-3510.0,31444.0,4422.71,0.292,3.3
5,P99,12:30,15:30,iron_condor,neutral,15,61,54,88.5,4044.7,6250.87,1289.83,78679.5,165.5,-3510.0,31444.0,4422.71,0.292,3.3
5,P99,12:30,15:30,iron_condor,neutral,5,58,51,87.9,4062.76,6326.71,1340.94,77774.5,215.25,-2713.0,31452.0,4501.7,0.298,3.3
5,P99,12:30,15:30,iron_condor,neutral,10,58,51,87.9,4062.62,6326.71,1340.8,77766.5,215.25,-2713.0,31444.0,4500.76,0.298,3.3
5,P99,12:30,15:30,iron_condor,with_flow,20,55,49,89.1,4128.76,6061.87,1395.65,76760.5,165.5,-3510.0,31444.0,4638.21,0.301,3.4
5,P99,12:30,15:30,iron_condor,with_flow,15,55,49,89.1,4128.76,6061.87,1395.65,76760.5,165.5,-3510.0,31444.0,4638.21,0.301,3.4
5,P99,12:30,15:30,iron_condor,against_flow,15,55,49,89.1,4128.76,6061.87,1395.65,76760.5,165.5,-3510.0,31444.0,4638.21,0.301,3.4
5,P99,12:30,15:30,iron_condor,against_flow,20,55,49,89.1,4128.76,6061.87,1395.65,76760.5,165.5,-3510.0,31444.0,4638.21,0.301,3.4
5,P99,12:30,15:30,iron_condor,neutral,25,62,54,87.1,4397.11,6397.11,1235.47,76599.0,129.25,-3510.0,31444.0,4423.79,0.279,3.3
5,P99,12:30,15:30,iron_condor,against_flow,5,52,46,88.5,4143.5,6174.5,1453.63,75589.0,160.25,-2713.0,31452.0,4734.49,0.307,3.4
5,P99,12:30,15:30,iron_condor,with_flow,5,52,46,88.5,4143.5,6174.5,1453.63,75589.0,160.25,-2713.0,31452.0,4734.49,0.307,3.4
5,P99,12:30,15:30,iron_condor,against_flow,10,52,46,88.5,4143.35,6174.5,1453.48,75581.0,160.25,-2713.0,31444.0,4733.5,0.307,3.4
5,P99,12:30,15:30,iron_condor,with_flow,10,52,46,88.5,4143.35,6174.5,1453.48,75581.0,160.25,-2713.0,31444.0,4733.5,0.307,3.4
5,P99,12:30,15:30,iron_condor,with_flow,25,56,49,87.5,4517.43,6227.16,1333.57,74680.0,129.25,-3510.0,31444.0,4636.88,0.288,3.4
5,P99,12:30,15:30,iron_condor,against_flow,25,56,49,87.5,4517.43,6227.16,1333.57,74680.0,129.25,-3510.0,31444.0,4636.88,0.288,3.4
5,P99,12:30,15:30,iron_condor,neutral,30,63,54,85.7,4472.6,7126.11,1179.53,74310.5,65.0,-3510.0,26468.0,3968.12,0.297,3.3
5,P99,12:30,15:30,iron_condor,neutral,35,60,53,88.3,4626.68,7812.0,1237.33,74240.0,91.0,-4022.0,26468.0,4033.38,0.307,3.4
5,P99,12:30,15:30,iron_condor,neutral,40,60,53,88.3,4626.68,7812.0,1237.33,74240.0,91.0,-4022.0,26468.0,4033.38,0.307,3.4
5,P99,07:15,10:15,iron_condor,with_flow,85,53,51,96.2,2633.06,13102.42,1398.97,74145.5,363.5,-5218.0,26895.0,4256.66,0.329,3.8
5,P99,07:15,10:15,iron_condor,against_flow,85,53,51,96.2,2633.06,13102.42,1398.97,74145.5,363.5,-5218.0,26895.0,4256.66,0.329,3.8
5,P99,12:30,15:30,iron_condor,neutral,45,60,53,88.3,4626.88,7911.8,1220.87,73252.0,91.0,-4510.0,26468.0,4055.27,0.301,3.4
5,P99,12:30,15:30,iron_condor,neutral,50,60,53,88.3,4626.38,7935.63,1220.62,73237.0,91.0,-4510.0,26468.0,4055.35,0.301,3.4
5,P99,12:30,15:30,iron_condor,with_flow,30,56,48,85.7,4640.0,6666.68,1272.3,71249.0,73.5,-3510.0,26468.0,4189.19,0.304,3.4
5,P99,12:30,15:30,iron_condor,against_flow,30,56,48,85.7,4640.0,6666.68,1272.3,71249.0,73.5,-3510.0,26468.0,4189.19,0.304,3.4
5,P99,12:30,15:30,iron_condor,against_flow,35,53,47,88.7,4823.91,7417.15,1342.99,71178.5,100.0,-4022.0,26468.0,4269.85,0.315,3.5
5,P99,12:30,15:30,iron_condor,with_flow,35,53,47,88.7,4823.91,7417.15,1342.99,71178.5,100.0,-4022.0,26468.0,4269.85,0.315,3.5
5,P99,12:30,15:30,iron_condor,with_flow,40,53,47,88.7,4823.91,7417.15,1342.99,71178.5,100.0,-4022.0,26468.0,4269.85,0.315,3.5
5,P99,12:30,15:30,iron_condor,against_flow,40,53,47,88.7,4823.91,7417.15,1342.99,71178.5,100.0,-4022.0,26468.0,4269.85,0.315,3.5
5,P98,12:30,15:30,iron_condor,neutral,35,64,58,90.6,3861.55,8416.27,1100.86,70455.0,488.75,-4087.0,9783.5,2175.32,0.506,3.6
5,P99,12:30,15:30,iron_condor,against_flow,45,53,47,88.7,4824.13,7530.13,1324.35,70190.5,100.0,-4510.0,26468.0,4293.78,0.308,3.5
