rank,max_spread_width_call,max_spread_width_put,max_trading_hour,min_trading_hour,option_type,percent_beyond_call,percent_beyond_put,total_trades,win_rate,total_credits,total_gains,total_losses,net_pnl,profit_factor,roi
1,28,28,13,6,both,0.009,0.0045,91,76.92,572968.0,135567.0,594037.0,-458470.0,0.2282,-10.21
