date,dte,method,p95_lo,p95_hi,p97_lo,p97_hi,p98_lo,p98_hi,p99_lo,p99_hi,actual_close,actual_return_pct,p95_hit,p97_hit,p98_hit,p99_hit,p95_width_pct,p97_width_pct,p98_width_pct,p99_width_pct,midpoint,midpoint_error_pct,vix,position_vs_sma20,return_5d,vol_regime
2025-10-27,1,baseline,25040.47155202234,26433.772922121574,24877.579930518885,26507.790102674942,24787.70785791202,26535.136981465825,24501.084897580506,26781.846264965603,26012.15546637114,0.7381814128131383,True,True,True,True,5.395886794742377,6.313371772515421,6.767329692542157,8.83278406835651,25692.685016596915,1.2372243494775064,15.79,3.4782303182498517,3.788498281773677,medium
2025-10-27,1,conditional,25349.79000688729,26138.89600287235,25260.391440685988,26164.596212827557,25056.646800631304,26191.552777792378,24920.52798924657,26219.307620738156,26012.15546637114,0.7381814128131383,True,True,True,True,3.0559983035719984,3.501745347020107,4.395189947313034,5.02982916204747,25712.49382675677,1.1605100797186905,15.79,3.4782303182498517,3.788498281773677,medium
2025-10-27,2,baseline,24887.962894180862,26874.23207246685,24774.055923330372,27115.856885880523,24685.283111814348,27216.779674841277,24375.600427893813,27609.36654510211,26119.84604136246,1.1552384573149266,True,True,True,True,7.692293899886003,9.069174236754948,9.803815002636396,12.523518790401267,25944.956404605447,0.6773011939600995,15.79,3.4782303182498517,3.788498281773677,medium
2025-10-27,2,conditional,25036.226321405706,26250.363371647974,24910.51473872885,26291.308459561733,24882.016137868613,26293.379449869815,24785.107573926798,26317.404864419783,26119.84604136246,1.1552384573149266,True,True,True,True,4.702030886500253,5.347447985337659,5.465835906892671,5.934181141874386,25600.911599145293,2.0096955075104694,15.79,3.4782303182498517,3.788498281773677,medium
2025-10-27,3,baseline,24670.2267079276,27257.023806107805,24394.32506095904,27444.293063164616,24069.53619857573,27661.728277523605,23287.84181837388,28145.800098279193,25734.81322516917,-0.33589155448708763,True,True,True,True,10.01797931322952,11.811717422136555,13.911607509287455,18.813584407861107,25919.309062061828,0.7145034601545858,15.79,3.4782303182498517,3.788498281773677,medium
2025-10-27,3,conditional,24964.157641482743,26333.64921361442,24863.56031334939,26374.88790210634,24675.79768864923,26394.18843961007,24669.180989673332,26487.024234696775,25734.81322516917,-0.33589155448708763,True,True,True,True,5.303677760002475,5.852971046832928,6.654871774551288,7.040024915812015,25619.224107727867,0.44764600523793296,15.79,3.4782303182498517,3.788498281773677,medium
2025-10-27,4,baseline,24552.094702590715,27409.656497027558,24409.07958891955,27485.11730437479,23769.199835274085,27619.820997006984,23192.558749021533,28056.744310574624,25858.125967548334,0.14166600233911714,True,True,True,True,11.066579192887684,11.912678509583534,14.912434828561372,18.83770101861847,25947.09844664717,0.3445668219149974,15.79,3.4782303182498517,3.788498281773677,medium
2025-10-27,4,conditional,24878.0038304823,26363.457111170803,24729.566893129926,26389.84827851617,24671.749340551974,26468.838435119964,24554.838748828563,26568.954922634228,25858.125967548334,0.14166600233911714,True,True,True,True,5.752766711844234,6.429829608453012,6.959649593730258,7.800137930346677,25559.707585823046,1.155695271544297,15.79,3.4782303182498517,3.788498281773677,medium
2025-10-27,5,baseline,24564.667951536412,27606.266836787847,24126.867733121457,27716.132770444052,23689.528709240352,27792.94184271094,23310.59782359665,28089.43450351416,25972.943091139692,0.5863222800780716,True,True,True,True,11.779306051111138,13.90027185313118,15.891431111339116,18.507167428939546,25921.500251782752,0.1992244775804636,15.79,3.4782303182498517,3.788498281773677,medium
2025-10-27,5,conditional,24848.098806990296,26392.793063626723,24668.467125796033,26399.02876304187,24608.03691978483,26568.814682484717,24566.636467305725,26611.177161944903,25972.943091139692,0.5863222800780716,True,True,True,True,5.9821913048899455,6.702006390216569,7.593572405963599,7.917964032958075,25533.747944418952,1.7008863576561297,15.79,3.4782303182498517,3.788498281773677,medium
