dte,band,time_pst,time_et,spread_type,flow_mode,spread_width,n_trades,n_wins,win_rate_pct,avg_credit,avg_max_risk,avg_pnl,total_pnl,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days
5,P98,07:15,10:15,iron_condor,against_flow,200,33,33,100.0,3552.94,17831.64,2256.77,74473.5,448.5,2.5,26895.0,5279.69,0.427,3.8
5,P98,07:15,10:15,iron_condor,with_flow,200,33,33,100.0,3552.94,17831.64,2256.77,74473.5,448.5,2.5,26895.0,5279.69,0.427,3.8
5,P98,12:30,15:30,iron_condor,neutral,150,44,43,97.7,3630.59,15224.75,1591.74,70036.5,505.75,-5428.0,10035.0,2950.02,0.54,3.8
5,P98,12:30,15:30,iron_condor,with_flow,150,40,39,97.5,3932.48,14983.4,1720.32,68813.0,508.75,-5428.0,10035.0,3064.65,0.561,3.8
5,P98,12:30,15:30,iron_condor,against_flow,150,40,39,97.5,3932.48,14983.4,1720.32,68813.0,508.75,-5428.0,10035.0,3064.65,0.561,3.8
5,P99,09:00,12:00,iron_condor,neutral,100,53,46,86.8,5565.19,11159.06,1269.5,67283.5,126.0,-5239.0,21372.0,4149.56,0.306,3.2
5,P99,09:00,12:00,iron_condor,with_flow,100,50,43,86.0,5897.96,10969.74,1345.1,67255.0,140.25,-5239.0,21372.0,4262.63,0.316,3.2
5,P99,09:00,12:00,iron_condor,against_flow,100,50,43,86.0,5897.96,10969.74,1345.1,67255.0,140.25,-5239.0,21372.0,4262.63,0.316,3.2
5,P100,07:30,10:30,iron_condor,neutral,150,45,42,93.3,4719.78,15051.67,1483.38,66752.0,675.0,-5290.0,14443.0,2916.09,0.509,3.6
5,P99,08:45,11:45,iron_condor,with_flow,150,45,38,84.4,18460.91,15451.76,1459.31,65669.0,432.5,-7755.0,18292.0,4444.58,0.328,3.2
5,P99,08:45,11:45,iron_condor,against_flow,150,45,38,84.4,18460.91,15451.76,1459.31,65669.0,432.5,-7755.0,18292.0,4444.58,0.328,3.2
5,P99,09:00,12:00,iron_condor,neutral,50,60,53,88.3,4056.6,8711.75,1078.67,64720.0,102.25,-5021.0,21372.0,3693.37,0.292,3.4
5,P99,09:00,12:00,iron_condor,with_flow,50,55,48,87.3,4418.58,8489.16,1173.33,64533.0,152.5,-5021.0,21372.0,3846.32,0.305,3.3
5,P99,09:00,12:00,iron_condor,against_flow,50,55,48,87.3,4418.58,8489.16,1173.33,64533.0,152.5,-5021.0,21372.0,3846.32,0.305,3.3
5,P100,07:30,10:30,iron_condor,with_flow,150,41,38,92.7,5047.85,14737.88,1561.9,64038.0,675.0,-5290.0,14443.0,3041.46,0.514,3.5
5,P100,07:30,10:30,iron_condor,against_flow,150,41,38,92.7,5047.85,14737.88,1561.9,64038.0,675.0,-5290.0,14443.0,3041.46,0.514,3.5
5,P99,08:45,11:45,iron_condor,neutral,150,49,41,83.7,17212.16,15426.61,1282.02,62819.0,382.0,-7755.0,18292.0,4320.35,0.297,3.1
5,P98,07:15,10:15,iron_condor,neutral,200,36,34,94.4,3694.25,17614.08,1742.5,62730.0,442.25,-6343.0,26895.0,5421.02,0.321,3.7
5,P99,12:30,15:30,iron_condor,neutral,50,59,52,88.1,3834.44,7343.32,1057.1,62369.0,82.0,-8947.0,26468.0,4340.63,0.244,3.4
5,P98,12:30,15:30,iron_condor,neutral,100,56,52,92.9,3594.16,10912.21,1079.63,60459.5,588.0,-12444.0,11677.5,2989.83,0.361,3.7
5,P99,12:30,15:30,iron_condor,against_flow,50,53,47,88.7,3871.19,7237.74,1127.26,59745.0,100.0,-8947.0,26468.0,4564.73,0.247,3.5
5,P99,12:30,15:30,iron_condor,with_flow,50,53,47,88.7,3871.19,7237.74,1127.26,59745.0,100.0,-8947.0,26468.0,4564.73,0.247,3.5
5,P100,09:00,12:00,put_spread,neutral,200,26,26,100.0,4488.15,17223.38,2249.15,58478.0,1011.75,2.5,8950.5,2558.61,0.879,3.8
5,P100,07:15,10:15,iron_condor,neutral,50,55,52,94.5,24738.53,9065.25,1049.65,57731.0,245.0,-5650.0,26895.0,3780.36,0.278,3.5
5,P100,09:00,12:00,iron_condor,neutral,50,61,52,85.2,4338.08,8450.69,931.33,56811.0,156.0,-5188.0,21372.0,3758.11,0.248,3.2
5,P100,07:30,10:30,iron_condor,neutral,100,54,50,92.6,3737.0,10456.93,1050.93,56750.0,362.25,-11910.0,8510.0,2696.16,0.39,3.6
5,P100,09:00,12:00,iron_condor,with_flow,50,56,47,83.9,4718.73,8208.77,1011.14,56624.0,238.25,-5188.0,21372.0,3915.08,0.258,3.2
5,P100,09:00,12:00,iron_condor,against_flow,50,56,47,83.9,4718.73,8208.77,1011.14,56624.0,238.25,-5188.0,21372.0,3915.08,0.258,3.2
5,P98,12:30,15:30,iron_condor,with_flow,100,50,47,94.0,3468.6,10880.16,1130.32,56516.0,588.0,-12444.0,11677.5,3137.54,0.36,3.8
5,P98,12:30,15:30,iron_condor,against_flow,100,50,47,94.0,3468.6,10880.16,1130.32,56516.0,588.0,-12444.0,11677.5,3137.54,0.36,3.8
5,P98,12:30,15:30,iron_condor,neutral,50,61,54,88.5,3237.84,7891.43,921.91,56236.5,507.5,-12444.0,9783.5,2894.26,0.319,3.6
5,P100,07:15,10:15,iron_condor,against_flow,50,52,49,94.2,26091.81,8833.29,1073.24,55808.5,230.0,-5650.0,26895.0,3887.24,0.276,3.5
5,P100,07:15,10:15,iron_condor,with_flow,50,52,49,94.2,26091.81,8833.29,1073.24,55808.5,230.0,-5650.0,26895.0,3887.24,0.276,3.5
5,P99,09:30,12:30,iron_condor,against_flow,150,32,27,84.4,7176.59,14293.44,1742.19,55750.0,669.0,-3067.0,14553.5,3871.05,0.45,3.2
5,P99,09:30,12:30,iron_condor,with_flow,150,32,27,84.4,7176.59,14293.44,1742.19,55750.0,669.0,-3067.0,14553.5,3871.05,0.45,3.2
5,P98,12:30,15:30,iron_condor,neutral,200,27,25,92.6,5888.59,16346.26,2050.8,55371.5,336.0,-410.0,10410.0,3393.65,0.604,3.4
5,P100,07:30,10:30,iron_condor,with_flow,100,50,46,92.0,3951.52,10357.92,1092.78,54639.0,362.25,-11910.0,8510.0,2797.4,0.391,3.6
5,P100,07:30,10:30,iron_condor,against_flow,100,50,46,92.0,3951.52,10357.92,1092.78,54639.0,362.25,-11910.0,8510.0,2797.4,0.391,3.6
5,P97,12:30,15:30,iron_condor,neutral,200,31,29,93.5,5026.16,16763.0,1733.18,53728.5,703.0,-410.0,10035.0,2669.13,0.649,3.6
5,P100,09:00,12:00,iron_condor,neutral,150,39,32,82.1,7576.36,14086.08,1374.44,53603.0,234.5,-5736.0,21412.0,4816.43,0.285,3.1
5,P100,09:00,12:00,iron_condor,against_flow,150,37,30,81.1,7973.97,13913.46,1442.77,53382.5,264.0,-5736.0,21412.0,4938.88,0.292,3.0
5,P100,09:00,12:00,iron_condor,with_flow,150,37,30,81.1,7973.97,13913.46,1442.77,53382.5,264.0,-5736.0,21412.0,4938.88,0.292,3.0
5,P98,12:30,15:30,iron_condor,with_flow,200,25,23,92.0,6167.56,16145.04,2118.8,52970.0,282.5,-410.0,10410.0,3522.52,0.602,3.4
5,P98,12:30,15:30,iron_condor,against_flow,200,25,23,92.0,6167.56,16145.04,2118.8,52970.0,282.5,-410.0,10410.0,3522.52,0.602,3.4
5,P100,07:00,10:00,iron_condor,neutral,50,61,59,96.7,2676.2,7562.02,866.5,52856.5,182.5,-8580.0,26809.0,3780.15,0.229,3.8
5,P100,07:15,10:15,iron_condor,against_flow,150,37,34,91.9,3535.76,15685.7,1427.97,52835.0,244.5,-1477.0,26895.0,4439.59,0.322,3.5
5,P100,07:15,10:15,iron_condor,with_flow,150,37,34,91.9,3535.76,15685.7,1427.97,52835.0,244.5,-1477.0,26895.0,4439.59,0.322,3.5
5,P98,11:00,14:00,iron_condor,against_flow,50,44,40,90.9,4684.02,8163.23,1199.49,52777.5,221.25,-4930.0,12182.0,3006.32,0.399,3.5
5,P98,11:00,14:00,iron_condor,with_flow,50,44,40,90.9,4684.02,8163.23,1199.49,52777.5,221.25,-4930.0,12182.0,3006.32,0.399,3.5
5,P99,08:45,11:45,iron_condor,neutral,200,34,28,82.4,24023.06,16429.91,1547.03,52599.0,401.5,-7847.0,18325.0,4973.12,0.311,3.0
5,P99,07:15,10:15,iron_condor,with_flow,50,46,42,91.3,2497.91,8134.48,1139.99,52439.5,246.5,-4115.0,26901.0,4155.36,0.274,3.6
5,P99,07:15,10:15,iron_condor,against_flow,50,46,42,91.3,2497.91,8134.48,1139.99,52439.5,246.5,-4115.0,26901.0,4155.36,0.274,3.6
5,P100,07:00,10:00,iron_condor,with_flow,50,56,54,96.4,2895.07,7096.43,933.83,52294.5,221.0,-8580.0,26809.0,3941.04,0.237,3.7
5,P100,07:00,10:00,iron_condor,against_flow,50,56,54,96.4,2895.07,7096.43,933.83,52294.5,221.0,-8580.0,26809.0,3941.04,0.237,3.7
5,P99,08:45,11:45,iron_condor,with_flow,200,32,26,81.2,25495.91,16547.88,1629.42,52141.5,401.5,-7847.0,18325.0,5119.12,0.318,3.0
5,P99,08:45,11:45,iron_condor,against_flow,200,32,26,81.2,25495.91,16547.88,1629.42,52141.5,401.5,-7847.0,18325.0,5119.12,0.318,3.0
5,P99,07:15,10:15,iron_condor,with_flow,150,37,34,91.9,3357.16,14740.73,1406.82,52052.5,270.0,-9745.0,26895.0,5251.07,0.268,3.5
5,P99,07:15,10:15,iron_condor,against_flow,150,37,34,91.9,3357.16,14740.73,1406.82,52052.5,270.0,-9745.0,26895.0,5251.07,0.268,3.5
5,P99,07:15,10:15,iron_condor,against_flow,100,48,45,93.8,2455.54,11713.29,1071.94,51453.0,316.25,-7983.0,26895.0,4213.71,0.254,3.6
5,P99,07:15,10:15,iron_condor,with_flow,100,48,45,93.8,2455.54,11713.29,1071.94,51453.0,316.25,-7983.0,26895.0,4213.71,0.254,3.6
5,P99,09:30,12:30,iron_condor,neutral,50,55,49,89.1,5110.95,9311.25,933.54,51344.5,257.5,-4468.0,13045.0,2516.4,0.371,3.2
5,P99,12:30,15:30,iron_condor,neutral,100,54,49,90.7,9044.93,10667.2,945.01,51030.5,122.25,-9572.0,19982.0,3809.5,0.248,3.4
5,P98,12:30,15:30,iron_condor,with_flow,50,55,49,89.1,3124.13,7601.62,927.35,51004.0,546.0,-12444.0,9783.5,3021.39,0.307,3.7
5,P98,12:30,15:30,iron_condor,against_flow,50,55,49,89.1,3124.13,7601.62,927.35,51004.0,546.0,-12444.0,9783.5,3021.39,0.307,3.7
5,P98,11:00,14:00,iron_condor,neutral,50,49,44,89.8,4386.49,8374.31,1022.77,50115.5,212.5,-4930.0,12182.0,2953.98,0.346,3.5
5,P97,09:30,12:30,iron_condor,with_flow,200,17,17,100.0,5871.76,18160.41,2935.88,49910.0,584.5,5.5,15457.5,5041.7,0.582,4.0
5,P97,09:30,12:30,iron_condor,against_flow,200,17,17,100.0,5871.76,18160.41,2935.88,49910.0,584.5,5.5,15457.5,5041.7,0.582,4.0
5,P99,08:45,11:45,iron_condor,neutral,100,55,47,85.5,14366.71,11150.84,901.94,49606.5,112.5,-7847.0,17873.0,3407.98,0.265,3.2
5,P99,08:45,11:45,iron_condor,with_flow,100,49,42,85.7,15644.33,11236.94,1010.57,49518.0,134.5,-7847.0,17873.0,3594.45,0.281,3.2
5,P99,08:45,11:45,iron_condor,against_flow,100,49,42,85.7,15644.33,11236.94,1010.57,49518.0,134.5,-7847.0,17873.0,3594.45,0.281,3.2
5,P100,07:30,10:30,put_spread,neutral,150,45,45,100.0,2199.87,15122.36,1100.33,49515.0,510.0,2.5,7292.5,1571.02,0.7,3.9
5,P100,07:30,10:30,iron_condor,neutral,200,36,33,91.7,5381.5,17177.58,1367.81,49241.0,904.25,-4762.0,5423.5,2264.53,0.604,3.6
5,P99,12:30,15:30,iron_condor,against_flow,100,48,44,91.7,9668.27,10847.15,1023.57,49131.5,166.0,-9572.0,19982.0,4013.71,0.255,3.5
5,P99,12:30,15:30,iron_condor,with_flow,100,48,44,91.7,9668.27,10847.15,1023.57,49131.5,166.0,-9572.0,19982.0,4013.71,0.255,3.5
5,P97,12:30,15:30,iron_condor,neutral,50,65,58,89.2,2599.55,8816.91,753.77,48995.0,298.0,-5964.0,10179.5,2475.2,0.305,3.7
5,P100,07:30,10:30,iron_condor,neutral,50,52,48,92.3,3385.87,8022.35,939.74,48866.5,189.5,-5947.0,5044.0,1886.47,0.498,3.6
5,P99,07:00,10:00,iron_condor,neutral,50,64,62,96.9,2440.56,8450.11,762.72,48814.0,201.5,-8505.0,11532.5,2347.05,0.325,3.9
5,P100,09:00,12:00,put_spread,neutral,150,41,39,95.1,2849.78,14808.76,1189.09,48752.5,259.0,-5180.0,8950.5,2500.12,0.476,3.9
5,P98,12:30,15:30,put_spread,neutral,150,46,45,97.8,2798.13,14604.04,1059.22,48724.0,316.25,-15520.0,9472.5,3426.78,0.309,3.9
5,P97,10:00,13:00,iron_condor,neutral,150,40,37,92.5,4621.02,14157.15,1216.68,48667.0,304.75,-12210.0,11966.0,3965.98,0.307,3.4
5,P99,09:30,12:30,iron_condor,with_flow,50,49,44,89.8,4197.65,8861.92,979.28,47984.5,377.0,-4468.0,13045.0,2646.84,0.37,3.4
5,P99,09:30,12:30,iron_condor,against_flow,50,49,44,89.8,4197.65,8861.92,979.28,47984.5,377.0,-4468.0,13045.0,2646.84,0.37,3.4
5,P100,07:30,10:30,put_spread,neutral,200,35,35,100.0,2735.14,18122.0,1367.57,47865.0,680.0,2.5,5423.5,1601.4,0.854,4.0
5,P100,07:00,10:00,iron_condor,neutral,150,47,45,95.7,3655.17,15963.21,1018.35,47862.5,170.0,-8580.0,22893.0,3738.57,0.272,3.7
5,P100,07:00,10:00,iron_condor,neutral,100,57,55,96.5,3001.21,11276.26,836.55,47683.5,170.0,-12946.0,24767.0,4165.91,0.201,3.8
5,P100,07:30,10:30,iron_condor,against_flow,200,33,30,90.9,5770.36,17021.36,1441.97,47585.0,997.5,-4762.0,5423.5,2349.81,0.614,3.5
5,P100,07:30,10:30,iron_condor,with_flow,200,33,30,90.9,5770.36,17021.36,1441.97,47585.0,997.5,-4762.0,5423.5,2349.81,0.614,3.5
5,P99,08:30,11:30,iron_condor,with_flow,200,23,20,87.0,8424.7,16499.0,2068.15,47567.5,710.5,-2259.0,15890.0,3735.63,0.554,3.1
5,P99,08:30,11:30,iron_condor,against_flow,200,23,20,87.0,8424.7,16499.0,2068.15,47567.5,710.5,-2259.0,15890.0,3735.63,0.554,3.1
5,P99,07:00,10:00,iron_condor,with_flow,50,56,54,96.4,2744.32,8405.54,849.23,47557.0,274.75,-8505.0,11532.5,2498.39,0.34,3.9
5,P99,07:00,10:00,iron_condor,against_flow,50,56,54,96.4,2744.32,8405.54,849.23,47557.0,274.75,-8505.0,11532.5,2498.39,0.34,3.9
5,P97,09:30,12:30,iron_condor,neutral,200,19,18,94.7,6340.11,17904.74,2502.55,47548.5,197.5,-2365.0,15457.5,4943.18,0.506,3.8
5,P100,07:00,10:00,iron_condor,with_flow,150,43,41,95.3,3979.07,15763.3,1104.79,47506.0,240.5,-8580.0,22893.0,3901.01,0.283,3.7
5,P100,07:00,10:00,iron_condor,against_flow,150,43,41,95.3,3979.07,15763.3,1104.79,47506.0,240.5,-8580.0,22893.0,3901.01,0.283,3.7
5,P97,12:30,15:30,iron_condor,against_flow,200,28,26,92.9,5101.46,16699.89,1687.27,47243.5,485.0,-410.0,10035.0,2773.6,0.608,3.5
5,P97,12:30,15:30,iron_condor,with_flow,200,28,26,92.9,5101.46,16699.89,1687.27,47243.5,485.0,-410.0,10035.0,2773.6,0.608,3.5
5,P95,07:15,10:15,call_spread,neutral,50,39,38,97.4,1990.95,7329.56,1206.69,47061.0,130.0,-1320.0,26895.0,4411.88,0.274,3.7
5,P100,07:00,10:00,iron_condor,with_flow,100,51,49,96.1,3324.49,11107.78,920.07,46923.5,170.0,-12946.0,24767.0,4401.02,0.209,3.8
5,P100,07:00,10:00,iron_condor,against_flow,100,51,49,96.1,3324.49,11107.78,920.07,46923.5,170.0,-12946.0,24767.0,4401.02,0.209,3.8
5,P98,07:15,10:15,call_spread,against_flow,200,12,12,100.0,5178.08,15155.25,3899.96,46799.5,284.5,2.0,26895.0,8236.34,0.474,3.6
5,P100,07:30,10:30,iron_condor,against_flow,50,48,44,91.7,3574.54,8065.6,971.31,46623.0,143.5,-5947.0,5044.0,1957.11,0.496,3.6
5,P100,07:30,10:30,iron_condor,with_flow,50,48,44,91.7,3574.54,8065.6,971.31,46623.0,143.5,-5947.0,5044.0,1957.11,0.496,3.6
5,P99,08:30,11:30,iron_condor,with_flow,100,48,42,87.5,4146.15,11014.52,967.51,46440.5,356.0,-10435.0,17761.0,3727.81,0.26,3.3
5,P99,08:30,11:30,iron_condor,against_flow,100,48,42,87.5,4146.15,11014.52,967.51,46440.5,356.0,-10435.0,17761.0,3727.81,0.26,3.3
