dte,band,time_pst,time_et,spread_type,flow_mode,spread_width,n_trades,n_wins,win_rate_pct,avg_credit,avg_max_risk,avg_pnl,total_pnl,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days
1,P97,08:45,11:45,iron_condor,with_flow,50,61,60,98.4,2253.95,6669.59,1045.57,63780.0,211.5,-4931.0,13115.0,2362.4,0.443,1.0
1,P95,07:15,10:15,iron_condor,with_flow,200,36,32,88.9,6143.11,17522.61,1769.72,63710.0,356.5,-19680.0,15680.0,6605.13,0.268,1.0
1,P95,07:15,10:15,iron_condor,against_flow,200,36,32,88.9,6143.11,17522.61,1769.72,63710.0,356.5,-19680.0,15680.0,6605.13,0.268,1.0
1,P95,09:00,12:00,iron_condor,against_flow,100,68,65,95.6,2323.71,10128.94,936.21,63662.0,281.25,-9848.0,12284.0,2938.45,0.319,1.0
1,P95,09:00,12:00,iron_condor,with_flow,100,68,65,95.6,2323.71,10128.94,936.21,63662.0,281.25,-9848.0,12284.0,2938.45,0.319,1.0
1,P98,10:00,13:00,iron_condor,against_flow,150,49,48,98.0,3168.59,15268.35,1279.31,62686.0,348.5,-14949.0,10567.0,3411.52,0.375,1.0
1,P98,10:00,13:00,iron_condor,with_flow,150,49,48,98.0,3168.59,15268.35,1279.31,62686.0,348.5,-14949.0,10567.0,3411.52,0.375,1.0
1,P98,11:00,14:00,iron_condor,neutral,100,61,60,98.4,2180.97,10175.26,1025.84,62576.0,312.5,-3864.0,14930.5,2188.86,0.469,1.0
1,P97,07:45,10:45,iron_condor,with_flow,50,61,58,95.1,2580.2,5881.79,1024.8,62513.0,195.0,-4917.0,11037.0,2762.89,0.371,1.0
1,P97,07:45,10:45,iron_condor,against_flow,50,61,58,95.1,2580.2,5881.79,1024.8,62513.0,195.0,-4917.0,11037.0,2762.89,0.371,1.0
1,P95,10:00,13:00,iron_condor,neutral,50,70,66,94.3,2174.26,6348.9,887.48,62123.5,125.75,-6465.0,18053.0,3250.27,0.273,1.0
1,P97,09:00,12:00,iron_condor,neutral,200,30,29,96.7,5158.5,17330.07,2047.55,61426.5,316.25,-16003.0,13865.0,4994.89,0.41,1.0
1,P97,09:00,12:00,iron_condor,against_flow,200,29,28,96.6,5336.21,17238.07,2118.07,61424.0,322.5,-16003.0,13865.0,5068.08,0.418,1.0
1,P97,09:00,12:00,iron_condor,with_flow,200,29,28,96.6,5336.21,17238.07,2118.07,61424.0,322.5,-16003.0,13865.0,5068.08,0.418,1.0
1,P95,08:15,11:15,iron_condor,neutral,50,71,69,97.2,1727.42,5727.18,862.32,61225.0,100.0,-3785.0,26149.0,3220.2,0.268,1.0
1,P98,10:00,13:00,iron_condor,against_flow,100,61,59,96.7,2674.67,10881.82,995.2,60707.5,312.5,-11998.0,14698.0,3441.9,0.289,1.0
1,P98,10:00,13:00,iron_condor,with_flow,100,61,59,96.7,2674.67,10881.82,995.2,60707.5,312.5,-11998.0,14698.0,3441.9,0.289,1.0
