dte,band,time_pst,time_et,spread_type,flow_mode,spread_width,n_trades,n_wins,win_rate_pct,avg_credit,avg_max_risk,avg_pnl,total_pnl,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days
10,P100,07:15,10:15,iron_condor,neutral,100,52,44,84.6,32048.27,11575.06,1090.75,56719.0,296.0,-9980.0,26895.0,5363.4,0.203,6.1
10,P100,07:15,10:15,iron_condor,with_flow,100,48,40,83.3,34642.79,11311.65,1143.56,54891.0,296.0,-9980.0,26895.0,5582.76,0.205,6.0
10,P100,07:15,10:15,iron_condor,against_flow,100,48,40,83.3,34642.79,11311.65,1143.56,54891.0,296.0,-9980.0,26895.0,5582.76,0.205,6.0
10,P100,09:00,12:00,iron_condor,against_flow,50,50,39,78.0,5980.36,7903.46,1035.09,51754.5,58.0,-5979.0,29669.0,5047.63,0.205,5.2
10,P100,09:00,12:00,iron_condor,with_flow,50,50,39,78.0,5980.36,7903.46,1035.09,51754.5,58.0,-5979.0,29669.0,5047.63,0.205,5.2
10,P100,09:00,12:00,iron_condor,neutral,50,53,41,77.4,6099.68,8010.09,961.45,50957.0,51.5,-5979.0,29669.0,4910.29,0.196,5.2
10,P98,10:30,13:30,iron_condor,neutral,150,31,20,64.5,28632.23,11147.06,1527.97,47367.0,142.5,-10554.0,24143.0,6061.09,0.252,3.5
10,P98,07:30,10:30,iron_condor,against_flow,50,43,37,86.0,4075.56,9109.93,1097.05,47173.0,230.0,-2877.0,17849.0,3283.22,0.334,6.4
10,P98,07:30,10:30,iron_condor,with_flow,50,43,37,86.0,4075.56,9109.93,1097.05,47173.0,230.0,-2877.0,17849.0,3283.22,0.334,6.4
10,P98,07:30,10:30,iron_condor,neutral,50,46,39,84.8,9934.17,9246.63,1016.27,46748.5,234.5,-2877.0,17849.0,3218.4,0.316,6.3
10,P99,07:15,10:15,iron_condor,against_flow,50,45,38,84.4,22301.76,8844.49,1007.52,45338.5,178.0,-7187.0,26901.0,4812.2,0.209,6.2
10,P99,07:15,10:15,iron_condor,with_flow,50,45,38,84.4,22301.76,8844.49,1007.52,45338.5,178.0,-7187.0,26901.0,4812.2,0.209,6.2
10,P100,07:15,10:15,iron_condor,neutral,50,56,44,78.6,29296.27,8194.75,791.47,44322.5,214.25,-9980.0,26895.0,5144.37,0.154,6.1
