rank,max_spread_width_call,max_spread_width_put,max_trading_hour,min_trading_hour,option_type,percent_beyond_call,percent_beyond_put,total_trades,win_rate,total_credits,total_gains,total_losses,net_pnl,profit_factor,roi
686,30,30,10,7,both,0.02,0.0125,285,92.63,998321.0,604251.0,868783.12,-264532.12,0.6955,-1.9
687,20,30,10,7,both,0.02,0.0125,285,92.63,997910.0,603840.0,868783.12,-264943.12,0.695,-1.9
688,20,30,13,8,both,0.025,0.01,277,88.09,2650612.0,963758.44,1230159.72,-266401.28,0.7834,-1.97
689,30,30,13,8,both,0.025,0.01,277,88.09,2650612.0,963758.44,1230159.72,-266401.28,0.7834,-1.97
690,10,30,13,8,both,0.025,0.01,277,88.09,2650487.0,963633.44,1230159.72,-266526.28,0.7833,-1.97
691,10,30,8,6,both,0.02,0.0125,293,94.88,536284.0,352088.0,618976.66,-266888.66,0.5688,-1.87
692,20,10,8,7,both,0.025,0.0125,69,91.3,45708.0,29558.0,296850.0,-267292.0,0.0996,-7.8
693,30,10,8,7,both,0.025,0.0125,69,91.3,45708.0,29558.0,296850.0,-267292.0,0.0996,-7.8
694,20,20,13,8,both,0.015,0.005,464,85.13,6706948.0,2848587.63,3116115.98,-267528.35,0.9141,-1.17
695,20,30,9,8,both,0.015,0.0075,294,87.07,1955117.0,1065271.14,1333409.22,-268138.08,0.7989,-1.87
696,10,10,8,7,both,0.025,0.0125,69,91.3,44757.0,28607.0,296850.0,-268243.0,0.0964,-7.82
697,10,30,7,6,both,0.015,0.01,174,90.8,306299.0,191086.0,459357.46,-268271.46,0.416,-3.17
698,20,20,10,8,both,0.015,0.0125,210,89.05,1082438.0,773532.16,1043483.47,-269951.31,0.7413,-2.61
699,20,30,13,8,both,0.025,0.005,446,85.65,6399637.0,2489157.02,2760228.66,-271071.64,0.9018,-1.24
700,30,30,13,8,both,0.025,0.005,446,85.65,6399637.0,2489157.02,2760228.66,-271071.64,0.9018,-1.24
701,10,30,13,8,both,0.025,0.005,446,85.65,6399532.0,2489052.02,2760228.66,-271176.64,0.9018,-1.24
702,30,30,7,6,both,0.025,0.01,161,90.68,289427.0,178480.0,450500.51,-272020.51,0.3962,-3.48
703,20,30,7,6,both,0.025,0.01,161,90.68,289157.0,178210.0,450500.51,-272290.51,0.3956,-3.49
704,10,30,7,6,both,0.02,0.01,162,90.74,289142.0,178195.0,450500.51,-272305.51,0.3955,-3.46
705,10,30,10,9,both,0.015,0.01,180,85.0,1281660.0,653001.9,925620.03,-272618.12,0.7055,-3.1
706,30,10,8,6,both,0.02,0.01,139,93.53,164092.0,131677.0,404431.97,-272754.97,0.3256,-3.96
707,20,10,7,6,both,0.015,0.005,99,87.88,171397.0,113334.41,387630.82,-274296.41,0.2924,-5.59
708,20,10,8,6,both,0.02,0.01,139,93.53,162416.0,130001.0,404431.97,-274430.97,0.3214,-3.98
709,20,30,12,7,both,0.025,0.0125,278,91.73,1708385.0,594966.2,869628.27,-274662.07,0.6842,-2.02
710,30,30,12,7,both,0.025,0.0125,278,91.73,1708385.0,594966.2,869628.27,-274662.07,0.6842,-2.02
711,20,30,12,8,both,0.025,0.01,277,88.45,2460541.0,916102.55,1190910.91,-274808.37,0.7692,-2.04
712,30,30,12,8,both,0.025,0.01,277,88.45,2460541.0,916102.55,1190910.91,-274808.37,0.7692,-2.04
713,20,30,11,7,both,0.025,0.0125,277,92.06,1403242.0,575890.11,850775.45,-274885.34,0.6769,-2.03
714,30,30,11,7,both,0.025,0.0125,277,92.06,1403242.0,575890.11,850775.45,-274885.34,0.6769,-2.03
715,10,20,13,6,both,0.02,0.01,400,90.75,2700220.0,1022927.27,1297856.42,-274929.15,0.7882,-1.39
716,10,30,12,8,both,0.025,0.01,277,88.45,2460416.0,915977.55,1190910.91,-274933.37,0.7691,-2.04
717,10,30,7,6,both,0.025,0.01,160,90.62,286452.0,175505.0,450500.51,-274995.51,0.3896,-3.54
718,10,30,12,7,both,0.025,0.0125,278,91.73,1707981.0,594562.2,869628.27,-275066.07,0.6837,-2.02
719,10,30,11,7,both,0.025,0.0125,277,92.06,1402861.0,575509.11,850775.45,-275266.34,0.6765,-2.03
720,20,30,12,7,both,0.025,0.0075,462,88.96,3906086.0,1617612.63,1893061.94,-275449.3,0.8545,-1.22
721,30,30,12,7,both,0.025,0.0075,462,88.96,3906086.0,1617612.63,1893061.94,-275449.3,0.8545,-1.22
722,10,30,12,7,both,0.025,0.0075,462,88.96,3905807.0,1617333.63,1893061.94,-275728.3,0.8543,-1.22
723,20,20,13,9,both,0.015,0.0125,177,85.88,2213239.0,863777.77,1139726.84,-275949.07,0.7579,-3.16
724,10,10,12,6,both,0.015,0.0125,213,88.26,1342308.0,752683.79,1029975.94,-277292.15,0.7308,-2.62
725,10,10,10,9,both,0.015,0.0125,83,84.34,350389.0,287840.21,566340.81,-278500.6,0.5082,-6.76
726,30,30,10,6,both,0.025,0.0125,316,93.35,989471.0,591569.0,870150.15,-278581.15,0.6798,-1.81
727,20,30,10,6,both,0.025,0.0125,316,93.35,989301.0,591399.0,870150.15,-278751.15,0.6797,-1.81
728,10,10,12,7,both,0.015,0.0125,207,87.92,1340658.0,751033.79,1029975.94,-278942.15,0.7292,-2.71
729,30,10,10,8,both,0.015,0.0125,142,87.32,636100.0,517869.84,797737.08,-279867.24,0.6492,-3.98
730,30,30,12,9,both,0.015,0.005,380,81.84,5995542.0,2548196.48,2828281.19,-280084.71,0.901,-1.51
731,10,30,8,7,both,0.02,0.01,268,90.67,705306.0,411998.67,692252.14,-280253.47,0.5952,-2.15
732,10,30,10,6,both,0.025,0.0125,316,93.35,987395.0,589493.0,870150.15,-280657.15,0.6775,-1.82
733,20,20,7,6,both,0.015,0.01,146,89.73,235896.0,165037.41,446432.14,-281394.72,0.3697,-3.9
734,20,30,13,10,both,0.015,0.01,185,81.08,2609975.0,909973.34,1192514.65,-282541.31,0.7631,-3.12
735,20,30,13,8,both,0.025,0.0125,204,88.73,1805841.0,508043.2,791733.64,-283690.45,0.6417,-2.85
736,30,30,13,8,both,0.025,0.0125,204,88.73,1805841.0,508043.2,791733.64,-283690.45,0.6417,-2.85
737,10,30,13,8,both,0.025,0.0125,204,88.73,1805716.0,507918.2,791733.64,-283815.45,0.6415,-2.85
738,20,10,13,9,both,0.015,0.0125,137,85.4,1545792.0,711292.77,995139.0,-283846.23,0.7148,-4.18
739,10,10,11,6,both,0.015,0.0125,207,88.41,1058057.0,694756.85,981024.85,-286268.0,0.7082,-2.79
740,30,30,8,6,both,0.025,0.0125,289,94.81,516819.0,332623.0,618976.66,-286353.66,0.5374,-2.04
741,20,30,8,6,both,0.025,0.0125,289,94.81,516549.0,332353.0,618976.66,-286623.66,0.5369,-2.04
742,30,20,11,7,both,0.02,0.01,353,90.08,2196755.0,915363.71,1203486.69,-288122.98,0.7606,-1.65
743,10,10,11,7,both,0.015,0.0125,201,88.06,1056191.0,693106.85,981240.85,-288134.0,0.7064,-2.89
744,20,20,11,7,both,0.02,0.01,353,90.08,2196214.0,914822.71,1203486.69,-288663.98,0.7601,-1.66
745,10,30,11,8,both,0.025,0.01,273,87.91,2225022.0,849601.91,1138447.05,-288845.14,0.7463,-2.17
746,20,30,11,8,both,0.025,0.01,273,87.91,2225022.0,849601.91,1138447.05,-288845.14,0.7463,-2.17
747,30,30,11,8,both,0.025,0.01,273,87.91,2225022.0,849601.91,1138447.05,-288845.14,0.7463,-2.17
748,10,30,8,6,both,0.025,0.0125,289,94.81,513773.0,329577.0,618976.66,-289399.66,0.5325,-2.06
749,10,30,9,6,both,0.015,0.005,598,86.96,4415607.0,2423818.51,2713235.1,-289416.58,0.8933,-0.99
750,30,30,10,9,both,0.015,0.0125,134,85.82,707074.0,450893.04,740310.4,-289417.36,0.6091,-4.42
751,10,30,10,7,both,0.02,0.0125,285,92.63,972872.0,578802.0,868783.12,-289981.12,0.6662,-2.08
752,20,20,13,6,both,0.02,0.005,591,88.49,6547943.0,2722160.86,3013526.24,-291365.38,0.9033,-1.0
753,20,20,11,7,both,0.015,0.0075,468,88.03,3825489.0,1930772.2,2224669.77,-293897.57,0.8679,-1.27
754,10,10,13,8,both,0.015,0.0125,168,86.9,1583664.0,708369.87,1003373.11,-295003.24,0.706,-3.54
755,10,30,12,9,both,0.015,0.005,379,81.53,5999376.0,2548257.94,2844534.82,-296276.88,0.8958,-1.6
756,10,30,11,8,both,0.015,0.0075,380,84.74,3726946.0,1666718.08,1963954.01,-297235.93,0.8487,-1.6
757,20,30,11,10,both,0.015,0.0125,116,81.9,1102362.0,395403.46,692852.25,-297448.79,0.5707,-5.24
758,30,10,8,7,both,0.02,0.01,114,92.11,138133.0,105718.0,404431.97,-298713.97,0.2614,-5.28
759,10,10,12,11,both,0.015,0.0125,43,67.44,580718.0,231052.05,530581.85,-299529.8,0.4355,-14.03
760,20,10,8,7,both,0.02,0.01,114,92.11,137092.0,104677.0,404431.97,-299754.97,0.2588,-5.3
761,20,30,8,7,both,0.025,0.01,263,90.49,685585.0,392277.67,692252.14,-299974.47,0.5667,-2.35
762,30,30,8,7,both,0.025,0.01,263,90.49,685585.0,392277.67,692252.14,-299974.47,0.5667,-2.35
763,10,30,8,7,both,0.025,0.01,263,90.49,684634.0,391326.67,692252.14,-300925.47,0.5653,-2.36
764,20,20,12,9,both,0.015,0.01,226,80.97,2665320.0,1109074.1,1410193.99,-301119.89,0.7865,-2.7
765,30,30,9,8,both,0.015,0.0075,294,87.07,1921510.0,1032180.64,1333409.22,-301228.57,0.7741,-2.11
766,10,30,11,6,both,0.02,0.0075,525,89.71,3709354.0,1666200.29,1969450.3,-303250.0,0.846,-1.19
767,30,20,8,7,both,0.02,0.0125,189,94.18,308545.0,214714.0,518144.59,-303430.59,0.4144,-3.25
768,20,20,8,7,both,0.02,0.0125,189,94.18,307504.0,213673.0,518144.59,-304471.59,0.4124,-3.26
769,20,10,8,6,both,0.015,0.0075,225,91.11,590788.0,458092.42,762565.79,-304473.38,0.6007,-2.73
770,20,10,11,8,both,0.015,0.0125,160,85.0,1030956.0,676116.94,981272.41,-305155.47,0.689,-3.85
771,20,30,12,10,both,0.015,0.0125,141,80.85,1727238.0,588281.62,893581.46,-305299.84,0.6583,-4.42
772,10,30,10,6,both,0.02,0.0075,523,90.06,3133595.0,1575631.29,1883508.9,-307877.61,0.8365,-1.21
773,10,30,11,10,both,0.015,0.0125,114,81.58,1096472.0,387242.8,696892.58,-309649.78,0.5557,-5.55
774,10,10,10,8,both,0.015,0.0125,142,87.32,608162.0,487421.39,797737.08,-310315.69,0.611,-4.4
775,10,10,8,6,both,0.02,0.01,136,93.38,125474.0,93059.0,404431.97,-311372.97,0.2301,-4.61
776,30,10,7,6,both,0.02,0.005,83,87.95,120654.0,71160.0,382718.89,-311558.89,0.1859,-7.56
777,20,30,9,7,both,0.015,0.005,563,86.15,4325910.0,2384755.18,2697859.97,-313104.79,0.8839,-1.14
778,30,30,12,9,both,0.015,0.0075,297,81.82,3801140.0,1553604.37,1867609.2,-314004.82,0.8319,-2.16
779,20,10,7,6,both,0.02,0.005,83,87.95,118099.0,68605.0,382718.89,-314113.89,0.1793,-7.62
780,10,20,13,7,both,0.02,0.01,355,89.58,2660056.0,982763.27,1297856.42,-315093.15,0.7572,-1.8
781,20,20,10,6,both,0.02,0.01,396,90.91,1715913.0,902261.34,1220528.13,-318266.79,0.7392,-1.63
782,30,20,10,6,both,0.02,0.01,396,90.91,1715609.0,901957.34,1220528.13,-318570.79,0.739,-1.63
783,30,20,7,6,both,0.02,0.01,130,90.0,185153.0,122863.0,441520.21,-318657.21,0.2783,-4.96
784,10,30,10,9,both,0.015,0.0125,134,85.82,678795.0,420740.21,740310.4,-319570.19,0.5683,-4.87
785,20,20,7,6,both,0.02,0.01,130,90.0,182598.0,120308.0,441520.21,-321212.21,0.2725,-5.0
786,10,30,8,6,both,0.015,0.01,398,90.45,1078880.0,676694.73,998262.1,-321567.36,0.6779,-1.66
787,30,20,10,8,both,0.015,0.0125,210,89.05,1029047.0,720837.84,1043483.47,-322645.63,0.6908,-3.12
788,30,30,9,7,both,0.015,0.005,563,86.15,4314190.0,2374316.8,2697046.87,-322730.07,0.8803,-1.18
789,20,30,10,7,both,0.025,0.0125,277,92.42,939711.0,545641.0,868783.12,-323142.12,0.6281,-2.39
790,30,30,10,7,both,0.025,0.0125,277,92.42,939711.0,545641.0,868783.12,-323142.12,0.6281,-2.39
791,10,30,10,7,both,0.025,0.0125,277,92.42,938760.0,544690.0,868783.12,-324093.12,0.627,-2.4
792,10,20,11,6,both,0.02,0.01,398,90.95,2214730.0,929126.71,1253274.69,-324147.98,0.7414,-1.65
793,10,30,9,8,both,0.015,0.0075,294,87.07,1900302.0,1009134.85,1333409.22,-324274.37,0.7568,-2.27
794,20,20,10,6,both,0.015,0.0075,524,89.5,3206457.0,1846739.92,2171920.12,-325180.21,0.8503,-1.26
795,10,10,8,7,both,0.02,0.01,110,91.82,111624.0,79209.0,404431.97,-325222.97,0.1959,-5.95
796,30,10,12,8,both,0.015,0.0125,168,85.71,1273577.0,689025.33,1014536.27,-325510.94,0.6792,-3.91
797,30,20,13,6,both,0.02,0.0125,303,93.4,1901894.0,619217.0,944877.72,-325660.72,0.6553,-2.18
798,30,30,13,10,both,0.015,0.01,185,81.08,2564437.0,866590.13,1192514.65,-325924.52,0.7267,-3.61
799,10,10,7,6,both,0.015,0.005,94,88.3,118282.0,64522.0,391575.84,-327053.84,0.1648,-7.01
800,20,30,13,11,both,0.015,0.0125,90,73.33,1720053.0,424863.98,753660.25,-328796.27,0.5637,-7.44
801,30,30,13,11,both,0.015,0.0125,90,73.33,1717518.0,424039.33,753660.25,-329620.92,0.5626,-7.46
802,10,20,8,7,both,0.02,0.0125,187,94.12,282185.0,188354.0,518144.59,-329790.59,0.3635,-3.57
803,10,30,12,9,both,0.015,0.0075,296,81.42,3804419.0,1553110.84,1883862.83,-330752.0,0.8244,-2.28
804,30,10,7,6,both,0.025,0.005,81,87.65,101410.0,51916.0,382718.89,-330802.89,0.1357,-8.23
805,30,10,8,6,both,0.025,0.01,130,93.08,106018.0,73603.0,404431.97,-330828.97,0.182,-5.13
806,10,10,8,7,both,0.015,0.0075,162,90.74,361619.0,252002.07,582884.73,-330882.66,0.4323,-4.12
807,20,10,7,6,both,0.025,0.005,81,87.65,101140.0,51646.0,382718.89,-331072.89,0.1349,-8.23
808,10,10,7,6,both,0.02,0.005,82,87.8,101125.0,51631.0,382718.89,-331087.89,0.1349,-8.13
809,20,10,8,6,both,0.025,0.01,130,93.08,105748.0,73333.0,404431.97,-331098.97,0.1813,-5.13
810,20,30,11,6,both,0.025,0.0075,522,89.66,3681259.0,1638105.29,1969450.3,-331345.0,0.8318,-1.3
811,30,30,11,6,both,0.025,0.0075,522,89.66,3681259.0,1638105.29,1969450.3,-331345.0,0.8318,-1.3
812,10,30,11,6,both,0.025,0.0075,522,89.66,3680990.0,1637836.29,1969450.3,-331614.0,0.8316,-1.3
813,30,20,13,9,both,0.015,0.0125,177,85.88,2154451.0,807288.69,1139726.84,-332438.14,0.7083,-3.81
814,30,20,9,6,both,0.02,0.0125,290,94.48,685252.0,455189.0,787937.0,-332748.0,0.5777,-2.32
815,30,20,9,7,both,0.02,0.01,338,90.53,1157391.0,669670.47,1003134.45,-333463.98,0.6676,-2.0
816,20,20,9,7,both,0.02,0.01,338,90.53,1157347.0,669626.47,1003134.45,-333507.98,0.6675,-2.0
817,20,20,9,6,both,0.02,0.0125,290,94.48,684488.0,454425.0,787937.0,-333512.0,0.5767,-2.33
818,30,20,13,8,both,0.015,0.005,464,85.13,6638580.0,2782518.56,3116115.98,-333597.42,0.8929,-1.46
819,10,10,7,6,both,0.025,0.005,80,87.5,98435.0,48941.0,382718.89,-333777.89,0.1279,-8.4
820,10,20,7,6,both,0.015,0.01,141,90.07,182781.0,116225.0,450377.15,-334152.15,0.2581,-4.79
821,10,10,8,6,both,0.025,0.01,129,93.02,102492.0,70077.0,404431.97,-334354.97,0.1733,-5.22
822,20,20,11,9,both,0.015,0.01,221,80.09,2222134.0,969591.18,1305093.85,-335502.67,0.7429,-3.08
823,20,20,12,9,both,0.015,0.0125,174,84.48,1821023.0,792745.4,1128407.12,-335661.72,0.7025,-3.91
824,20,30,10,6,both,0.025,0.0075,520,90.0,3105736.0,1547772.29,1883508.9,-335736.61,0.8217,-1.33
825,30,30,10,6,both,0.025,0.0075,520,90.0,3105736.0,1547772.29,1883508.9,-335736.61,0.8217,-1.33
826,30,20,11,7,both,0.015,0.0075,468,88.03,3781141.0,1887898.0,2223856.66,-335958.66,0.8489,-1.46
827,30,20,10,6,both,0.015,0.0075,524,89.69,3188170.0,1830838.28,2167776.38,-336938.11,0.8446,-1.3
828,10,30,10,6,both,0.025,0.0075,520,90.0,3104382.0,1546418.29,1883508.9,-337090.61,0.821,-1.33
829,30,20,7,6,both,0.025,0.01,128,89.84,165909.0,103619.0,441520.21,-337901.21,0.2347,-5.34
830,30,30,12,8,both,0.02,0.0125,215,89.3,1644902.0,531483.2,869628.27,-338145.07,0.6112,-3.22
831,20,20,7,6,both,0.025,0.01,128,89.84,165639.0,103349.0,441520.21,-338171.21,0.2341,-5.34
832,10,20,7,6,both,0.02,0.01,129,89.92,165624.0,103334.0,441520.21,-338186.21,0.234,-5.3
833,20,30,12,8,both,0.02,0.0125,215,89.3,1644539.0,531120.2,869628.27,-338508.07,0.6107,-3.22
834,20,10,13,6,both,0.015,0.01,283,85.87,2526867.0,1195274.77,1534240.58,-338965.81,0.7791,-2.41
835,30,10,13,9,both,0.015,0.0125,137,85.4,1487224.0,655023.69,995139.0,-340115.31,0.6582,-5.01
836,30,30,10,7,both,0.02,0.005,555,87.03,4899623.0,2368548.41,2709331.85,-340783.45,0.8742,-1.26
837,20,30,10,7,both,0.02,0.005,555,87.03,4899531.0,2368456.41,2709331.85,-340875.45,0.8742,-1.26
838,10,20,7,6,both,0.025,0.01,127,89.76,162934.0,100644.0,441520.21,-340876.21,0.2279,-5.43
839,10,20,12,6,both,0.015,0.0075,528,89.02,4270954.0,1982413.14,2325008.65,-342595.51,0.8526,-1.31
840,30,30,11,10,both,0.015,0.0125,116,81.9,1056496.0,350210.11,692852.25,-342642.13,0.5055,-6.05
841,20,10,11,6,both,0.015,0.01,275,85.45,1807672.0,1057105.94,1401433.4,-344327.46,0.7543,-2.52
842,30,10,9,8,both,0.02,0.01,103,87.38,304578.0,182807.0,527890.04,-345083.04,0.3463,-6.76
843,20,10,8,7,both,0.025,0.01,102,91.18,91483.0,59068.0,404431.97,-345363.97,0.1461,-6.82
844,30,10,8,7,both,0.025,0.01,102,91.18,91483.0,59068.0,404431.97,-345363.97,0.1461,-6.82
845,10,20,10,6,both,0.02,0.01,396,90.91,1688198.0,874546.34,1220528.13,-345981.79,0.7165,-1.77
846,20,10,9,8,both,0.02,0.01,102,87.25,303538.0,181767.0,527890.04,-346123.04,0.3443,-6.84
847,20,20,13,8,both,0.015,0.0075,378,86.51,4410176.0,1843594.15,2189849.19,-346255.04,0.8419,-1.86
848,10,10,8,7,both,0.025,0.01,102,91.18,90532.0,58117.0,404431.97,-346314.97,0.1437,-6.83
849,10,20,8,7,both,0.015,0.01,260,89.62,629494.0,409941.07,756658.98,-346717.91,0.5418,-2.7
850,30,30,11,8,both,0.02,0.0125,213,89.67,1331119.0,503767.11,850775.45,-347008.34,0.5921,-3.33
851,20,30,11,8,both,0.02,0.0125,213,89.67,1330086.0,502734.11,850775.45,-348041.34,0.5909,-3.34
852,10,10,9,8,both,0.02,0.01,101,87.13,301437.0,179666.0,527890.04,-348224.04,0.3403,-6.95
853,30,30,10,8,both,0.02,0.01,277,88.45,1655350.0,818319.87,1167887.25,-349567.38,0.7007,-2.58
854,20,20,8,7,both,0.025,0.0125,182,93.96,262394.0,168563.0,518144.59,-349581.59,0.3253,-3.89
855,30,20,8,7,both,0.025,0.0125,182,93.96,262394.0,168563.0,518144.59,-349581.59,0.3253,-3.89
856,10,20,10,8,both,0.015,0.0125,210,89.05,1004259.0,693539.39,1043483.47,-349944.08,0.6646,-3.37
857,20,30,10,8,both,0.02,0.01,277,88.45,1654793.0,817762.87,1167887.25,-350124.38,0.7002,-2.59
858,30,30,12,10,both,0.015,0.0125,141,80.85,1679990.0,543332.55,893581.46,-350248.92,0.608,-5.07
859,10,20,8,7,both,0.025,0.0125,182,93.96,261443.0,167612.0,518144.59,-350532.59,0.3235,-3.9
860,20,20,12,6,both,0.02,0.005,591,88.49,6137517.0,2664118.93,3014664.24,-350545.3,0.8837,-1.2
861,10,10,9,6,both,0.015,0.01,226,89.38,688898.0,517514.61,868087.8,-350573.19,0.5962,-3.12
862,10,30,12,8,both,0.02,0.0125,214,89.25,1632344.0,518925.2,869628.27,-350703.07,0.5967,-3.35
863,30,30,10,7,both,0.02,0.0075,460,88.91,3018993.0,1485956.33,1837943.85,-351987.52,0.8085,-1.57
864,20,10,13,7,both,0.015,0.01,266,84.96,2513702.0,1182109.77,1534240.58,-352130.81,0.7705,-2.67
865,20,30,10,7,both,0.02,0.0075,460,88.91,3018691.0,1485654.33,1837943.85,-352289.52,0.8083,-1.57
866,10,20,12,6,both,0.02,0.01,400,90.75,2518529.0,985275.27,1337598.18,-352322.9,0.7366,-1.78
867,30,20,12,6,both,0.02,0.005,591,88.49,6135023.0,2661624.93,3014664.24,-353039.3,0.8829,-1.21
868,30,20,11,6,both,0.025,0.01,394,90.86,2185123.0,899519.71,1253274.69,-353754.98,0.7177,-1.82
869,20,20,11,6,both,0.025,0.01,394,90.86,2184853.0,899249.71,1253274.69,-354024.98,0.7175,-1.82
870,30,30,12,8,both,0.02,0.005,453,85.43,5956256.0,2466585.97,2820748.18,-354162.21,0.8744,-1.6
871,20,30,12,8,both,0.02,0.005,453,85.43,5956103.0,2466432.97,2820748.18,-354315.21,0.8744,-1.6
872,20,20,10,9,both,0.015,0.01,174,81.03,1261247.0,667465.44,1021891.54,-354426.1,0.6532,-4.13
873,10,30,11,8,both,0.02,0.0125,213,89.67,1323683.0,496331.11,850775.45,-354444.34,0.5834,-3.41
874,10,20,11,6,both,0.025,0.01,394,90.86,2183189.0,897585.71,1253274.69,-355688.98,0.7162,-1.83
875,10,10,12,8,both,0.015,0.0125,167,85.03,1263392.0,675067.79,1030789.9,-355722.11,0.6549,-4.29
876,10,30,10,8,both,0.02,0.01,277,88.45,1648319.0,811288.87,1167887.25,-356598.38,0.6947,-2.64
877,10,30,12,10,both,0.015,0.0125,140,80.0,1693223.0,552793.01,909835.1,-357042.09,0.6076,-5.2
878,30,20,13,6,both,0.02,0.005,591,88.32,6547984.0,2705701.86,3063026.24,-357324.38,0.8833,-1.23
879,30,20,12,9,both,0.015,0.01,226,80.97,2606811.0,1052864.02,1410193.99,-357329.97,0.7466,-3.21
880,10,20,9,7,both,0.02,0.01,338,90.53,1133174.0,645453.47,1003134.45,-357680.98,0.6434,-2.14
881,30,20,13,6,both,0.025,0.01,396,90.4,2671058.0,989445.27,1347536.42,-358091.15,0.7343,-1.83
882,20,20,13,6,both,0.025,0.01,396,90.4,2670888.0,989275.27,1347536.42,-358261.15,0.7341,-1.83
883,10,20,13,6,both,0.025,0.01,396,90.4,2670434.0,988821.27,1347536.42,-358715.15,0.7338,-1.84
884,20,10,11,7,both,0.015,0.01,257,84.44,1793083.0,1043704.94,1402621.4,-358916.46,0.7441,-2.81
885,10,10,9,7,both,0.015,0.01,207,88.41,678288.0,510770.61,870981.73,-360211.12,0.5864,-3.51
886,20,10,10,8,both,0.015,0.01,179,83.8,1086336.0,747624.16,1107921.95,-360297.79,0.6748,-4.06
887,10,30,11,7,both,0.02,0.0075,464,88.58,3597263.0,1559413.44,1920515.28,-361101.84,0.812,-1.6
888,10,10,9,8,both,0.025,0.01,89,85.39,287402.0,165631.0,527890.04,-362259.04,0.3138,-8.2
889,20,10,9,8,both,0.025,0.01,89,85.39,287402.0,165631.0,527890.04,-362259.04,0.3138,-8.2
890,30,10,9,8,both,0.025,0.01,89,85.39,287402.0,165631.0,527890.04,-362259.04,0.3138,-8.2
891,10,30,12,8,both,0.02,0.005,452,85.4,5947719.0,2458048.97,2820748.18,-362699.21,0.8714,-1.64
892,30,20,10,7,both,0.02,0.01,351,89.74,1669545.0,858563.34,1221508.09,-362944.75,0.7029,-2.1
893,20,20,10,7,both,0.02,0.01,351,89.74,1669004.0,858022.34,1221508.09,-363485.75,0.7024,-2.1
894,10,20,12,6,both,0.02,0.005,591,88.49,6124546.0,2651147.93,3014664.24,-363516.3,0.8794,-1.25
895,10,10,10,6,both,0.015,0.01,258,87.6,1133923.0,767184.34,1132199.87,-365015.53,0.6776,-2.85
896,10,20,11,7,both,0.02,0.01,353,89.8,2173676.0,888072.71,1253274.69,-365201.98,0.7086,-2.1
897,10,20,9,6,both,0.02,0.0125,290,94.48,652616.0,422553.0,787937.0,-365384.0,0.5363,-2.55
898,10,30,13,10,both,0.015,0.01,182,79.67,2568749.0,834780.45,1200576.76,-365796.31,0.6953,-4.11
899,30,30,8,6,both,0.02,0.01,383,91.12,979865.0,596997.67,963106.3,-366108.63,0.6199,-1.97
900,20,30,8,6,both,0.02,0.01,383,91.12,978843.0,595975.67,963106.3,-367130.63,0.6188,-1.97
901,20,30,10,8,both,0.015,0.0075,369,85.37,3059829.0,1542244.28,1909905.66,-367661.38,0.8075,-2.04
902,30,20,9,7,both,0.02,0.0125,260,93.85,642239.0,419620.0,787381.0,-367761.0,0.5329,-2.87
903,20,20,9,7,both,0.02,0.0125,260,93.85,642047.0,419428.0,787381.0,-367953.0,0.5327,-2.87
904,10,20,13,6,both,0.02,0.005,591,88.32,6537072.0,2694789.86,3063026.24,-368236.38,0.8798,-1.26
905,10,10,11,8,both,0.015,0.0125,160,85.0,974295.0,616740.85,985312.75,-368571.89,0.6259,-4.64
906,30,20,8,6,both,0.015,0.01,367,89.92,998739.0,714624.64,1083732.47,-369107.83,0.6594,-2.04
907,30,10,13,6,both,0.015,0.01,283,85.87,2493326.0,1164032.69,1534240.58,-370207.89,0.7587,-2.64
908,20,30,12,8,both,0.025,0.0125,204,88.73,1612770.0,499351.2,869628.27,-370277.07,0.5742,-3.72
909,30,30,12,8,both,0.025,0.0125,204,88.73,1612770.0,499351.2,869628.27,-370277.07,0.5742,-3.72
910,20,10,12,9,both,0.015,0.0125,134,82.09,1202004.0,643544.4,1013927.27,-370382.87,0.6347,-5.57
911,10,30,12,8,both,0.025,0.0125,204,88.73,1612645.0,499226.2,869628.27,-370402.07,0.5741,-3.72
912,20,20,13,6,both,0.02,0.0125,303,93.07,1902499.0,612542.0,983070.37,-370528.37,0.6231,-2.48
913,30,20,9,6,both,0.02,0.01,386,91.45,1228639.0,723683.47,1095114.88,-371431.41,0.6608,-1.95
914,20,20,9,6,both,0.02,0.01,386,91.45,1228166.0,723210.47,1095114.88,-371904.41,0.6604,-1.95
915,10,10,10,7,both,0.015,0.01,241,86.72,1126077.0,762584.34,1134716.82,-372132.47,0.672,-3.11
916,30,20,9,8,both,0.02,0.0125,143,90.91,431264.0,266123.0,638859.0,-372736.0,0.4166,-5.28
917,20,20,9,8,both,0.02,0.0125,143,90.91,430455.0,265314.0,638859.0,-373545.0,0.4153,-5.29
918,30,10,8,7,both,0.02,0.0075,147,92.52,264929.0,170764.0,544835.0,-374071.0,0.3134,-5.13
919,10,20,12,9,both,0.015,0.01,225,80.44,2609870.0,1052150.49,1426447.62,-374297.14,0.7376,-3.37
920,10,30,11,8,both,0.025,0.0125,203,89.16,1303779.0,476427.11,850775.45,-374348.34,0.56,-3.78
921,20,30,11,8,both,0.025,0.0125,203,89.16,1303779.0,476427.11,850775.45,-374348.34,0.56,-3.78
