rank,max_spread_width_call,max_spread_width_put,max_trading_hour,min_trading_hour,option_type,percent_beyond_call,percent_beyond_put,total_trades,win_rate,total_credits,total_gains,total_losses,net_pnl,profit_factor,roi
21,20,10,9,8,both,0.025,0.01,1,0.0,3551.0,0.0,49449.0,-49449.0,0.0,-100.0
22,30,10,9,8,both,0.025,0.01,1,0.0,3551.0,0.0,49449.0,-49449.0,0.0,-100.0
23,20,10,7,6,both,0.015,0.0075,2,50.0,2212.0,132.0,49920.0,-49788.0,0.0026,-50.15
24,30,10,7,6,both,0.015,0.0075,2,50.0,2212.0,132.0,49920.0,-49788.0,0.0026,-50.15
25,10,10,7,6,both,0.015,0.0075,1,0.0,2080.0,0.0,49920.0,-49920.0,0.0,-100.0
26,10,10,7,6,both,0.02,0.0075,1,0.0,2080.0,0.0,49920.0,-49920.0,0.0,-100.0
27,20,10,7,6,both,0.02,0.0075,1,0.0,2080.0,0.0,49920.0,-49920.0,0.0,-100.0
28,30,10,7,6,both,0.02,0.0075,1,0.0,2080.0,0.0,49920.0,-49920.0,0.0,-100.0
29,10,10,7,6,both,0.025,0.0075,1,0.0,2080.0,0.0,49920.0,-49920.0,0.0,-100.0
30,20,10,7,6,both,0.025,0.0075,1,0.0,2080.0,0.0,49920.0,-49920.0,0.0,-100.0
31,30,10,7,6,both,0.025,0.0075,1,0.0,2080.0,0.0,49920.0,-49920.0,0.0,-100.0
32,20,30,7,6,both,0.015,0.005,8,75.0,122246.0,9824.0,97578.0,-87754.0,0.1007,-22.54
33,30,30,7,6,both,0.015,0.005,8,75.0,122246.0,9824.0,97578.0,-87754.0,0.1007,-22.54
34,10,30,7,6,both,0.015,0.005,7,71.43,122114.0,9692.0,97578.0,-87886.0,0.0993,-25.86
35,10,30,7,6,both,0.02,0.005,7,71.43,122114.0,9692.0,97578.0,-87886.0,0.0993,-25.86
36,20,30,7,6,both,0.02,0.005,7,71.43,122114.0,9692.0,97578.0,-87886.0,0.0993,-25.86
37,30,30,7,6,both,0.02,0.005,7,71.43,122114.0,9692.0,97578.0,-87886.0,0.0993,-25.86
38,10,30,7,6,both,0.025,0.005,7,71.43,122114.0,9692.0,97578.0,-87886.0,0.0993,-25.86
39,20,30,7,6,both,0.025,0.005,7,71.43,122114.0,9692.0,97578.0,-87886.0,0.0993,-25.86
40,30,30,7,6,both,0.025,0.005,7,71.43,122114.0,9692.0,97578.0,-87886.0,0.0993,-25.86
41,20,30,7,6,both,0.015,0.0075,7,71.43,66424.0,5840.0,98416.0,-92576.0,0.0593,-26.98
42,30,30,7,6,both,0.015,0.0075,7,71.43,66424.0,5840.0,98416.0,-92576.0,0.0593,-26.98
43,20,20,7,6,both,0.015,0.005,8,75.0,82880.0,6180.0,98800.0,-92620.0,0.0626,-23.5
44,30,20,7,6,both,0.015,0.005,8,75.0,82880.0,6180.0,98800.0,-92620.0,0.0626,-23.5
45,10,30,7,6,both,0.015,0.0075,6,66.67,66292.0,5708.0,98416.0,-92708.0,0.058,-31.56
46,10,30,7,6,both,0.02,0.0075,6,66.67,66292.0,5708.0,98416.0,-92708.0,0.058,-31.56
47,20,30,7,6,both,0.02,0.0075,6,66.67,66292.0,5708.0,98416.0,-92708.0,0.058,-31.56
48,30,30,7,6,both,0.02,0.0075,6,66.67,66292.0,5708.0,98416.0,-92708.0,0.058,-31.56
49,10,30,7,6,both,0.025,0.0075,6,66.67,66292.0,5708.0,98416.0,-92708.0,0.058,-31.56
50,20,30,7,6,both,0.025,0.0075,6,66.67,66292.0,5708.0,98416.0,-92708.0,0.058,-31.56
51,30,30,7,6,both,0.025,0.0075,6,66.67,66292.0,5708.0,98416.0,-92708.0,0.058,-31.56
52,10,20,7,6,both,0.015,0.005,7,71.43,82748.0,6048.0,98800.0,-92752.0,0.0612,-26.9
53,10,20,7,6,both,0.02,0.005,7,71.43,82748.0,6048.0,98800.0,-92752.0,0.0612,-26.9
54,20,20,7,6,both,0.02,0.005,7,71.43,82748.0,6048.0,98800.0,-92752.0,0.0612,-26.9
55,30,20,7,6,both,0.02,0.005,7,71.43,82748.0,6048.0,98800.0,-92752.0,0.0612,-26.9
56,10,20,7,6,both,0.025,0.005,7,71.43,82748.0,6048.0,98800.0,-92752.0,0.0612,-26.9
57,20,20,7,6,both,0.025,0.005,7,71.43,82748.0,6048.0,98800.0,-92752.0,0.0612,-26.9
58,30,20,7,6,both,0.025,0.005,7,71.43,82748.0,6048.0,98800.0,-92752.0,0.0612,-26.9
59,30,30,13,12,both,0.015,0.005,6,33.33,283164.0,16663.0,109549.0,-92886.0,0.1521,-31.29
60,30,30,13,12,both,0.015,0.0075,6,33.33,283164.0,16663.0,109549.0,-92886.0,0.1521,-31.29
61,30,30,13,12,both,0.015,0.01,6,33.33,283164.0,16663.0,109549.0,-92886.0,0.1521,-31.29
62,30,30,13,12,both,0.015,0.0125,6,33.33,283164.0,16663.0,109549.0,-92886.0,0.1521,-31.29
63,10,10,8,7,both,0.015,0.0075,7,71.43,47689.0,4429.0,98740.0,-94311.0,0.0449,-27.12
64,20,10,8,7,both,0.015,0.0075,7,71.43,47415.0,4155.0,98740.0,-94585.0,0.0421,-27.21
65,30,10,8,7,both,0.015,0.0075,7,71.43,47415.0,4155.0,98740.0,-94585.0,0.0421,-27.21
66,20,20,7,6,both,0.015,0.0075,7,71.43,41368.0,3782.0,98414.0,-94632.0,0.0384,-27.5
67,30,20,7,6,both,0.015,0.0075,7,71.43,41368.0,3782.0,98414.0,-94632.0,0.0384,-27.5
68,10,20,7,6,both,0.015,0.0075,6,66.67,41236.0,3650.0,98414.0,-94764.0,0.0371,-32.15
69,10,20,7,6,both,0.02,0.0075,6,66.67,41236.0,3650.0,98414.0,-94764.0,0.0371,-32.15
70,20,20,7,6,both,0.02,0.0075,6,66.67,41236.0,3650.0,98414.0,-94764.0,0.0371,-32.15
71,30,20,7,6,both,0.02,0.0075,6,66.67,41236.0,3650.0,98414.0,-94764.0,0.0371,-32.15
72,10,20,7,6,both,0.025,0.0075,6,66.67,41236.0,3650.0,98414.0,-94764.0,0.0371,-32.15
73,20,20,7,6,both,0.025,0.0075,6,66.67,41236.0,3650.0,98414.0,-94764.0,0.0371,-32.15
74,30,20,7,6,both,0.025,0.0075,6,66.67,41236.0,3650.0,98414.0,-94764.0,0.0371,-32.15
75,10,10,8,7,both,0.015,0.01,6,66.67,18159.0,4079.0,98920.0,-94841.0,0.0412,-31.79
76,10,10,8,6,both,0.015,0.01,6,66.67,18159.0,4079.0,98920.0,-94841.0,0.0412,-31.79
77,10,10,8,7,both,0.015,0.0125,4,50.0,11149.0,3579.0,98430.0,-94851.0,0.0364,-47.82
78,10,10,8,6,both,0.015,0.0125,4,50.0,11149.0,3579.0,98430.0,-94851.0,0.0364,-47.82
79,20,30,13,12,both,0.015,0.005,6,33.33,281169.0,14668.0,109549.0,-94881.0,0.1339,-32.07
80,20,30,13,12,both,0.015,0.0075,6,33.33,281169.0,14668.0,109549.0,-94881.0,0.1339,-32.07
81,20,30,13,12,both,0.015,0.01,6,33.33,281169.0,14668.0,109549.0,-94881.0,0.1339,-32.07
82,20,30,13,12,both,0.015,0.0125,6,33.33,281169.0,14668.0,109549.0,-94881.0,0.1339,-32.07
83,20,10,8,6,both,0.015,0.01,7,71.43,18017.0,3937.0,98920.0,-94983.0,0.0398,-27.33
84,30,10,8,6,both,0.015,0.01,7,71.43,18017.0,3937.0,98920.0,-94983.0,0.0398,-27.33
85,20,10,8,6,both,0.015,0.0125,5,60.0,11007.0,3437.0,98430.0,-94993.0,0.0349,-38.38
86,30,10,8,6,both,0.015,0.0125,5,60.0,11007.0,3437.0,98430.0,-94993.0,0.0349,-38.38
87,20,30,7,6,both,0.015,0.01,7,71.43,48976.0,2596.0,97620.0,-95024.0,0.0266,-28.24
88,30,30,7,6,both,0.015,0.01,7,71.43,48976.0,2596.0,97620.0,-95024.0,0.0266,-28.24
89,20,10,8,7,both,0.015,0.01,6,66.67,17885.0,3805.0,98920.0,-95115.0,0.0385,-31.91
90,30,10,8,7,both,0.015,0.01,6,66.67,17885.0,3805.0,98920.0,-95115.0,0.0385,-31.91
91,20,10,8,7,both,0.015,0.0125,4,50.0,10875.0,3305.0,98430.0,-95125.0,0.0336,-48.01
92,30,10,8,7,both,0.015,0.0125,4,50.0,10875.0,3305.0,98430.0,-95125.0,0.0336,-48.01
93,10,30,7,6,both,0.015,0.01,6,66.67,48844.0,2464.0,97620.0,-95156.0,0.0252,-33.14
94,10,30,7,6,both,0.02,0.01,6,66.67,48844.0,2464.0,97620.0,-95156.0,0.0252,-33.14
95,20,30,7,6,both,0.02,0.01,6,66.67,48844.0,2464.0,97620.0,-95156.0,0.0252,-33.14
96,30,30,7,6,both,0.02,0.01,6,66.67,48844.0,2464.0,97620.0,-95156.0,0.0252,-33.14
97,10,30,7,6,both,0.025,0.01,6,66.67,48844.0,2464.0,97620.0,-95156.0,0.0252,-33.14
98,20,30,7,6,both,0.025,0.01,6,66.67,48844.0,2464.0,97620.0,-95156.0,0.0252,-33.14
99,30,30,7,6,both,0.025,0.01,6,66.67,48844.0,2464.0,97620.0,-95156.0,0.0252,-33.14
100,20,30,7,6,both,0.015,0.0125,6,66.67,27282.0,1412.0,97130.0,-95718.0,0.0145,-33.1
101,30,30,7,6,both,0.015,0.0125,6,66.67,27282.0,1412.0,97130.0,-95718.0,0.0145,-33.1
102,10,30,7,6,both,0.015,0.0125,5,60.0,27150.0,1280.0,97130.0,-95850.0,0.0132,-39.96
103,10,30,7,6,both,0.02,0.0125,5,60.0,27150.0,1280.0,97130.0,-95850.0,0.0132,-39.96
104,20,30,7,6,both,0.02,0.0125,5,60.0,27150.0,1280.0,97130.0,-95850.0,0.0132,-39.96
105,30,30,7,6,both,0.02,0.0125,5,60.0,27150.0,1280.0,97130.0,-95850.0,0.0132,-39.96
106,10,30,7,6,both,0.025,0.0125,5,60.0,27150.0,1280.0,97130.0,-95850.0,0.0132,-39.96
107,20,30,7,6,both,0.025,0.0125,5,60.0,27150.0,1280.0,97130.0,-95850.0,0.0132,-39.96
108,30,30,7,6,both,0.025,0.0125,5,60.0,27150.0,1280.0,97130.0,-95850.0,0.0132,-39.96
109,20,20,7,6,both,0.015,0.01,7,71.43,31937.0,1757.0,97820.0,-96063.0,0.018,-27.8
110,30,20,7,6,both,0.015,0.01,7,71.43,31937.0,1757.0,97820.0,-96063.0,0.018,-27.8
111,10,20,7,6,both,0.015,0.01,6,66.67,31805.0,1625.0,97820.0,-96195.0,0.0166,-32.48
112,10,20,7,6,both,0.02,0.01,6,66.67,31805.0,1625.0,97820.0,-96195.0,0.0166,-32.48
113,20,20,7,6,both,0.02,0.01,6,66.67,31805.0,1625.0,97820.0,-96195.0,0.0166,-32.48
114,30,20,7,6,both,0.02,0.01,6,66.67,31805.0,1625.0,97820.0,-96195.0,0.0166,-32.48
115,10,20,7,6,both,0.025,0.01,6,66.67,31805.0,1625.0,97820.0,-96195.0,0.0166,-32.48
116,20,20,7,6,both,0.025,0.01,6,66.67,31805.0,1625.0,97820.0,-96195.0,0.0166,-32.48
117,30,20,7,6,both,0.025,0.01,6,66.67,31805.0,1625.0,97820.0,-96195.0,0.0166,-32.48
118,10,10,8,7,both,0.02,0.0075,5,60.0,44110.0,850.0,98740.0,-97890.0,0.0086,-39.49
119,20,10,8,7,both,0.02,0.0075,5,60.0,44110.0,850.0,98740.0,-97890.0,0.0086,-39.49
120,30,10,8,7,both,0.02,0.0075,5,60.0,44110.0,850.0,98740.0,-97890.0,0.0086,-39.49
121,10,10,8,7,both,0.025,0.0075,5,60.0,44110.0,850.0,98740.0,-97890.0,0.0086,-39.49
122,20,10,8,7,both,0.025,0.0075,5,60.0,44110.0,850.0,98740.0,-97890.0,0.0086,-39.49
123,30,10,8,7,both,0.025,0.0075,5,60.0,44110.0,850.0,98740.0,-97890.0,0.0086,-39.49
124,10,10,8,7,both,0.02,0.01,4,50.0,14580.0,500.0,98920.0,-98420.0,0.0051,-49.6
125,10,10,8,6,both,0.02,0.01,4,50.0,14580.0,500.0,98920.0,-98420.0,0.0051,-49.6
126,20,10,8,7,both,0.02,0.01,4,50.0,14580.0,500.0,98920.0,-98420.0,0.0051,-49.6
127,20,10,8,6,both,0.02,0.01,4,50.0,14580.0,500.0,98920.0,-98420.0,0.0051,-49.6
128,30,10,8,7,both,0.02,0.01,4,50.0,14580.0,500.0,98920.0,-98420.0,0.0051,-49.6
129,30,10,8,6,both,0.02,0.01,4,50.0,14580.0,500.0,98920.0,-98420.0,0.0051,-49.6
130,10,10,8,7,both,0.025,0.01,4,50.0,14580.0,500.0,98920.0,-98420.0,0.0051,-49.6
131,10,10,8,6,both,0.025,0.01,4,50.0,14580.0,500.0,98920.0,-98420.0,0.0051,-49.6
132,20,10,8,7,both,0.025,0.01,4,50.0,14580.0,500.0,98920.0,-98420.0,0.0051,-49.6
133,20,10,8,6,both,0.025,0.01,4,50.0,14580.0,500.0,98920.0,-98420.0,0.0051,-49.6
134,30,10,8,7,both,0.025,0.01,4,50.0,14580.0,500.0,98920.0,-98420.0,0.0051,-49.6
135,30,10,8,6,both,0.025,0.01,4,50.0,14580.0,500.0,98920.0,-98420.0,0.0051,-49.6
136,10,10,8,7,both,0.02,0.0125,2,0.0,7570.0,0.0,98430.0,-98430.0,0.0,-100.0
137,10,10,8,6,both,0.02,0.0125,2,0.0,7570.0,0.0,98430.0,-98430.0,0.0,-100.0
138,20,10,8,7,both,0.02,0.0125,2,0.0,7570.0,0.0,98430.0,-98430.0,0.0,-100.0
139,20,10,8,6,both,0.02,0.0125,2,0.0,7570.0,0.0,98430.0,-98430.0,0.0,-100.0
140,30,10,8,7,both,0.02,0.0125,2,0.0,7570.0,0.0,98430.0,-98430.0,0.0,-100.0
141,30,10,8,6,both,0.02,0.0125,2,0.0,7570.0,0.0,98430.0,-98430.0,0.0,-100.0
142,10,10,8,7,both,0.025,0.0125,2,0.0,7570.0,0.0,98430.0,-98430.0,0.0,-100.0
143,10,10,8,6,both,0.025,0.0125,2,0.0,7570.0,0.0,98430.0,-98430.0,0.0,-100.0
144,20,10,8,7,both,0.025,0.0125,2,0.0,7570.0,0.0,98430.0,-98430.0,0.0,-100.0
145,20,10,8,6,both,0.025,0.0125,2,0.0,7570.0,0.0,98430.0,-98430.0,0.0,-100.0
146,30,10,8,7,both,0.025,0.0125,2,0.0,7570.0,0.0,98430.0,-98430.0,0.0,-100.0
147,30,10,8,6,both,0.025,0.0125,2,0.0,7570.0,0.0,98430.0,-98430.0,0.0,-100.0
148,20,20,7,6,both,0.015,0.0125,6,66.67,15249.0,882.0,99633.0,-98751.0,0.0089,-33.11
149,30,20,7,6,both,0.015,0.0125,6,66.67,15249.0,882.0,99633.0,-98751.0,0.0089,-33.11
150,10,20,7,6,both,0.015,0.0125,5,60.0,15117.0,750.0,99633.0,-98883.0,0.0075,-39.73
151,10,20,7,6,both,0.02,0.0125,5,60.0,15117.0,750.0,99633.0,-98883.0,0.0075,-39.73
152,20,20,7,6,both,0.02,0.0125,5,60.0,15117.0,750.0,99633.0,-98883.0,0.0075,-39.73
153,30,20,7,6,both,0.02,0.0125,5,60.0,15117.0,750.0,99633.0,-98883.0,0.0075,-39.73
154,10,20,7,6,both,0.025,0.0125,5,60.0,15117.0,750.0,99633.0,-98883.0,0.0075,-39.73
155,20,20,7,6,both,0.025,0.0125,5,60.0,15117.0,750.0,99633.0,-98883.0,0.0075,-39.73
156,30,20,7,6,both,0.025,0.0125,5,60.0,15117.0,750.0,99633.0,-98883.0,0.0075,-39.73
157,10,10,9,8,both,0.015,0.0075,4,50.0,26855.0,250.0,99395.0,-99145.0,0.0025,-49.79
158,20,10,9,8,both,0.015,0.0075,4,50.0,26855.0,250.0,99395.0,-99145.0,0.0025,-49.79
159,30,10,9,8,both,0.015,0.0075,4,50.0,26855.0,250.0,99395.0,-99145.0,0.0025,-49.79
160,10,10,9,8,both,0.02,0.0075,4,50.0,26855.0,250.0,99395.0,-99145.0,0.0025,-49.79
161,20,10,9,8,both,0.02,0.0075,4,50.0,26855.0,250.0,99395.0,-99145.0,0.0025,-49.79
162,30,10,9,8,both,0.02,0.0075,4,50.0,26855.0,250.0,99395.0,-99145.0,0.0025,-49.79
163,10,10,9,8,both,0.025,0.0075,4,50.0,26855.0,250.0,99395.0,-99145.0,0.0025,-49.79
164,20,10,9,8,both,0.025,0.0075,4,50.0,26855.0,250.0,99395.0,-99145.0,0.0025,-49.79
165,30,10,9,8,both,0.025,0.0075,4,50.0,26855.0,250.0,99395.0,-99145.0,0.0025,-49.79
166,20,10,7,6,both,0.015,0.005,3,33.33,29760.0,132.0,99372.0,-99240.0,0.0013,-66.72
167,30,10,7,6,both,0.015,0.005,3,33.33,29760.0,132.0,99372.0,-99240.0,0.0013,-66.72
168,10,10,7,6,both,0.015,0.005,2,0.0,29628.0,0.0,99372.0,-99372.0,0.0,-100.0
169,10,10,7,6,both,0.02,0.005,2,0.0,29628.0,0.0,99372.0,-99372.0,0.0,-100.0
170,20,10,7,6,both,0.02,0.005,2,0.0,29628.0,0.0,99372.0,-99372.0,0.0,-100.0
171,30,10,7,6,both,0.02,0.005,2,0.0,29628.0,0.0,99372.0,-99372.0,0.0,-100.0
172,10,10,7,6,both,0.025,0.005,2,0.0,29628.0,0.0,99372.0,-99372.0,0.0,-100.0
173,20,10,7,6,both,0.025,0.005,2,0.0,29628.0,0.0,99372.0,-99372.0,0.0,-100.0
174,30,10,7,6,both,0.025,0.005,2,0.0,29628.0,0.0,99372.0,-99372.0,0.0,-100.0
175,10,30,13,12,both,0.015,0.005,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
176,10,30,13,12,both,0.02,0.005,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
177,20,30,13,12,both,0.02,0.005,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
178,30,30,13,12,both,0.02,0.005,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
179,10,30,13,12,both,0.025,0.005,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
180,20,30,13,12,both,0.025,0.005,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
181,30,30,13,12,both,0.025,0.005,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
182,10,30,13,12,both,0.015,0.0075,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
183,10,30,13,12,both,0.02,0.0075,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
184,20,30,13,12,both,0.02,0.0075,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
185,30,30,13,12,both,0.02,0.0075,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
186,10,30,13,12,both,0.025,0.0075,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
187,20,30,13,12,both,0.025,0.0075,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
188,30,30,13,12,both,0.025,0.0075,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
189,10,30,13,12,both,0.015,0.01,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
190,10,30,13,12,both,0.02,0.01,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
191,20,30,13,12,both,0.02,0.01,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
192,30,30,13,12,both,0.02,0.01,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
193,10,30,13,12,both,0.025,0.01,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
194,20,30,13,12,both,0.025,0.01,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
195,30,30,13,12,both,0.025,0.01,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
196,10,30,13,12,both,0.015,0.0125,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
197,10,30,13,12,both,0.02,0.0125,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
198,20,30,13,12,both,0.02,0.0125,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
199,30,30,13,12,both,0.02,0.0125,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
200,10,30,13,12,both,0.025,0.0125,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
201,20,30,13,12,both,0.025,0.0125,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
202,30,30,13,12,both,0.025,0.0125,4,0.0,266501.0,0.0,109549.0,-109549.0,0.0,-55.19
203,30,30,13,11,both,0.015,0.005,8,37.5,360844.0,27263.0,159469.0,-132206.0,0.171,-33.37
204,30,30,13,11,both,0.015,0.0075,8,37.5,360844.0,27263.0,159469.0,-132206.0,0.171,-33.37
205,30,30,13,11,both,0.015,0.01,8,37.5,360844.0,27263.0,159469.0,-132206.0,0.171,-33.37
206,30,30,13,11,both,0.015,0.0125,8,37.5,360844.0,27263.0,159469.0,-132206.0,0.171,-33.37
207,20,30,13,11,both,0.015,0.005,8,37.5,356659.0,23078.0,159469.0,-136391.0,0.1447,-34.5
208,20,30,13,11,both,0.015,0.0075,8,37.5,356659.0,23078.0,159469.0,-136391.0,0.1447,-34.5
209,20,30,13,11,both,0.015,0.01,8,37.5,356659.0,23078.0,159469.0,-136391.0,0.1447,-34.5
210,20,30,13,11,both,0.015,0.0125,8,37.5,356659.0,23078.0,159469.0,-136391.0,0.1447,-34.5
211,10,10,9,7,both,0.015,0.0125,5,40.0,12832.0,3579.0,147747.0,-144168.0,0.0242,-58.21
212,10,10,9,6,both,0.015,0.0125,5,40.0,12832.0,3579.0,147747.0,-144168.0,0.0242,-58.21
213,10,10,8,6,both,0.015,0.0075,8,62.5,49769.0,4429.0,148660.0,-144231.0,0.0298,-36.26
214,10,10,9,7,both,0.015,0.01,7,57.14,21710.0,4079.0,148369.0,-144290.0,0.0275,-41.49
215,10,10,9,6,both,0.015,0.01,7,57.14,21710.0,4079.0,148369.0,-144290.0,0.0275,-41.49
216,20,10,9,6,both,0.015,0.0125,6,50.0,12690.0,3437.0,147747.0,-144310.0,0.0233,-48.62
217,30,10,9,6,both,0.015,0.0125,6,50.0,12690.0,3437.0,147747.0,-144310.0,0.0233,-48.62
218,20,10,8,6,both,0.015,0.0075,9,66.67,49627.0,4287.0,148660.0,-144373.0,0.0288,-32.31
219,30,10,8,6,both,0.015,0.0075,9,66.67,49627.0,4287.0,148660.0,-144373.0,0.0288,-32.31
220,20,10,9,6,both,0.015,0.01,8,62.5,21568.0,3937.0,148369.0,-144432.0,0.0265,-36.39
221,30,10,9,6,both,0.015,0.01,8,62.5,21568.0,3937.0,148369.0,-144432.0,0.0265,-36.39
222,20,10,9,7,both,0.015,0.0125,5,40.0,12558.0,3305.0,147747.0,-144442.0,0.0224,-58.37
223,30,10,9,7,both,0.015,0.0125,5,40.0,12558.0,3305.0,147747.0,-144442.0,0.0224,-58.37
224,20,10,9,7,both,0.015,0.01,7,57.14,21436.0,3805.0,148369.0,-144564.0,0.0256,-41.59
225,30,10,9,7,both,0.015,0.01,7,57.14,21436.0,3805.0,148369.0,-144564.0,0.0256,-41.59
226,10,10,9,7,both,0.02,0.0125,3,0.0,9253.0,0.0,147747.0,-147747.0,0.0,-100.0
227,10,10,9,6,both,0.02,0.0125,3,0.0,9253.0,0.0,147747.0,-147747.0,0.0,-100.0
228,20,10,9,7,both,0.02,0.0125,3,0.0,9253.0,0.0,147747.0,-147747.0,0.0,-100.0
229,20,10,9,6,both,0.02,0.0125,3,0.0,9253.0,0.0,147747.0,-147747.0,0.0,-100.0
230,30,10,9,7,both,0.02,0.0125,3,0.0,9253.0,0.0,147747.0,-147747.0,0.0,-100.0
231,30,10,9,6,both,0.02,0.0125,3,0.0,9253.0,0.0,147747.0,-147747.0,0.0,-100.0
232,10,10,9,7,both,0.025,0.0125,3,0.0,9253.0,0.0,147747.0,-147747.0,0.0,-100.0
233,10,10,9,6,both,0.025,0.0125,3,0.0,9253.0,0.0,147747.0,-147747.0,0.0,-100.0
234,20,10,9,7,both,0.025,0.0125,3,0.0,9253.0,0.0,147747.0,-147747.0,0.0,-100.0
235,20,10,9,6,both,0.025,0.0125,3,0.0,9253.0,0.0,147747.0,-147747.0,0.0,-100.0
236,30,10,9,7,both,0.025,0.0125,3,0.0,9253.0,0.0,147747.0,-147747.0,0.0,-100.0
237,30,10,9,6,both,0.025,0.0125,3,0.0,9253.0,0.0,147747.0,-147747.0,0.0,-100.0
238,10,10,8,6,both,0.02,0.0075,6,50.0,46190.0,850.0,148660.0,-147810.0,0.0057,-49.63
239,20,10,8,6,both,0.02,0.0075,6,50.0,46190.0,850.0,148660.0,-147810.0,0.0057,-49.63
240,30,10,8,6,both,0.02,0.0075,6,50.0,46190.0,850.0,148660.0,-147810.0,0.0057,-49.63
241,10,10,8,6,both,0.025,0.0075,6,50.0,46190.0,850.0,148660.0,-147810.0,0.0057,-49.63
242,20,10,8,6,both,0.025,0.0075,6,50.0,46190.0,850.0,148660.0,-147810.0,0.0057,-49.63
243,30,10,8,6,both,0.025,0.0075,6,50.0,46190.0,850.0,148660.0,-147810.0,0.0057,-49.63
244,10,10,9,7,both,0.02,0.01,5,40.0,18131.0,500.0,148369.0,-147869.0,0.0034,-59.66
