rank,max_spread_width_call,max_spread_width_put,max_trading_hour,min_trading_hour,option_type,percent_beyond_call,percent_beyond_put,total_trades,win_rate,total_credits,total_gains,total_losses,net_pnl,profit_factor,roi
94,20,10,9,6,both,0.025,0.0075,20,85.0,360024.0,194463.0,149439.0,45024.0,1.3013,4.53
95,30,10,9,6,both,0.025,0.0075,20,85.0,360024.0,194463.0,149439.0,45024.0,1.3013,4.53
96,30,10,9,6,both,0.015,0.01,20,85.0,341595.0,193309.0,149714.0,43595.0,1.2912,4.42
97,20,20,9,6,both,0.015,0.005,20,80.0,452620.0,241331.0,198711.0,42620.0,1.2145,4.31
98,30,20,9,6,both,0.015,0.005,20,80.0,450970.0,239681.0,198711.0,40970.0,1.2062,4.15
99,30,10,8,6,both,0.02,0.0075,20,85.0,355023.0,189462.0,149439.0,40023.0,1.2678,4.03
100,20,10,8,6,both,0.02,0.0075,20,85.0,355018.0,189457.0,149439.0,40018.0,1.2678,4.03
101,10,10,8,6,both,0.02,0.0075,20,85.0,354615.0,189054.0,149439.0,39615.0,1.2651,3.98
102,10,10,8,6,both,0.025,0.0075,20,85.0,354243.0,188682.0,149439.0,39243.0,1.2626,3.95
103,20,10,8,6,both,0.025,0.0075,20,85.0,354243.0,188682.0,149439.0,39243.0,1.2626,3.95
104,30,10,8,6,both,0.025,0.0075,20,85.0,354243.0,188682.0,149439.0,39243.0,1.2626,3.95
105,20,20,13,6,both,0.015,0.0075,20,75.0,628856.0,278492.0,247636.0,30856.0,1.1246,3.12
106,10,10,9,6,both,0.015,0.01,20,85.0,325632.0,177346.0,149714.0,27632.0,1.1846,2.78
107,30,10,7,6,both,0.015,0.0125,13,92.31,114479.0,77243.0,49764.0,27479.0,1.5522,4.3
108,30,10,8,6,both,0.015,0.01,20,85.0,325203.0,176917.0,149714.0,27203.0,1.1817,2.75
109,10,10,7,6,both,0.015,0.0125,12,91.67,114188.0,76952.0,49764.0,27188.0,1.5463,4.56
110,20,10,7,6,both,0.015,0.0125,13,92.31,113983.0,76747.0,49764.0,26983.0,1.5422,4.2
111,30,20,8,6,both,0.015,0.005,20,80.0,436581.0,225292.0,198711.0,26581.0,1.1338,2.7
112,30,20,7,6,both,0.015,0.0125,13,92.31,112093.0,75414.0,49321.0,26093.0,1.529,4.11
113,10,20,7,6,both,0.015,0.0125,12,91.67,111802.0,75123.0,49321.0,25802.0,1.5231,4.36
114,20,20,7,6,both,0.015,0.0125,13,92.31,111597.0,74918.0,49321.0,25597.0,1.519,4.01
115,10,20,9,6,both,0.015,0.005,20,80.0,435018.0,223729.0,198711.0,25018.0,1.1259,2.53
116,20,30,13,6,both,0.015,0.005,20,75.0,620602.0,270842.0,247240.0,23602.0,1.0955,2.4
117,30,10,7,6,both,0.02,0.0125,12,91.67,110060.0,72824.0,49764.0,23060.0,1.4634,3.92
118,20,10,7,6,both,0.02,0.0125,12,91.67,109953.0,72717.0,49764.0,22953.0,1.4612,3.86
119,20,10,8,6,both,0.015,0.01,20,85.0,320577.0,172291.0,149714.0,22577.0,1.1508,2.28
120,10,10,7,6,both,0.02,0.0125,12,91.67,109378.0,72142.0,49764.0,22378.0,1.4497,3.76
121,20,20,8,6,both,0.015,0.005,20,80.0,432179.0,220890.0,198711.0,22179.0,1.1116,2.25
122,30,20,7,6,both,0.02,0.0125,12,91.67,107674.0,70995.0,49321.0,21674.0,1.4394,3.71
123,20,20,7,6,both,0.02,0.0125,12,91.67,107567.0,70888.0,49321.0,21567.0,1.4373,3.65
124,10,10,7,6,both,0.025,0.0125,10,90.0,108378.0,71142.0,49764.0,21378.0,1.4296,4.3
125,20,10,7,6,both,0.025,0.0125,10,90.0,108378.0,71142.0,49764.0,21378.0,1.4296,4.3
126,30,10,7,6,both,0.025,0.0125,10,90.0,108378.0,71142.0,49764.0,21378.0,1.4296,4.3
127,10,20,7,6,both,0.02,0.0125,12,91.67,106992.0,70313.0,49321.0,20992.0,1.4256,3.55
128,20,10,13,6,both,0.015,0.0075,20,75.0,568725.0,270031.0,249306.0,20725.0,1.0831,2.08
129,10,20,7,6,both,0.025,0.0125,10,90.0,105992.0,69313.0,49321.0,19992.0,1.4053,4.06
130,20,20,7,6,both,0.025,0.0125,10,90.0,105992.0,69313.0,49321.0,19992.0,1.4053,4.06
131,30,20,7,6,both,0.025,0.0125,10,90.0,105992.0,69313.0,49321.0,19992.0,1.4053,4.06
132,10,20,13,6,both,0.015,0.005,20,75.0,616877.0,266513.0,247636.0,18877.0,1.0762,1.9
133,20,20,9,6,both,0.015,0.0075,20,80.0,428110.0,216821.0,198711.0,18110.0,1.0911,1.84
134,10,20,8,6,both,0.015,0.005,20,80.0,427574.0,216285.0,198711.0,17574.0,1.0884,1.78
135,10,10,8,6,both,0.015,0.01,20,85.0,315374.0,167088.0,149714.0,17374.0,1.116,1.75
136,30,20,9,6,both,0.015,0.0075,20,80.0,426460.0,215171.0,198711.0,16460.0,1.0828,1.67
137,10,10,9,6,both,0.02,0.01,20,85.0,311781.0,163495.0,149714.0,13781.0,1.092,1.39
138,20,10,9,6,both,0.02,0.01,20,85.0,311781.0,163495.0,149714.0,13781.0,1.092,1.39
139,30,10,9,6,both,0.02,0.01,20,85.0,311781.0,163495.0,149714.0,13781.0,1.092,1.39
140,10,10,9,6,both,0.025,0.01,20,85.0,311781.0,163495.0,149714.0,13781.0,1.092,1.39
141,20,10,9,6,both,0.025,0.01,20,85.0,311781.0,163495.0,149714.0,13781.0,1.092,1.39
142,30,10,9,6,both,0.025,0.01,20,85.0,311781.0,163495.0,149714.0,13781.0,1.092,1.39
143,10,20,9,6,both,0.02,0.005,20,80.0,423322.0,212033.0,198711.0,13322.0,1.067,1.35
144,20,20,9,6,both,0.02,0.005,20,80.0,423322.0,212033.0,198711.0,13322.0,1.067,1.35
145,30,20,9,6,both,0.02,0.005,20,80.0,423322.0,212033.0,198711.0,13322.0,1.067,1.35
146,10,20,9,6,both,0.025,0.005,20,80.0,423322.0,212033.0,198711.0,13322.0,1.067,1.35
147,20,20,9,6,both,0.025,0.005,20,80.0,423322.0,212033.0,198711.0,13322.0,1.067,1.35
148,30,20,9,6,both,0.025,0.005,20,80.0,423322.0,212033.0,198711.0,13322.0,1.067,1.35
149,30,20,8,6,both,0.02,0.005,20,80.0,420583.0,209294.0,198711.0,10583.0,1.0533,1.07
150,20,20,8,6,both,0.02,0.005,20,80.0,420578.0,209289.0,198711.0,10578.0,1.0532,1.07
151,20,30,13,6,both,0.015,0.0075,20,75.0,607301.0,257541.0,247240.0,10301.0,1.0417,1.04
152,10,20,8,6,both,0.02,0.005,20,80.0,420175.0,208886.0,198711.0,10175.0,1.0512,1.03
153,20,10,9,6,both,0.015,0.0125,20,85.0,307891.0,159605.0,149714.0,9891.0,1.0661,1.0
154,10,20,8,6,both,0.025,0.005,20,80.0,419678.0,208389.0,198711.0,9678.0,1.0487,0.98
155,20,20,8,6,both,0.025,0.005,20,80.0,419678.0,208389.0,198711.0,9678.0,1.0487,0.98
156,30,20,8,6,both,0.025,0.005,20,80.0,419678.0,208389.0,198711.0,9678.0,1.0487,0.98
157,30,10,9,6,both,0.015,0.0125,20,85.0,306621.0,158335.0,149714.0,8621.0,1.0576,0.87
158,30,10,8,6,both,0.02,0.01,20,85.0,306332.0,158046.0,149714.0,8332.0,1.0557,0.84
159,20,10,8,6,both,0.02,0.01,20,85.0,306327.0,158041.0,149714.0,8327.0,1.0556,0.84
160,10,10,8,6,both,0.02,0.01,20,85.0,305924.0,157638.0,149714.0,7924.0,1.0529,0.8
161,10,10,8,6,both,0.025,0.01,20,85.0,305552.0,157266.0,149714.0,7552.0,1.0504,0.76
162,20,10,8,6,both,0.025,0.01,20,85.0,305552.0,157266.0,149714.0,7552.0,1.0504,0.76
163,30,10,8,6,both,0.025,0.01,20,85.0,305552.0,157266.0,149714.0,7552.0,1.0504,0.76
164,30,20,13,6,both,0.015,0.005,20,75.0,605174.0,254810.0,247636.0,7174.0,1.029,0.72
165,20,20,12,6,both,0.015,0.005,20,75.0,598437.0,252573.0,248136.0,4437.0,1.0179,0.45
166,10,10,13,6,both,0.015,0.005,20,75.0,551011.0,252317.0,249306.0,3011.0,1.0121,0.3
167,30,30,7,6,both,0.015,0.005,13,84.62,190473.0,99645.0,98172.0,1473.0,1.015,0.23
168,30,30,7,6,both,0.015,0.0075,13,84.62,190473.0,99645.0,98172.0,1473.0,1.015,0.23
169,10,30,7,6,both,0.015,0.005,12,83.33,190182.0,99354.0,98172.0,1182.0,1.012,0.2
170,10,30,7,6,both,0.015,0.0075,12,83.33,190182.0,99354.0,98172.0,1182.0,1.012,0.2
171,30,20,12,6,both,0.015,0.005,20,75.0,595134.0,249270.0,248136.0,1134.0,1.0046,0.11
172,20,30,7,6,both,0.015,0.005,13,84.62,189977.0,99149.0,98172.0,977.0,1.01,0.15
173,20,30,7,6,both,0.015,0.0075,13,84.62,189977.0,99149.0,98172.0,977.0,1.01,0.15
174,10,20,9,6,both,0.015,0.0075,20,80.0,410508.0,199219.0,198711.0,508.0,1.0026,0.05
175,30,20,8,6,both,0.015,0.0075,20,80.0,409816.0,198527.0,198711.0,-184.0,0.9991,-0.02
176,20,10,13,11,both,0.015,0.005,16,81.25,289749.0,148610.89,149627.0,-1016.11,0.9932,-0.13
177,30,10,13,12,both,0.015,0.005,8,87.5,112751.0,47940.89,49955.0,-2014.11,0.9597,-0.51
178,30,30,7,6,both,0.02,0.005,12,83.33,186054.0,95226.0,98172.0,-2946.0,0.97,-0.5
179,30,30,7,6,both,0.02,0.0075,12,83.33,186054.0,95226.0,98172.0,-2946.0,0.97,-0.5
180,30,10,13,12,both,0.015,0.0075,7,85.71,111731.0,46920.89,49955.0,-3034.11,0.9393,-0.88
181,30,10,13,12,both,0.015,0.01,7,85.71,111731.0,46920.89,49955.0,-3034.11,0.9393,-0.88
182,30,10,13,12,both,0.015,0.0125,7,85.71,111731.0,46920.89,49955.0,-3034.11,0.9393,-0.88
183,20,30,7,6,both,0.02,0.005,12,83.33,185947.0,95119.0,98172.0,-3053.0,0.9689,-0.51
184,20,30,7,6,both,0.02,0.0075,12,83.33,185947.0,95119.0,98172.0,-3053.0,0.9689,-0.51
185,10,30,7,6,both,0.02,0.005,12,83.33,185372.0,94544.0,98172.0,-3628.0,0.963,-0.61
186,10,30,7,6,both,0.02,0.0075,12,83.33,185372.0,94544.0,98172.0,-3628.0,0.963,-0.61
187,10,30,7,6,both,0.025,0.005,10,80.0,184372.0,93544.0,98172.0,-4628.0,0.9529,-0.94
188,20,30,7,6,both,0.025,0.005,10,80.0,184372.0,93544.0,98172.0,-4628.0,0.9529,-0.94
189,30,30,7,6,both,0.025,0.005,10,80.0,184372.0,93544.0,98172.0,-4628.0,0.9529,-0.94
190,10,30,7,6,both,0.025,0.0075,10,80.0,184372.0,93544.0,98172.0,-4628.0,0.9529,-0.94
191,20,30,7,6,both,0.025,0.0075,10,80.0,184372.0,93544.0,98172.0,-4628.0,0.9529,-0.94
192,30,30,7,6,both,0.025,0.0075,10,80.0,184372.0,93544.0,98172.0,-4628.0,0.9529,-0.94
193,20,20,8,6,both,0.015,0.0075,20,80.0,405154.0,193865.0,198711.0,-4846.0,0.9756,-0.49
194,20,10,13,11,both,0.015,0.0075,11,72.73,285533.0,144394.89,149627.0,-5232.11,0.965,-0.96
195,20,10,13,11,both,0.015,0.01,10,70.0,285283.0,144144.89,149627.0,-5482.11,0.9634,-1.11
196,20,10,13,11,both,0.015,0.0125,9,66.67,284683.0,143544.89,149627.0,-6082.11,0.9594,-1.36
197,30,10,8,6,both,0.015,0.0125,20,85.0,291839.0,143553.0,149714.0,-6161.0,0.9588,-0.62
198,20,10,13,6,both,0.015,0.01,20,75.0,523074.0,241655.0,249581.0,-7926.0,0.9682,-0.8
199,10,10,9,6,both,0.015,0.0125,20,85.0,289402.0,141116.0,149714.0,-8598.0,0.9426,-0.87
200,30,10,13,6,both,0.015,0.005,20,75.0,539023.0,240329.0,249306.0,-8977.0,0.964,-0.9
201,10,20,8,6,both,0.015,0.0075,20,80.0,400549.0,189260.0,198711.0,-9451.0,0.9524,-0.96
202,20,10,12,6,both,0.015,0.005,20,75.0,536786.0,238092.0,249306.0,-11214.0,0.955,-1.13
203,20,10,8,6,both,0.015,0.0125,20,85.0,286693.0,138407.0,149714.0,-11307.0,0.9245,-1.14
204,10,20,13,6,both,0.015,0.0075,20,75.0,586538.0,236174.0,247636.0,-11462.0,0.9537,-1.16
205,10,20,9,6,both,0.02,0.0075,20,80.0,397505.0,186216.0,198711.0,-12495.0,0.9371,-1.27
206,20,20,9,6,both,0.02,0.0075,20,80.0,397372.0,186083.0,198711.0,-12628.0,0.9365,-1.28
207,30,20,9,6,both,0.02,0.0075,20,80.0,397352.0,186063.0,198711.0,-12648.0,0.9363,-1.28
208,10,20,9,6,both,0.025,0.0075,20,80.0,397147.0,185858.0,198711.0,-12853.0,0.9353,-1.3
209,20,20,9,6,both,0.025,0.0075,20,80.0,397147.0,185858.0,198711.0,-12853.0,0.9353,-1.3
210,30,20,9,6,both,0.025,0.0075,20,80.0,397147.0,185858.0,198711.0,-12853.0,0.9353,-1.3
211,30,10,12,6,both,0.015,0.005,20,75.0,533483.0,234789.0,249306.0,-14517.0,0.9418,-1.46
212,10,10,8,6,both,0.015,0.0125,20,85.0,281386.0,133100.0,149714.0,-16614.0,0.889,-1.67
213,20,20,13,7,both,0.015,0.005,20,75.0,580250.0,229886.0,247636.0,-17750.0,0.9283,-1.79
214,30,20,8,6,both,0.02,0.0075,20,80.0,392153.0,180864.0,198711.0,-17847.0,0.9102,-1.81
215,20,20,8,6,both,0.02,0.0075,20,80.0,392148.0,180859.0,198711.0,-17852.0,0.9102,-1.82
216,10,20,8,6,both,0.02,0.0075,20,80.0,391898.0,180609.0,198711.0,-18102.0,0.9089,-1.84
217,10,20,8,6,both,0.025,0.0075,20,80.0,391898.0,180609.0,198711.0,-18102.0,0.9089,-1.84
218,20,20,8,6,both,0.025,0.0075,20,80.0,391898.0,180609.0,198711.0,-18102.0,0.9089,-1.84
219,30,20,8,6,both,0.025,0.0075,20,80.0,391898.0,180609.0,198711.0,-18102.0,0.9089,-1.84
220,10,10,13,12,both,0.02,0.005,6,83.33,94927.0,30116.89,49955.0,-19838.11,0.6029,-6.66
221,10,10,13,12,both,0.025,0.005,6,83.33,94927.0,30116.89,49955.0,-19838.11,0.6029,-6.66
222,30,10,13,12,both,0.02,0.005,7,85.71,93907.0,29096.89,49955.0,-20858.11,0.5825,-6.04
223,10,10,13,12,both,0.02,0.0075,5,80.0,93907.0,29096.89,49955.0,-20858.11,0.5825,-8.41
224,10,10,13,12,both,0.025,0.0075,5,80.0,93907.0,29096.89,49955.0,-20858.11,0.5825,-8.41
225,10,10,13,12,both,0.02,0.01,5,80.0,93907.0,29096.89,49955.0,-20858.11,0.5825,-8.41
226,10,10,13,12,both,0.025,0.01,5,80.0,93907.0,29096.89,49955.0,-20858.11,0.5825,-8.41
227,10,10,13,12,both,0.02,0.0125,5,80.0,93907.0,29096.89,49955.0,-20858.11,0.5825,-8.41
228,10,10,13,12,both,0.025,0.0125,5,80.0,93907.0,29096.89,49955.0,-20858.11,0.5825,-8.41
229,20,10,13,12,both,0.02,0.005,6,83.33,93715.0,28904.89,49955.0,-21050.11,0.5786,-7.08
230,20,10,13,12,both,0.025,0.005,6,83.33,93715.0,28904.89,49955.0,-21050.11,0.5786,-7.08
231,30,10,13,12,both,0.025,0.005,6,83.33,93715.0,28904.89,49955.0,-21050.11,0.5786,-7.08
232,10,10,13,6,both,0.015,0.0075,20,75.0,526355.0,227661.0,249306.0,-21645.0,0.9132,-2.18
233,30,10,13,12,both,0.02,0.0075,6,83.33,92887.0,28076.89,49955.0,-21878.11,0.562,-7.41
234,30,10,13,12,both,0.02,0.01,6,83.33,92887.0,28076.89,49955.0,-21878.11,0.562,-7.41
235,30,10,13,12,both,0.02,0.0125,6,83.33,92887.0,28076.89,49955.0,-21878.11,0.562,-7.41
236,20,10,13,12,both,0.02,0.0075,5,80.0,92695.0,27884.89,49955.0,-22070.11,0.5582,-8.92
237,20,10,13,12,both,0.025,0.0075,5,80.0,92695.0,27884.89,49955.0,-22070.11,0.5582,-8.92
238,30,10,13,12,both,0.025,0.0075,5,80.0,92695.0,27884.89,49955.0,-22070.11,0.5582,-8.92
239,20,10,13,12,both,0.02,0.01,5,80.0,92695.0,27884.89,49955.0,-22070.11,0.5582,-8.92
240,20,10,13,12,both,0.025,0.01,5,80.0,92695.0,27884.89,49955.0,-22070.11,0.5582,-8.92
241,30,10,13,12,both,0.025,0.01,5,80.0,92695.0,27884.89,49955.0,-22070.11,0.5582,-8.92
242,20,10,13,12,both,0.02,0.0125,5,80.0,92695.0,27884.89,49955.0,-22070.11,0.5582,-8.92
243,20,10,13,12,both,0.025,0.0125,5,80.0,92695.0,27884.89,49955.0,-22070.11,0.5582,-8.92
244,30,10,13,12,both,0.025,0.0125,5,80.0,92695.0,27884.89,49955.0,-22070.11,0.5582,-8.92
245,10,30,13,6,both,0.015,0.005,20,75.0,574243.0,224483.0,247240.0,-22757.0,0.908,-2.31
246,30,20,13,6,both,0.015,0.0075,20,75.0,574783.0,224419.0,247636.0,-23217.0,0.9062,-2.35
247,20,20,13,6,both,0.015,0.01,20,75.0,573909.0,223545.0,247636.0,-24091.0,0.9027,-2.43
