rank,max_spread_width_call,max_spread_width_put,max_trading_hour,min_trading_hour,option_type,percent_beyond_call,percent_beyond_put,total_trades,win_rate,total_credits,total_gains,total_losses,net_pnl,profit_factor,roi
64,30,20,13,6,both,0.015,0.005,88,88.64,909040.0,508524.0,417802.0,90722.0,1.2171,2.09
65,20,20,13,6,both,0.015,0.005,88,88.64,904855.0,504339.0,417802.0,86537.0,1.2071,2.0
66,30,20,13,7,both,0.015,0.005,79,87.34,895243.0,494727.0,417802.0,76925.0,1.1841,1.98
67,30,30,13,8,both,0.015,0.005,58,82.76,842944.0,456688.0,380394.0,76294.0,1.2006,2.68
68,30,20,12,6,both,0.015,0.005,88,88.64,875179.0,492991.0,418462.0,74529.0,1.1781,1.72
69,20,20,13,7,both,0.015,0.005,79,87.34,891058.0,490542.0,417802.0,72740.0,1.1741,1.87
70,20,20,12,6,both,0.015,0.005,88,88.64,872989.0,490801.0,418462.0,72339.0,1.1729,1.67
71,20,30,13,8,both,0.015,0.005,58,82.76,838759.0,452503.0,380394.0,72109.0,1.1896,2.53
72,10,30,10,7,both,0.015,0.005,80,87.5,793168.0,424027.0,353359.0,70668.0,1.2,1.8
73,20,30,10,7,both,0.015,0.005,80,87.5,792894.0,423753.0,353359.0,70394.0,1.1992,1.8
74,30,30,10,7,both,0.015,0.005,80,87.5,792894.0,423753.0,353359.0,70394.0,1.1992,1.8
75,10,30,10,7,both,0.02,0.005,79,87.34,789877.0,420736.0,353359.0,67377.0,1.1907,1.74
76,20,30,10,7,both,0.02,0.005,79,87.34,789877.0,420736.0,353359.0,67377.0,1.1907,1.74
77,30,30,10,7,both,0.02,0.005,79,87.34,789877.0,420736.0,353359.0,67377.0,1.1907,1.74
78,10,30,10,7,both,0.025,0.005,79,87.34,789877.0,420736.0,353359.0,67377.0,1.1907,1.74
79,20,30,10,7,both,0.025,0.005,79,87.34,789877.0,420736.0,353359.0,67377.0,1.1907,1.74
80,30,30,10,7,both,0.025,0.005,79,87.34,789877.0,420736.0,353359.0,67377.0,1.1907,1.74
81,10,20,13,6,both,0.015,0.005,88,88.64,883556.0,483040.0,417802.0,65238.0,1.1561,1.51
82,10,20,12,6,both,0.015,0.005,88,88.64,865228.0,483040.0,418462.0,64578.0,1.1543,1.49
83,20,20,13,6,both,0.02,0.005,88,88.64,881036.0,480520.0,417802.0,62718.0,1.1501,1.45
84,30,20,13,6,both,0.02,0.005,88,88.64,881036.0,480520.0,417802.0,62718.0,1.1501,1.45
85,10,20,13,6,both,0.02,0.005,88,88.64,880477.0,479961.0,417802.0,62159.0,1.1488,1.43
86,10,20,13,6,both,0.025,0.005,88,88.64,880477.0,479961.0,417802.0,62159.0,1.1488,1.43
87,20,20,13,6,both,0.025,0.005,88,88.64,880477.0,479961.0,417802.0,62159.0,1.1488,1.43
88,30,20,13,6,both,0.025,0.005,88,88.64,880477.0,479961.0,417802.0,62159.0,1.1488,1.43
89,20,20,12,6,both,0.02,0.005,88,88.64,862708.0,480520.0,418462.0,62058.0,1.1483,1.43
90,30,20,12,6,both,0.02,0.005,88,88.64,862708.0,480520.0,418462.0,62058.0,1.1483,1.43
91,10,20,12,6,both,0.02,0.005,88,88.64,862149.0,479961.0,418462.0,61499.0,1.147,1.42
92,10,20,12,6,both,0.025,0.005,88,88.64,862149.0,479961.0,418462.0,61499.0,1.147,1.42
93,20,20,12,6,both,0.025,0.005,88,88.64,862149.0,479961.0,418462.0,61499.0,1.147,1.42
94,30,20,12,6,both,0.025,0.005,88,88.64,862149.0,479961.0,418462.0,61499.0,1.147,1.42
95,30,20,12,7,both,0.015,0.005,79,87.34,861132.0,478944.0,418462.0,60482.0,1.1445,1.55
96,10,20,11,6,both,0.015,0.005,88,88.64,857003.0,478892.0,418539.0,60353.0,1.1442,1.39
97,20,20,11,6,both,0.015,0.005,88,88.64,856729.0,478618.0,418539.0,60079.0,1.1435,1.39
98,30,20,11,6,both,0.015,0.005,88,88.64,856729.0,478618.0,418539.0,60079.0,1.1435,1.39
99,20,20,12,7,both,0.015,0.005,79,87.34,858942.0,476754.0,418462.0,58292.0,1.1393,1.5
100,10,20,11,6,both,0.02,0.005,88,88.64,853924.0,475813.0,418539.0,57274.0,1.1368,1.32
101,20,20,11,6,both,0.02,0.005,88,88.64,853924.0,475813.0,418539.0,57274.0,1.1368,1.32
102,30,20,11,6,both,0.02,0.005,88,88.64,853924.0,475813.0,418539.0,57274.0,1.1368,1.32
103,10,20,11,6,both,0.025,0.005,88,88.64,853924.0,475813.0,418539.0,57274.0,1.1368,1.32
104,20,20,11,6,both,0.025,0.005,88,88.64,853924.0,475813.0,418539.0,57274.0,1.1368,1.32
105,30,20,11,6,both,0.025,0.005,88,88.64,853924.0,475813.0,418539.0,57274.0,1.1368,1.32
106,30,30,13,9,both,0.015,0.005,49,79.59,824515.0,442576.0,387611.0,54965.0,1.1418,2.28
107,30,30,12,8,both,0.015,0.005,56,82.14,803851.0,439297.0,384496.0,54801.0,1.1425,1.99
108,20,30,12,8,both,0.015,0.005,56,82.14,801661.0,437107.0,384496.0,52611.0,1.1368,1.91
109,10,20,13,7,both,0.015,0.005,79,87.34,869334.0,468818.0,417802.0,51016.0,1.1221,1.31
110,20,30,13,9,both,0.015,0.005,49,79.59,820330.0,438391.0,387611.0,50780.0,1.131,2.11
111,10,30,11,8,both,0.015,0.005,55,81.82,776486.0,414165.0,363429.0,50736.0,1.1396,1.88
112,20,30,11,8,both,0.015,0.005,55,81.82,776486.0,414165.0,363429.0,50736.0,1.1396,1.88
113,30,30,11,8,both,0.015,0.005,55,81.82,776486.0,414165.0,363429.0,50736.0,1.1396,1.88
114,10,30,11,8,both,0.02,0.005,55,81.82,776486.0,414165.0,363429.0,50736.0,1.1396,1.88
115,20,30,11,8,both,0.02,0.005,55,81.82,776486.0,414165.0,363429.0,50736.0,1.1396,1.88
116,30,30,11,8,both,0.02,0.005,55,81.82,776486.0,414165.0,363429.0,50736.0,1.1396,1.88
117,10,30,11,8,both,0.025,0.005,55,81.82,776486.0,414165.0,363429.0,50736.0,1.1396,1.88
118,20,30,11,8,both,0.025,0.005,55,81.82,776486.0,414165.0,363429.0,50736.0,1.1396,1.88
119,30,30,11,8,both,0.025,0.005,55,81.82,776486.0,414165.0,363429.0,50736.0,1.1396,1.88
120,10,20,12,7,both,0.015,0.005,79,87.34,851006.0,468818.0,418462.0,50356.0,1.1203,1.29
121,20,30,13,8,both,0.02,0.005,56,82.14,816440.0,430184.0,380394.0,49790.0,1.1309,1.81
122,30,30,13,8,both,0.02,0.005,56,82.14,816440.0,430184.0,380394.0,49790.0,1.1309,1.81
123,10,30,13,8,both,0.015,0.005,55,81.82,815681.0,429425.0,380394.0,49031.0,1.1289,1.82
124,10,30,13,8,both,0.02,0.005,55,81.82,815681.0,429425.0,380394.0,49031.0,1.1289,1.82
125,10,30,13,8,both,0.025,0.005,55,81.82,815681.0,429425.0,380394.0,49031.0,1.1289,1.82
126,20,30,13,8,both,0.025,0.005,55,81.82,815681.0,429425.0,380394.0,49031.0,1.1289,1.82
127,30,30,13,8,both,0.025,0.005,55,81.82,815681.0,429425.0,380394.0,49031.0,1.1289,1.82
128,20,20,13,7,both,0.02,0.005,79,87.34,866689.0,466173.0,417802.0,48371.0,1.1158,1.24
129,30,20,13,7,both,0.02,0.005,79,87.34,866689.0,466173.0,417802.0,48371.0,1.1158,1.24
130,20,20,12,7,both,0.02,0.005,79,87.34,848361.0,466173.0,418462.0,47711.0,1.114,1.23
131,30,20,12,7,both,0.02,0.005,79,87.34,848361.0,466173.0,418462.0,47711.0,1.114,1.23
132,10,20,13,7,both,0.02,0.005,78,87.18,865930.0,465414.0,417802.0,47612.0,1.114,1.24
133,10,20,13,7,both,0.025,0.005,78,87.18,865930.0,465414.0,417802.0,47612.0,1.114,1.24
134,20,20,13,7,both,0.025,0.005,78,87.18,865930.0,465414.0,417802.0,47612.0,1.114,1.24
135,30,20,13,7,both,0.025,0.005,78,87.18,865930.0,465414.0,417802.0,47612.0,1.114,1.24
136,10,20,12,7,both,0.02,0.005,78,87.18,847602.0,465414.0,418462.0,46952.0,1.1122,1.22
137,10,20,12,7,both,0.025,0.005,78,87.18,847602.0,465414.0,418462.0,46952.0,1.1122,1.22
138,20,20,12,7,both,0.025,0.005,78,87.18,847602.0,465414.0,418462.0,46952.0,1.1122,1.22
139,30,20,12,7,both,0.025,0.005,78,87.18,847602.0,465414.0,418462.0,46952.0,1.1122,1.22
140,10,20,11,7,both,0.015,0.005,79,87.34,842781.0,464670.0,418539.0,46131.0,1.1102,1.18
141,20,20,11,7,both,0.015,0.005,79,87.34,842507.0,464396.0,418539.0,45857.0,1.1096,1.18
142,30,20,11,7,both,0.015,0.005,79,87.34,842507.0,464396.0,418539.0,45857.0,1.1096,1.18
143,20,30,12,8,both,0.02,0.005,56,82.14,794010.0,429456.0,384496.0,44960.0,1.1169,1.63
144,30,30,12,8,both,0.02,0.005,56,82.14,794010.0,429456.0,384496.0,44960.0,1.1169,1.63
145,10,30,12,8,both,0.015,0.005,55,81.82,793251.0,428697.0,384496.0,44201.0,1.115,1.64
146,10,30,12,8,both,0.02,0.005,55,81.82,793251.0,428697.0,384496.0,44201.0,1.115,1.64
147,10,30,12,8,both,0.025,0.005,55,81.82,793251.0,428697.0,384496.0,44201.0,1.115,1.64
148,20,30,12,8,both,0.025,0.005,55,81.82,793251.0,428697.0,384496.0,44201.0,1.115,1.64
149,30,30,12,8,both,0.025,0.005,55,81.82,793251.0,428697.0,384496.0,44201.0,1.115,1.64
150,10,20,11,7,both,0.02,0.005,78,87.18,839377.0,461266.0,418539.0,42727.0,1.1021,1.11
151,20,20,11,7,both,0.02,0.005,78,87.18,839377.0,461266.0,418539.0,42727.0,1.1021,1.11
152,30,20,11,7,both,0.02,0.005,78,87.18,839377.0,461266.0,418539.0,42727.0,1.1021,1.11
153,10,20,11,7,both,0.025,0.005,78,87.18,839377.0,461266.0,418539.0,42727.0,1.1021,1.11
154,20,20,11,7,both,0.025,0.005,78,87.18,839377.0,461266.0,418539.0,42727.0,1.1021,1.11
155,30,20,11,7,both,0.025,0.005,78,87.18,839377.0,461266.0,418539.0,42727.0,1.1021,1.11
156,30,20,13,8,both,0.015,0.005,58,82.76,852183.0,452997.0,417682.0,35315.0,1.0845,1.24
157,20,20,13,8,both,0.015,0.005,58,82.76,847998.0,448812.0,417682.0,31130.0,1.0745,1.09
158,10,20,10,6,both,0.015,0.005,88,88.64,819776.0,447470.0,418344.0,29126.0,1.0696,0.67
159,20,20,10,6,both,0.015,0.005,88,88.64,819502.0,447196.0,418344.0,28852.0,1.069,0.67
160,30,20,10,6,both,0.015,0.005,88,88.64,819502.0,447196.0,418344.0,28852.0,1.069,0.67
161,20,30,13,9,both,0.02,0.005,47,78.72,798011.0,416072.0,387611.0,28461.0,1.0734,1.23
162,30,30,13,9,both,0.02,0.005,47,78.72,798011.0,416072.0,387611.0,28461.0,1.0734,1.23
163,10,30,13,9,both,0.015,0.005,46,78.26,797252.0,415313.0,387611.0,27702.0,1.0715,1.23
164,10,30,13,9,both,0.02,0.005,46,78.26,797252.0,415313.0,387611.0,27702.0,1.0715,1.23
165,10,30,13,9,both,0.025,0.005,46,78.26,797252.0,415313.0,387611.0,27702.0,1.0715,1.23
166,20,30,13,9,both,0.025,0.005,46,78.26,797252.0,415313.0,387611.0,27702.0,1.0715,1.23
167,30,30,13,9,both,0.025,0.005,46,78.26,797252.0,415313.0,387611.0,27702.0,1.0715,1.23
168,10,20,10,6,both,0.02,0.005,88,88.64,816697.0,444391.0,418344.0,26047.0,1.0623,0.6
169,20,20,10,6,both,0.02,0.005,88,88.64,816697.0,444391.0,418344.0,26047.0,1.0623,0.6
170,30,20,10,6,both,0.02,0.005,88,88.64,816697.0,444391.0,418344.0,26047.0,1.0623,0.6
171,10,20,10,6,both,0.025,0.005,88,88.64,816697.0,444391.0,418344.0,26047.0,1.0623,0.6
172,20,20,10,6,both,0.025,0.005,88,88.64,816697.0,444391.0,418344.0,26047.0,1.0623,0.6
173,30,20,10,6,both,0.025,0.005,88,88.64,816697.0,444391.0,418344.0,26047.0,1.0623,0.6
174,10,30,11,9,both,0.015,0.005,46,78.26,755393.0,399576.0,378633.0,20943.0,1.0553,0.93
175,20,30,11,9,both,0.015,0.005,46,78.26,755393.0,399576.0,378633.0,20943.0,1.0553,0.93
176,30,30,11,9,both,0.015,0.005,46,78.26,755393.0,399576.0,378633.0,20943.0,1.0553,0.93
177,10,30,11,9,both,0.02,0.005,46,78.26,755393.0,399576.0,378633.0,20943.0,1.0553,0.93
178,20,30,11,9,both,0.02,0.005,46,78.26,755393.0,399576.0,378633.0,20943.0,1.0553,0.93
179,30,30,11,9,both,0.02,0.005,46,78.26,755393.0,399576.0,378633.0,20943.0,1.0553,0.93
180,10,30,11,9,both,0.025,0.005,46,78.26,755393.0,399576.0,378633.0,20943.0,1.0553,0.93
181,20,30,11,9,both,0.025,0.005,46,78.26,755393.0,399576.0,378633.0,20943.0,1.0553,0.93
182,30,30,11,9,both,0.025,0.005,46,78.26,755393.0,399576.0,378633.0,20943.0,1.0553,0.93
183,30,30,12,9,both,0.015,0.005,47,78.72,783615.0,424943.0,404878.0,20065.0,1.0496,0.87
184,20,30,12,9,both,0.015,0.005,47,78.72,781425.0,422753.0,404878.0,17875.0,1.0441,0.77
185,30,20,12,8,both,0.015,0.005,56,82.14,811092.0,435606.0,418814.0,16792.0,1.0401,0.61
186,30,20,13,9,both,0.015,0.005,49,79.59,828906.0,435110.0,418722.0,16388.0,1.0391,0.68
187,20,20,12,8,both,0.015,0.005,56,82.14,808902.0,433416.0,418814.0,14602.0,1.0349,0.53
188,10,20,10,7,both,0.015,0.005,79,87.34,805054.0,432748.0,418344.0,14404.0,1.0344,0.37
189,20,20,10,7,both,0.015,0.005,79,87.34,804780.0,432474.0,418344.0,14130.0,1.0338,0.36
190,30,20,10,7,both,0.015,0.005,79,87.34,804780.0,432474.0,418344.0,14130.0,1.0338,0.36
191,20,20,13,9,both,0.015,0.005,49,79.59,824721.0,430925.0,418722.0,12203.0,1.0291,0.5
192,10,20,10,7,both,0.02,0.005,78,87.18,801650.0,429344.0,418344.0,11000.0,1.0263,0.29
193,20,20,10,7,both,0.02,0.005,78,87.18,801650.0,429344.0,418344.0,11000.0,1.0263,0.29
194,30,20,10,7,both,0.02,0.005,78,87.18,801650.0,429344.0,418344.0,11000.0,1.0263,0.29
195,10,20,10,7,both,0.025,0.005,78,87.18,801650.0,429344.0,418344.0,11000.0,1.0263,0.29
196,20,20,10,7,both,0.025,0.005,78,87.18,801650.0,429344.0,418344.0,11000.0,1.0263,0.29
197,30,20,10,7,both,0.025,0.005,78,87.18,801650.0,429344.0,418344.0,11000.0,1.0263,0.29
198,10,30,10,8,both,0.015,0.005,55,81.82,705998.0,373259.0,363011.0,10248.0,1.0282,0.38
199,20,30,10,8,both,0.015,0.005,55,81.82,705998.0,373259.0,363011.0,10248.0,1.0282,0.38
200,30,30,10,8,both,0.015,0.005,55,81.82,705998.0,373259.0,363011.0,10248.0,1.0282,0.38
201,10,30,10,8,both,0.02,0.005,55,81.82,705998.0,373259.0,363011.0,10248.0,1.0282,0.38
202,20,30,10,8,both,0.02,0.005,55,81.82,705998.0,373259.0,363011.0,10248.0,1.0282,0.38
203,30,30,10,8,both,0.02,0.005,55,81.82,705998.0,373259.0,363011.0,10248.0,1.0282,0.38
204,10,30,10,8,both,0.025,0.005,55,81.82,705998.0,373259.0,363011.0,10248.0,1.0282,0.38
205,20,30,10,8,both,0.025,0.005,55,81.82,705998.0,373259.0,363011.0,10248.0,1.0282,0.38
206,30,30,10,8,both,0.025,0.005,55,81.82,705998.0,373259.0,363011.0,10248.0,1.0282,0.38
207,20,30,12,9,both,0.02,0.005,47,78.72,773774.0,415102.0,404878.0,10224.0,1.0253,0.44
208,30,30,12,9,both,0.02,0.005,47,78.72,773774.0,415102.0,404878.0,10224.0,1.0253,0.44
209,10,30,12,9,both,0.015,0.005,46,78.26,773015.0,414343.0,404878.0,9465.0,1.0234,0.42
210,10,30,12,9,both,0.02,0.005,46,78.26,773015.0,414343.0,404878.0,9465.0,1.0234,0.42
211,10,30,12,9,both,0.025,0.005,46,78.26,773015.0,414343.0,404878.0,9465.0,1.0234,0.42
212,20,30,12,9,both,0.025,0.005,46,78.26,773015.0,414343.0,404878.0,9465.0,1.0234,0.42
213,30,30,12,9,both,0.025,0.005,46,78.26,773015.0,414343.0,404878.0,9465.0,1.0234,0.42
214,20,20,13,8,both,0.02,0.005,56,82.14,825679.0,426493.0,417682.0,8811.0,1.0211,0.32
215,30,20,13,8,both,0.02,0.005,56,82.14,825679.0,426493.0,417682.0,8811.0,1.0211,0.32
216,30,10,12,11,both,0.015,0.005,15,66.67,481249.0,257216.0,248967.0,8249.0,1.0331,1.11
217,10,20,13,8,both,0.015,0.005,55,81.82,824920.0,425734.0,417682.0,8052.0,1.0193,0.3
218,10,20,13,8,both,0.02,0.005,55,81.82,824920.0,425734.0,417682.0,8052.0,1.0193,0.3
219,10,20,13,8,both,0.025,0.005,55,81.82,824920.0,425734.0,417682.0,8052.0,1.0193,0.3
220,20,20,13,8,both,0.025,0.005,55,81.82,824920.0,425734.0,417682.0,8052.0,1.0193,0.3
221,30,20,13,8,both,0.025,0.005,55,81.82,824920.0,425734.0,417682.0,8052.0,1.0193,0.3
222,20,20,12,8,both,0.02,0.005,56,82.14,801251.0,425765.0,418814.0,6951.0,1.0166,0.25
223,30,20,12,8,both,0.02,0.005,56,82.14,801251.0,425765.0,418814.0,6951.0,1.0166,0.25
224,10,20,12,8,both,0.015,0.005,55,81.82,800492.0,425006.0,418814.0,6192.0,1.0148,0.23
225,10,20,12,8,both,0.02,0.005,55,81.82,800492.0,425006.0,418814.0,6192.0,1.0148,0.23
226,10,20,12,8,both,0.025,0.005,55,81.82,800492.0,425006.0,418814.0,6192.0,1.0148,0.23
227,20,20,12,8,both,0.025,0.005,55,81.82,800492.0,425006.0,418814.0,6192.0,1.0148,0.23
228,30,20,12,8,both,0.025,0.005,55,81.82,800492.0,425006.0,418814.0,6192.0,1.0148,0.23
229,20,10,12,11,both,0.015,0.005,15,66.67,479059.0,255026.0,248967.0,6059.0,1.0243,0.81
230,10,20,11,8,both,0.015,0.005,55,81.82,790049.0,420606.0,418857.0,1749.0,1.0042,0.06
231,20,20,11,8,both,0.015,0.005,55,81.82,790049.0,420606.0,418857.0,1749.0,1.0042,0.06
232,30,20,11,8,both,0.015,0.005,55,81.82,790049.0,420606.0,418857.0,1749.0,1.0042,0.06
233,10,20,11,8,both,0.02,0.005,55,81.82,790049.0,420606.0,418857.0,1749.0,1.0042,0.06
234,20,20,11,8,both,0.02,0.005,55,81.82,790049.0,420606.0,418857.0,1749.0,1.0042,0.06
235,30,20,11,8,both,0.02,0.005,55,81.82,790049.0,420606.0,418857.0,1749.0,1.0042,0.06
236,10,20,11,8,both,0.025,0.005,55,81.82,790049.0,420606.0,418857.0,1749.0,1.0042,0.06
237,20,20,11,8,both,0.025,0.005,55,81.82,790049.0,420606.0,418857.0,1749.0,1.0042,0.06
238,30,20,11,8,both,0.025,0.005,55,81.82,790049.0,420606.0,418857.0,1749.0,1.0042,0.06
239,20,10,7,6,both,0.015,0.01,5,100.0,982.0,982.0,0.0,982.0,inf,0.4
240,30,10,7,6,both,0.015,0.01,5,100.0,982.0,982.0,0.0,982.0,inf,0.4
241,10,10,7,6,both,0.015,0.01,4,100.0,850.0,850.0,0.0,850.0,inf,0.43
242,10,10,7,6,both,0.02,0.01,4,100.0,850.0,850.0,0.0,850.0,inf,0.43
243,20,10,7,6,both,0.02,0.01,4,100.0,850.0,850.0,0.0,850.0,inf,0.43
244,30,10,7,6,both,0.02,0.01,4,100.0,850.0,850.0,0.0,850.0,inf,0.43
245,10,10,7,6,both,0.025,0.01,4,100.0,850.0,850.0,0.0,850.0,inf,0.43
246,20,10,7,6,both,0.025,0.01,4,100.0,850.0,850.0,0.0,850.0,inf,0.43
247,30,10,7,6,both,0.025,0.01,4,100.0,850.0,850.0,0.0,850.0,inf,0.43
248,20,10,7,6,both,0.015,0.0125,2,100.0,232.0,232.0,0.0,232.0,inf,0.23
249,30,10,7,6,both,0.015,0.0125,2,100.0,232.0,232.0,0.0,232.0,inf,0.23
250,10,10,7,6,both,0.015,0.0125,1,100.0,100.0,100.0,0.0,100.0,inf,0.2
251,10,10,7,6,both,0.02,0.0125,1,100.0,100.0,100.0,0.0,100.0,inf,0.2
252,20,10,7,6,both,0.02,0.0125,1,100.0,100.0,100.0,0.0,100.0,inf,0.2
