rank,max_spread_width_call,max_spread_width_put,max_trading_hour,min_trading_hour,option_type,percent_beyond_call,percent_beyond_put,total_trades,win_rate,total_credits,total_gains,total_losses,net_pnl,profit_factor,roi
21,10,10,13,6,both,0.015,0.005,620,83.87,18503981.0,12572403.48,4978913.11,7593490.38,2.5251,24.65
22,20,10,11,6,both,0.015,0.005,620,84.52,17541575.0,12353677.29,4776286.86,7577390.43,2.5865,24.62
23,30,10,11,6,both,0.02,0.005,620,86.13,16248888.0,11784544.14,4211942.86,7572601.28,2.7979,24.6
24,30,10,12,6,both,0.015,0.005,620,83.71,18520329.0,12518619.48,5019781.11,7498838.38,2.4939,24.37
25,20,10,12,6,both,0.015,0.005,620,83.71,18337419.0,12511970.48,5026042.11,7485928.38,2.4894,24.32
26,30,10,11,6,both,0.015,0.005,620,84.35,17711708.0,12287753.29,4820229.86,7467523.43,2.5492,24.27
27,20,20,13,6,both,0.025,0.005,620,86.77,16580972.0,11304828.16,3889862.22,7414965.95,2.9062,24.21
28,20,20,12,6,both,0.025,0.005,620,86.94,16339804.0,11206047.77,3841658.22,7364389.55,2.917,24.04
29,10,10,11,6,both,0.015,0.005,620,84.52,17136371.0,12134302.29,4779115.86,7355186.43,2.539,23.88
30,10,20,13,6,both,0.025,0.005,620,86.45,16515249.0,11231077.57,3878096.15,7352981.42,2.896,24.0
31,10,20,12,6,both,0.025,0.005,620,86.61,16274081.0,11132297.17,3829892.15,7302405.02,2.9067,23.83
32,30,20,13,6,both,0.025,0.005,620,86.13,16585007.0,11201762.57,3913841.31,7287921.26,2.8621,23.79
33,30,20,12,6,both,0.025,0.005,620,86.29,16343839.0,11102982.17,3865637.31,7237344.86,2.8722,23.63
34,10,20,12,6,both,0.02,0.005,620,85.81,16896090.0,11387175.46,4213433.7,7173741.76,2.7026,23.41
35,30,20,13,6,both,0.02,0.005,620,85.0,17392239.0,11456916.26,4328825.5,7128090.76,2.6467,23.27
36,10,20,13,6,both,0.02,0.005,620,85.32,17143931.0,11460397.27,4360964.7,7099432.56,2.628,23.17
37,20,20,13,6,both,0.02,0.005,620,85.16,17378263.0,11491256.61,4409489.7,7081766.91,2.606,23.11
38,10,20,11,6,both,0.02,0.005,620,86.29,16074303.0,11158461.33,4098065.16,7060396.16,2.7229,23.05
39,20,20,11,6,both,0.025,0.005,620,86.94,15589873.0,10914986.45,3856022.43,7058964.02,2.8306,23.05
40,20,20,12,6,both,0.02,0.005,620,85.32,17062872.0,11390566.17,4334032.45,7056533.72,2.6282,23.03
41,30,20,11,6,both,0.025,0.005,620,86.61,15621011.0,10881345.04,3825858.06,7055486.98,2.8442,23.04
42,20,20,13,6,both,0.015,0.005,620,83.23,18763169.0,12062926.57,5007718.7,7055207.87,2.4089,23.02
43,10,20,11,6,both,0.025,0.005,620,86.94,15562010.0,10898832.04,3852182.2,7046649.84,2.8293,23.01
44,10,20,13,6,both,0.015,0.005,620,83.39,18503765.0,11957148.57,4959344.7,6997803.87,2.411,22.82
45,30,20,12,6,both,0.02,0.005,620,85.16,17058486.0,11338284.02,4341369.7,6996914.32,2.6117,22.84
46,10,10,10,6,both,0.025,0.005,620,87.58,14421794.0,10693419.73,3736521.43,6956898.3,2.8619,22.6
47,10,20,12,6,both,0.015,0.005,620,83.71,18102168.0,11811863.17,4861064.7,6950798.47,2.4299,22.67
48,20,20,12,6,both,0.015,0.005,620,83.39,18363941.0,11907836.17,4958264.7,6949571.47,2.4016,22.68
49,20,10,10,6,both,0.025,0.005,620,87.26,14446589.0,10698314.73,3771409.32,6926905.41,2.8367,22.51
50,10,10,10,6,both,0.02,0.005,620,86.77,14915108.0,10953257.02,4032766.4,6920490.62,2.7161,22.48
51,30,20,13,6,both,0.015,0.005,620,83.06,18814698.0,11959646.57,5049909.7,6909736.87,2.3683,22.56
52,30,10,10,6,both,0.025,0.005,620,87.1,14450167.0,10666614.73,3765971.95,6900642.78,2.8324,22.42
53,20,10,13,7,both,0.025,0.005,620,87.58,15192081.0,10669756.08,3810210.62,6859545.45,2.8003,22.29
54,30,20,12,6,both,0.015,0.005,620,83.23,18542226.0,11847140.17,5001283.7,6845856.47,2.3688,22.35
55,10,10,13,7,both,0.025,0.005,620,87.26,15118853.0,10588500.48,3798444.55,6790055.93,2.7876,22.06
56,20,20,11,6,both,0.02,0.005,620,85.32,16284837.0,11100842.04,4324026.91,6776815.12,2.5672,22.13
57,30,20,11,6,both,0.02,0.005,620,85.32,16250456.0,11088384.89,4327134.16,6761250.73,2.5625,22.08
58,20,10,12,7,both,0.025,0.005,620,87.58,14918256.0,10557156.08,3810435.62,6746720.45,2.7706,21.92
59,30,10,13,7,both,0.025,0.005,620,86.94,15195567.0,10566141.48,3834189.72,6731951.77,2.7558,21.88
60,10,10,12,7,both,0.025,0.005,620,87.26,14845028.0,10475900.48,3798669.55,6677230.93,2.7578,21.69
61,20,20,11,6,both,0.015,0.005,620,83.55,17546435.0,11608900.04,4941568.16,6667331.88,2.3492,21.76
62,20,10,10,6,both,0.02,0.005,620,85.81,15136694.0,10924450.73,4259039.15,6665411.58,2.565,21.66
63,30,20,11,6,both,0.015,0.005,620,83.55,17712865.0,11599333.04,4935571.16,6663761.88,2.3502,21.76
64,20,10,9,6,both,0.02,0.005,620,87.74,13617148.0,10320437.87,3661297.29,6659140.58,2.8188,21.64
65,20,10,9,6,both,0.025,0.005,620,88.87,12963619.0,9993581.87,3345194.12,6648387.75,2.9874,21.61
66,30,10,12,7,both,0.025,0.005,620,86.94,14921742.0,10453541.48,3834414.72,6619126.77,2.7262,21.51
67,30,10,10,6,both,0.02,0.005,620,85.81,15103482.0,10898098.58,4295507.4,6602591.18,2.5371,21.46
68,10,10,9,6,both,0.025,0.005,620,88.87,12946835.0,9974114.87,3383643.54,6590471.33,2.9477,21.41
69,30,10,9,6,both,0.025,0.005,620,88.55,12931044.0,9924836.87,3359878.22,6564958.65,2.9539,21.34
70,10,10,9,6,both,0.02,0.005,620,88.06,13397208.0,10189558.16,3632692.54,6556865.62,2.805,21.3
71,10,20,11,6,both,0.015,0.005,620,83.71,17139043.0,11447397.04,4894457.16,6552939.88,2.3388,21.38
72,20,20,12,7,both,0.025,0.005,620,87.58,15038236.0,10161809.38,3642388.22,6519421.16,2.7899,21.29
73,20,10,13,7,both,0.015,0.005,620,83.87,17484510.0,11483878.48,4976859.11,6507019.38,2.3075,21.14
74,10,10,10,6,both,0.015,0.005,620,84.35,15903712.0,11283446.73,4780373.4,6503073.33,2.3604,21.12
75,30,10,13,7,both,0.02,0.005,620,85.65,16039625.0,10797951.17,4299003.91,6498947.27,2.5117,21.12
76,10,10,12,7,both,0.02,0.005,620,86.29,15512485.0,10716056.77,4232041.11,6484015.66,2.5321,21.06
77,20,10,12,7,both,0.02,0.005,620,85.97,15679842.0,10780082.48,4302699.86,6477382.63,2.5054,21.05
78,20,10,11,7,both,0.025,0.005,620,87.58,14130744.0,10216892.7,3740841.66,6476051.03,2.7312,21.05
79,30,10,11,7,both,0.025,0.005,620,87.26,14161333.0,10182702.29,3710677.3,6472024.99,2.7442,21.04
80,10,10,13,7,both,0.02,0.005,620,85.97,15792983.0,10803098.18,4331143.11,6471955.07,2.4943,21.02
81,30,10,13,7,both,0.015,0.005,620,83.87,17514606.0,11432074.48,4967959.11,6464115.38,2.3012,21.02
82,10,10,11,7,both,0.025,0.005,620,87.58,14095376.0,10193233.29,3737001.43,6456231.86,2.7277,20.98
83,20,10,13,7,both,0.02,0.005,620,85.81,16027285.0,10833927.52,4379668.11,6454259.41,2.4737,20.97
84,10,20,12,7,both,0.025,0.005,620,87.26,14964808.0,10080353.78,3630622.15,6449731.63,2.7765,21.06
85,20,10,12,6,both,0.025,0.0075,619,90.15,13145338.0,9462667.33,3016246.52,6446420.81,3.1372,20.99
86,20,20,13,6,both,0.025,0.0075,619,90.15,13360872.0,9339583.73,2897732.44,6441851.3,3.2231,21.1
87,20,10,10,6,both,0.015,0.005,620,83.87,16345141.0,11361582.73,4925080.4,6436502.33,2.3069,20.91
88,10,10,13,7,both,0.015,0.005,620,84.03,17215489.0,11363081.48,4929083.11,6433998.38,2.3053,20.89
89,30,10,10,6,both,0.015,0.005,620,83.87,16492555.0,11347810.73,4917894.4,6429916.33,2.3075,20.91
90,30,10,12,7,both,0.02,0.005,620,85.81,15673820.0,10726164.34,4310037.11,6416127.23,2.4886,20.85
91,20,30,13,6,both,0.025,0.005,620,86.13,16140991.0,10489329.81,4087049.36,6402280.45,2.5665,21.03
92,30,10,9,6,both,0.02,0.005,620,87.26,13575247.0,10223902.72,3828121.54,6395781.18,2.6707,20.79
93,30,20,12,7,both,0.025,0.005,620,86.94,15041578.0,10058050.78,3666367.31,6391683.47,2.7433,20.88
94,20,20,13,7,both,0.025,0.005,620,87.1,15309494.0,10178349.16,3789861.22,6388487.95,2.6857,20.86
95,20,10,11,6,both,0.025,0.0075,619,90.47,12605178.0,9280408.14,2896908.27,6383499.88,3.2036,20.78
96,20,20,12,6,both,0.025,0.0075,619,90.15,13244160.0,9279229.05,2898544.44,6380684.61,3.2013,20.9
97,10,10,12,6,both,0.025,0.0075,619,89.82,13072385.0,9381686.73,3004480.45,6377206.29,3.1226,20.76
98,10,20,13,6,both,0.025,0.0075,619,89.82,13287296.0,9257980.14,2885966.37,6372013.77,3.2079,20.86
99,10,10,11,6,both,0.025,0.0075,619,90.47,12570085.0,9257023.73,2893068.03,6363955.7,3.1997,20.71
100,10,10,11,6,both,0.02,0.0075,619,89.66,13159071.0,9540765.02,3188370.0,6352395.02,2.9924,20.67
101,10,10,11,7,both,0.02,0.005,620,86.61,14644948.0,10429440.58,4082183.4,6347257.18,2.5549,20.62
102,30,10,12,7,both,0.015,0.005,620,83.87,17212953.0,11306929.48,4968467.11,6338462.38,2.2757,20.61
103,20,10,12,7,both,0.015,0.005,620,83.87,17044685.0,11309953.48,4975759.11,6334194.38,2.273,20.58
104,10,30,13,6,both,0.025,0.005,620,85.81,16067885.0,10408196.22,4075283.29,6332912.93,2.554,20.8
105,20,30,12,6,both,0.025,0.005,620,86.13,15869645.0,10469939.27,4139133.33,6330805.94,2.5295,20.79
106,20,10,13,6,both,0.025,0.0075,619,89.82,13325067.0,9445677.33,3115527.52,6330149.81,3.0318,20.61
107,10,20,10,6,both,0.025,0.005,620,86.77,14477601.0,10210482.19,3882175.13,6328307.05,2.6301,20.67
108,10,10,12,6,both,0.02,0.0075,619,89.01,13780207.0,9714228.02,3387872.0,6326356.02,2.8674,20.59
109,10,10,12,7,both,0.015,0.005,620,84.19,16783875.0,11203396.48,4879012.11,6324384.38,2.2962,20.54
110,10,20,13,7,both,0.025,0.005,620,86.77,15236066.0,10096893.57,3778095.15,6318798.42,2.6725,20.63
111,30,10,12,6,both,0.025,0.0075,619,89.5,13148475.0,9358703.73,3040225.61,6318478.12,3.0783,20.57
112,30,20,13,6,both,0.025,0.0075,619,89.5,13363386.0,9234997.14,2921711.53,6313285.61,3.1608,20.68
113,10,20,12,6,both,0.025,0.0075,619,89.82,13170584.0,9197625.45,2886778.37,6310847.09,3.1861,20.66
114,20,20,10,6,both,0.025,0.005,620,86.45,14497315.0,10210296.19,3917063.02,6293233.16,2.6066,20.56
115,20,10,9,6,both,0.015,0.005,620,85.32,14735991.0,10757870.87,4473243.54,6284627.33,2.4049,20.43
116,30,10,11,6,both,0.025,0.0075,619,89.98,12635127.0,9198532.73,2916698.9,6281833.84,3.1537,20.46
117,30,30,13,6,both,0.025,0.005,620,85.48,16143989.0,10385227.22,4111028.45,6274198.77,2.5262,20.61
118,30,20,10,6,both,0.025,0.005,620,86.29,14499848.0,10177551.19,3911625.65,6265925.54,2.6019,20.47
119,10,30,12,6,both,0.025,0.005,620,85.81,15796539.0,10388805.67,4127367.26,6261438.41,2.5171,20.56
120,10,10,13,6,both,0.025,0.0075,619,89.5,13252114.0,9364696.73,3103761.45,6260935.29,3.0172,20.38
121,30,20,13,7,both,0.025,0.005,620,86.45,15312836.0,10074590.57,3813840.31,6260750.26,2.6416,20.45
122,10,20,12,7,both,0.02,0.005,620,86.29,15632728.0,10320973.07,4063993.7,6256979.37,2.5396,20.42
123,10,20,10,6,both,0.02,0.005,620,85.97,14932917.0,10432321.48,4178420.1,6253901.38,2.4967,20.42
124,30,20,12,6,both,0.025,0.0075,619,89.5,13246674.0,9174642.45,2922523.53,6252118.92,3.1393,20.48
125,20,20,12,7,both,0.015,0.005,620,84.03,17194075.0,11006846.78,4758541.7,6248305.08,2.3131,20.39
126,20,20,12,7,both,0.02,0.005,620,85.97,15793916.0,10378939.78,4134762.45,6244177.33,2.5102,20.39
127,30,10,9,6,both,0.015,0.005,620,85.32,14854567.0,10707310.87,4466107.54,6241203.33,2.3975,20.3
128,20,10,11,7,both,0.02,0.005,620,85.97,14871321.0,10447800.29,4208285.15,6239515.14,2.4827,20.28
129,10,10,9,6,both,0.015,0.005,620,85.65,14277900.0,10611385.87,4378849.54,6232536.33,2.4233,20.24
130,10,20,12,6,both,0.02,0.0075,619,89.01,13842790.0,9502700.74,3270319.92,6232380.82,2.9057,20.4
131,20,20,13,6,both,0.015,0.0075,619,86.59,15684122.0,10238735.14,4015588.92,6223146.22,2.5497,20.36
132,20,20,11,6,both,0.025,0.0075,619,90.15,12705746.0,9086746.31,2876122.19,6210624.12,3.1594,20.34
133,20,10,12,6,both,0.02,0.0075,619,88.53,13947185.0,9717814.73,3508470.75,6209343.98,2.7698,20.21
134,20,10,11,7,both,0.015,0.005,620,84.19,16196023.0,11032826.29,4825690.4,6207135.89,2.2863,20.17
135,30,20,11,6,both,0.025,0.0075,619,89.82,12732677.0,9048897.91,2845957.82,6202940.09,3.1796,20.32
136,30,30,12,6,both,0.025,0.005,620,85.48,15872643.0,10365836.67,4163112.42,6202724.25,2.4899,20.38
137,30,10,13,6,both,0.025,0.0075,619,89.18,13328204.0,9341713.73,3139506.61,6202207.12,2.9755,20.2
138,30,20,13,6,both,0.02,0.0075,619,88.37,14213847.0,9533379.83,3336695.72,6196684.11,2.8571,20.29
139,10,20,11,6,both,0.025,0.0075,619,90.15,12670030.0,9062738.91,2872281.95,6190456.95,3.1552,20.27
140,30,20,12,7,both,0.02,0.005,620,85.81,15788824.0,10325951.63,4142099.7,6183851.93,2.4929,20.19
141,20,20,13,7,both,0.015,0.005,620,83.55,17635388.0,11085546.57,4907119.7,6178426.87,2.2591,20.16
142,10,20,13,6,both,0.02,0.0075,619,88.69,13966175.0,9537496.84,3368834.92,6168661.91,2.8311,20.19
143,10,10,12,6,both,0.015,0.0075,619,86.91,15049064.0,10202254.73,4035063.0,6167191.73,2.5284,20.07
144,10,30,12,6,both,0.02,0.005,620,85.0,16443943.0,10670513.96,4511343.81,6159170.15,2.3653,20.22
145,10,20,11,6,both,0.02,0.0075,619,89.34,13237765.0,9325229.2,3167583.92,6157645.27,2.944,20.16
146,20,20,13,6,both,0.02,0.0075,619,88.53,14201672.0,9569521.18,3417359.92,6152161.26,2.8003,20.14
147,30,10,12,6,both,0.02,0.0075,619,88.37,13942093.0,9664826.59,3515808.0,6149018.59,2.749,20.02
148,30,20,13,7,both,0.02,0.005,620,85.32,16152667.0,10362343.26,4228824.5,6133518.76,2.4504,20.03
149,10,20,13,6,both,0.015,0.0075,619,86.75,15391796.0,10100035.14,3967214.92,6132820.22,2.5459,20.06
150,30,20,12,7,both,0.015,0.005,620,83.87,17354104.0,10932863.78,4800529.7,6132334.08,2.2774,20.03
151,20,30,13,6,both,0.015,0.005,620,82.58,18402625.0,11328300.22,5205340.84,6122959.38,2.1763,20.09
152,30,10,11,7,both,0.02,0.005,620,85.81,14831650.0,10378847.14,4261186.4,6117660.74,2.4357,19.89
153,20,20,12,6,both,0.02,0.0075,619,88.53,14010737.0,9507256.45,3390918.67,6116337.78,2.8037,20.03
154,10,20,12,7,both,0.015,0.005,620,84.19,16920354.0,10824658.78,4711074.7,6113584.08,2.2977,19.94
155,30,10,12,6,both,0.015,0.0075,619,86.43,15536253.0,10284102.73,4175722.0,6108380.73,2.4628,19.9
156,20,20,12,6,both,0.015,0.0075,619,86.59,15409350.0,10122070.45,4015150.92,6106919.53,2.521,19.99
157,10,30,13,6,both,0.02,0.005,620,84.68,16721962.0,10664345.91,4558586.84,6105759.07,2.3394,20.04
158,20,10,12,6,both,0.015,0.0075,619,86.43,15352092.0,10276202.73,4181983.0,6094219.73,2.4573,19.84
159,30,10,11,7,both,0.015,0.005,620,84.03,16348856.0,10956157.29,4868188.4,6087968.89,2.2506,19.8
160,20,20,13,7,both,0.02,0.005,620,85.48,16139397.0,10397389.61,4309488.7,6087900.91,2.4127,19.88
161,10,10,13,6,both,0.02,0.0075,619,88.37,13955349.0,9671679.43,3586740.0,6084939.43,2.6965,19.8
162,30,20,13,6,both,0.015,0.0075,619,86.43,15736970.0,10136774.14,4057779.92,6078994.22,2.4981,19.91
163,20,10,11,6,both,0.02,0.0075,619,88.69,13376065.0,9489605.73,3414331.75,6075273.98,2.7793,19.78
164,10,20,12,6,both,0.015,0.0075,619,86.91,15113728.0,9992248.45,3917950.92,6074297.53,2.5504,19.87
165,30,20,12,6,both,0.02,0.0075,619,88.37,14004550.0,9453173.3,3398255.92,6054917.38,2.7818,19.83
166,30,10,11,6,both,0.02,0.0075,619,88.69,13334334.0,9469798.59,3417439.0,6052359.59,2.771,19.71
167,20,10,11,6,both,0.015,0.0075,619,86.91,14730309.0,10082159.73,4031723.0,6050436.73,2.5007,19.7
168,10,10,11,7,both,0.015,0.005,620,84.35,15784863.0,10822751.29,4778775.4,6043975.89,2.2648,19.63
169,10,30,13,6,both,0.015,0.005,620,82.74,18113698.0,11192999.22,5156966.84,6036032.38,2.1705,19.79
170,20,10,13,6,both,0.015,0.0075,619,86.11,15678621.0,10315522.73,4282774.0,6032748.73,2.4086,19.64
171,20,20,11,7,both,0.025,0.005,620,87.26,14217983.0,9765067.45,3736123.31,6028944.13,2.6137,19.7
172,30,20,13,7,both,0.015,0.005,620,83.39,17669810.0,10975348.57,4947499.7,6027848.87,2.2184,19.69
173,30,30,13,6,both,0.02,0.005,620,84.19,16973521.0,10602510.91,4575842.64,6026668.27,2.3171,19.79
174,30,20,11,7,both,0.025,0.005,620,86.94,14248428.0,9730733.04,3705958.95,6024774.09,2.6257,19.69
175,10,20,11,7,both,0.025,0.005,620,87.26,14182415.0,9741208.04,3732283.08,6008924.96,2.61,19.63
176,30,20,12,6,both,0.015,0.0075,619,86.43,15588954.0,10062693.45,4058169.92,6004523.53,2.4796,19.67
177,30,10,13,6,both,0.015,0.0075,619,86.11,15733590.0,10278402.73,4275685.0,6002717.73,2.4039,19.56
178,30,10,13,6,both,0.02,0.0075,619,87.88,14205762.0,9607023.42,3604320.8,6002702.62,2.6654,19.54
179,10,20,13,7,both,0.02,0.005,620,85.48,15910659.0,10311954.27,4310793.7,6001160.56,2.3921,19.59
180,20,20,10,6,both,0.02,0.005,620,85.0,15151931.0,10400943.19,4404692.85,5996250.34,2.3613,19.59
181,20,30,12,6,both,0.015,0.005,620,82.58,17968983.0,11248363.67,5256174.81,5992188.86,2.14,19.66
182,20,30,13,6,both,0.02,0.005,620,84.35,16961091.0,10638397.26,4656506.84,5981890.41,2.2846,19.64
183,10,20,13,7,both,0.015,0.005,620,83.55,17352621.0,10888283.57,4908623.7,5979659.87,2.2182,19.5
184,30,30,13,6,both,0.015,0.005,620,82.42,18452266.0,11223132.22,5247531.84,5975600.38,2.1387,19.62
185,10,20,9,6,both,0.025,0.005,620,87.42,13206405.0,9633413.19,3662345.49,5971067.7,2.6304,19.51
186,10,30,12,6,both,0.015,0.005,620,82.9,17682691.0,11127871.67,5158974.81,5968896.86,2.157,19.57
187,20,10,13,6,both,0.02,0.0075,619,88.05,14192492.0,9642069.77,3684985.0,5957084.77,2.6166,19.39
188,20,20,9,6,both,0.025,0.005,620,87.26,13210357.0,9628641.19,3673489.07,5955152.12,2.6211,19.47
189,30,10,11,6,both,0.015,0.0075,619,86.75,14894546.0,10018379.73,4075706.0,5942673.73,2.4581,19.36
190,20,30,12,6,both,0.02,0.005,620,84.35,16615522.0,10617096.67,4681337.56,5935759.11,2.268,19.49
191,10,10,13,6,both,0.015,0.0075,619,86.27,15379618.0,10170145.73,4234400.0,5935745.73,2.4018,19.31
192,30,20,10,6,both,0.02,0.005,620,85.0,15118850.0,10374722.04,4441161.1,5933560.94,2.336,19.39
193,20,20,9,6,both,0.02,0.005,620,86.13,13812550.0,9914914.19,3989345.24,5925568.95,2.4853,19.37
194,10,10,11,6,both,0.015,0.0075,619,87.08,14310447.0,9908186.73,3984612.0,5923574.73,2.4866,19.27
195,10,20,9,6,both,0.02,0.005,620,86.61,13615956.0,9826907.48,3911267.49,5915639.98,2.5125,19.33
196,10,20,11,7,both,0.02,0.005,620,86.29,14733481.0,9978909.33,4077465.05,5901444.28,2.4473,19.27
197,20,20,10,6,both,0.015,0.005,620,83.23,16371747.0,10909614.19,5020904.1,5888710.09,2.1728,19.23
198,30,30,12,6,both,0.015,0.005,620,82.42,18145466.0,11185865.67,5299193.81,5886671.86,2.1109,19.33
199,20,20,11,6,both,0.02,0.0075,619,88.37,13449464.0,9268774.91,3393545.67,5875229.23,2.7313,19.24
200,30,30,12,6,both,0.02,0.005,620,84.19,16609590.0,10563268.52,4688674.81,5874593.71,2.2529,19.29
201,10,30,11,6,both,0.02,0.005,620,85.0,15616726.0,10312804.16,4439443.01,5873361.16,2.323,19.29
202,30,20,9,6,both,0.025,0.005,620,86.94,13179056.0,9561170.19,3688173.17,5872997.02,2.5924,19.2
203,30,20,11,6,both,0.02,0.0075,619,88.37,13413282.0,9254516.76,3396652.92,5857863.84,2.7246,19.19
204,20,30,11,6,both,0.025,0.005,620,85.65,15109768.0,10049882.28,4197481.27,5852401.01,2.3943,19.23
205,20,20,11,6,both,0.015,0.0075,619,86.59,14797074.0,9862844.91,4011086.92,5851757.98,2.4589,19.15
206,30,20,11,6,both,0.015,0.0075,619,86.59,14965775.0,9855548.91,4005089.92,5850458.98,2.4608,19.16
207,30,30,11,6,both,0.025,0.005,620,85.32,15139869.0,10015203.88,4167316.91,5847886.97,2.4033,19.22
208,10,20,10,6,both,0.015,0.005,620,83.55,15917800.0,10758790.19,4926027.1,5832763.09,2.1841,19.03
209,10,30,11,6,both,0.025,0.005,620,85.65,15074522.0,10026344.88,4193641.04,5832703.84,2.3908,19.16
210,20,30,12,6,both,0.025,0.0075,619,89.5,12773442.0,8802816.59,3012172.05,5790644.54,2.9224,19.06
211,30,20,10,6,both,0.015,0.005,620,83.06,16527207.0,10843718.19,5063548.1,5780170.09,2.1415,18.89
212,20,20,11,7,both,0.02,0.005,620,85.65,14945429.0,9983405.04,4204127.8,5779277.24,2.3747,18.88
213,20,20,11,7,both,0.015,0.005,620,83.87,16287994.0,10586404.04,4821643.05,5764760.99,2.1956,18.82
214,30,20,11,7,both,0.02,0.005,620,85.65,14909528.0,9970241.89,4207049.05,5763192.84,2.3699,18.83
215,30,20,11,7,both,0.015,0.005,620,83.87,16436335.0,10565303.04,4814201.05,5751101.99,2.1946,18.79
216,10,30,12,6,both,0.025,0.0075,619,89.18,12700191.0,8721538.0,3000405.98,5721132.02,2.9068,18.82
217,10,20,11,6,both,0.015,0.0075,619,86.75,14365576.0,9677235.91,3963975.92,5713259.98,2.4413,18.69
218,10,20,10,6,both,0.025,0.0075,619,90.15,11968926.0,8586628.66,2884555.39,5702073.27,2.9768,18.68
219,20,30,11,6,both,0.02,0.005,620,84.19,15836378.0,10313901.88,4616003.76,5697898.12,2.2344,18.71
220,20,20,10,6,both,0.025,0.0075,619,89.82,11996713.0,8594515.66,2919443.28,5675072.38,2.9439,18.59
221,30,20,9,6,both,0.02,0.005,620,85.65,13775561.0,9823291.04,4156169.49,5667121.55,2.3635,18.52
222,30,30,12,6,both,0.025,0.0075,619,88.85,12776100.0,8698374.0,3036151.15,5662222.85,2.8649,18.64
223,10,10,10,6,both,0.025,0.0075,619,89.98,11876695.0,8651291.73,2992428.57,5658863.16,2.8911,18.42
224,10,30,12,6,both,0.02,0.0075,619,88.37,13382182.0,9037833.29,3384382.54,5653450.75,2.6705,18.59
225,20,10,12,6,both,0.025,0.01,616,91.88,11078948.0,8121129.59,2468226.52,5652903.08,3.2903,18.5
226,30,20,10,6,both,0.025,0.0075,619,89.66,11998348.0,8560872.66,2914005.91,5646866.75,2.9378,18.5
227,20,30,11,6,both,0.015,0.005,620,82.42,17155077.0,10875240.88,5234725.01,5640515.87,2.0775,18.51
228,20,10,9,6,both,0.025,0.0075,619,91.28,10630994.0,8238940.73,2600389.12,5638551.62,3.1683,18.36
229,20,10,10,6,both,0.025,0.0075,619,89.66,11903062.0,8657758.73,3027316.46,5630442.27,2.8599,18.33
230,20,10,9,6,both,0.02,0.0075,619,89.98,11314056.0,8587769.73,2964932.29,5622837.45,2.8964,18.31
231,10,20,10,6,both,0.02,0.0075,619,89.18,12464137.0,8840242.95,3230680.36,5609562.59,2.7363,18.37
232,30,10,10,6,both,0.025,0.0075,619,89.5,11905742.0,8625160.73,3021879.09,5603281.65,2.8542,18.25
233,10,20,11,7,both,0.015,0.005,620,84.03,15877970.0,10377355.04,4774618.05,5602736.99,2.1734,18.28
