rank,max_spread_width_call,max_spread_width_put,max_trading_hour,min_trading_hour,option_type,percent_beyond_call,percent_beyond_put,total_trades,win_rate,total_credits,total_gains,total_losses,net_pnl,profit_factor,roi
44,30,30,9,6,both,0.015,0.01,231,88.74,1069711.0,702019.58,604446.38,97573.21,1.1614,0.87
45,30,30,13,8,both,0.015,0.0125,124,89.52,1267468.0,582501.69,498607.38,83894.32,1.1683,1.39
46,10,30,13,6,both,0.015,0.0125,190,91.58,1339664.0,612797.87,530267.91,82529.97,1.1556,0.89
47,20,20,11,6,both,0.015,0.0125,182,91.76,947851.0,595892.94,515002.53,80890.4,1.1571,0.9
48,20,20,13,7,both,0.015,0.01,198,87.37,1791627.0,802232.04,723451.02,78781.02,1.1089,0.81
49,30,30,10,7,both,0.015,0.0125,165,90.3,782360.0,596705.83,519461.6,77244.23,1.1487,0.96
50,30,20,12,7,both,0.015,0.01,196,86.22,1580822.0,740277.6,664395.45,75882.16,1.1142,0.79
51,30,10,13,6,both,0.015,0.0125,127,92.13,973577.0,565177.69,497940.0,67237.69,1.135,1.07
52,30,10,7,6,both,0.015,0.01,31,96.77,75210.0,67877.29,1581.3,66295.99,42.925,4.33
53,20,30,9,6,both,0.015,0.0125,189,92.06,692865.0,549708.28,483848.4,65859.87,1.1361,0.71
54,20,30,9,6,both,0.015,0.01,231,88.31,1044202.0,674185.28,608590.11,65595.16,1.1078,0.58
55,30,20,10,6,both,0.015,0.0125,182,92.31,733284.0,569592.51,504317.06,65275.46,1.1294,0.73
56,20,30,11,7,both,0.015,0.01,202,86.63,1533145.0,743531.74,679622.87,63908.87,1.094,0.65
57,30,10,7,6,both,0.015,0.0125,23,95.65,71480.0,64147.29,1581.3,62565.99,40.5662,5.52
58,30,20,11,7,both,0.015,0.0125,159,90.57,927043.0,577746.75,515377.43,62369.32,1.121,0.8
59,30,30,10,7,both,0.015,0.01,202,87.13,1238181.0,722140.7,663410.82,58729.88,1.0885,0.6
60,10,30,13,7,both,0.015,0.0125,165,90.3,1315829.0,588962.87,530267.91,58694.97,1.1107,0.73
61,10,30,13,6,both,0.015,0.01,230,89.13,1862973.0,817556.22,759341.87,58214.36,1.0767,0.52
62,20,30,10,7,both,0.015,0.0125,165,90.3,765132.0,578136.15,520274.71,57861.44,1.1112,0.72
63,20,20,11,7,both,0.015,0.0125,159,90.57,922190.0,571419.94,516190.53,55229.4,1.107,0.7
64,30,10,13,7,both,0.015,0.0125,121,91.74,956087.0,547687.69,497940.0,49747.69,1.0999,0.83
65,20,10,13,6,both,0.015,0.0125,127,92.13,955115.0,544416.77,497940.0,46476.77,1.0933,0.74
66,30,10,8,6,both,0.015,0.0125,73,89.04,284660.0,256566.64,211783.06,44783.58,1.2115,1.24
67,20,10,7,6,both,0.015,0.01,31,93.55,55011.0,46442.41,4911.93,41530.48,9.455,2.71
68,30,30,9,7,both,0.015,0.0125,161,91.3,649063.0,528061.9,488180.25,39881.65,1.0817,0.51
69,20,30,10,7,both,0.015,0.01,202,87.13,1221429.0,704047.02,664223.93,39823.09,1.06,0.4
70,20,10,7,6,both,0.015,0.0125,23,91.3,51281.0,42712.41,4911.93,37800.48,8.6956,3.33
71,20,10,13,7,both,0.015,0.0125,121,91.74,945572.0,534873.77,497940.0,36933.77,1.0742,0.62
72,20,20,10,6,both,0.015,0.0125,182,91.76,707543.0,541466.15,508460.79,33005.35,1.0649,0.37
73,30,10,7,6,both,0.02,0.01,23,100.0,26520.0,26520.0,0.0,26520.0,inf,2.32
74,20,10,7,6,both,0.02,0.01,23,100.0,23602.0,23602.0,0.0,23602.0,inf,2.07
75,10,30,11,6,both,0.015,0.0125,190,91.05,971478.0,564911.85,541841.86,23069.99,1.0426,0.25
76,30,10,7,6,both,0.02,0.0125,15,100.0,22790.0,22790.0,0.0,22790.0,inf,3.06
77,30,30,9,7,both,0.015,0.01,201,87.06,975101.0,642102.9,621404.88,20698.02,1.0333,0.21
78,20,10,7,6,both,0.02,0.0125,15,100.0,19872.0,19872.0,0.0,19872.0,inf,2.67
79,20,30,9,7,both,0.015,0.0125,161,91.3,631015.0,508732.28,488993.35,19738.93,1.0404,0.25
80,10,30,13,7,both,0.015,0.01,202,87.62,1822399.0,776982.22,759341.87,17640.36,1.0232,0.18
81,20,20,12,7,both,0.015,0.01,196,85.71,1570233.0,718194.68,706395.95,11798.72,1.0167,0.12
82,30,10,7,6,both,0.025,0.01,23,100.0,11645.0,11645.0,0.0,11645.0,inf,1.02
83,20,10,7,6,both,0.025,0.01,23,100.0,11375.0,11375.0,0.0,11375.0,inf,1.0
84,30,20,10,7,both,0.015,0.0125,159,90.57,694264.0,534136.83,524406.57,9730.26,1.0186,0.12
85,10,10,7,6,both,0.02,0.01,22,100.0,9223.0,9223.0,0.0,9223.0,inf,0.84
86,10,10,7,6,both,0.025,0.01,22,100.0,8670.0,8670.0,0.0,8670.0,inf,0.79
87,30,10,7,6,both,0.025,0.0125,15,100.0,7915.0,7915.0,0.0,7915.0,inf,1.07
88,20,10,7,6,both,0.025,0.0125,15,100.0,7645.0,7645.0,0.0,7645.0,inf,1.03
89,10,10,7,6,both,0.02,0.0125,14,100.0,5493.0,5493.0,0.0,5493.0,inf,0.79
90,10,10,7,6,both,0.025,0.0125,14,100.0,4940.0,4940.0,0.0,4940.0,inf,0.71
91,10,10,7,6,both,0.015,0.01,27,96.3,15989.0,11723.0,8856.95,2866.05,1.3236,0.21
92,20,30,9,7,both,0.015,0.01,201,87.06,957479.0,623199.28,622217.98,981.29,1.0016,0.01
93,20,10,8,6,both,0.015,0.0125,73,87.67,247001.0,216666.42,215926.79,739.62,1.0034,0.02
94,30,10,8,6,both,0.015,0.01,94,89.36,306490.0,269816.64,270050.03,-233.39,0.9991,-0.01
95,10,10,7,6,both,0.015,0.0125,19,94.74,12259.0,7993.0,8856.95,-863.95,0.9025,-0.09
96,10,30,11,7,both,0.015,0.0125,165,89.7,946455.0,540104.85,542057.86,-1953.01,0.9964,-0.02
97,10,30,12,6,both,0.015,0.0125,190,90.0,1147310.0,581600.79,583580.39,-1979.6,0.9966,-0.02
98,30,10,8,7,both,0.015,0.0125,59,86.44,237186.0,215821.16,221952.64,-6131.48,0.9724,-0.21
99,30,20,11,6,both,0.015,0.01,223,87.44,1415430.0,670164.14,678098.64,-7934.5,0.9883,-0.07
100,20,20,10,7,both,0.015,0.0125,159,90.57,676550.0,515081.15,525219.67,-10138.53,0.9807,-0.13
101,30,20,9,6,both,0.015,0.0125,179,92.18,608707.0,492500.58,505730.06,-13229.47,0.9738,-0.15
102,20,30,12,8,both,0.015,0.0125,122,86.07,1086737.0,528841.4,543948.3,-15106.9,0.9722,-0.25
103,10,30,10,6,both,0.015,0.01,230,88.7,1181895.0,651089.21,668678.0,-17588.79,0.9737,-0.16
104,10,30,10,6,both,0.015,0.0125,190,91.58,707194.0,511637.34,530901.74,-19264.4,0.9637,-0.21
105,30,10,12,6,both,0.015,0.0125,125,88.8,832503.0,497840.33,517425.27,-19584.94,0.9621,-0.32
106,20,20,11,6,both,0.015,0.01,223,87.0,1403112.0,655508.65,680235.22,-24726.57,0.9636,-0.23
107,10,30,12,7,both,0.015,0.0125,165,88.48,1122683.0,556973.79,583580.39,-26606.6,0.9544,-0.33
108,30,30,12,8,both,0.015,0.0125,122,86.07,1070310.0,514713.33,543948.3,-29234.97,0.9463,-0.49
109,20,10,12,6,both,0.015,0.0125,125,88.8,813967.0,476800.4,510415.78,-33615.37,0.9341,-0.54
110,10,30,12,6,both,0.015,0.01,230,87.83,1640433.0,749334.14,784025.85,-34691.71,0.9558,-0.31
111,20,10,8,7,both,0.015,0.0125,59,86.44,209385.0,186918.71,222765.74,-35847.03,0.8391,-1.23
112,30,10,12,7,both,0.015,0.0125,118,88.14,814881.0,480218.33,517425.27,-37206.94,0.9281,-0.64
113,10,30,11,6,both,0.015,0.01,230,87.83,1498725.0,701579.65,743455.19,-41875.54,0.9437,-0.37
114,30,30,8,6,both,0.015,0.0125,182,92.31,539606.0,438115.64,480471.99,-42356.35,0.9118,-0.48
115,30,30,13,6,both,0.015,0.0075,264,85.98,3081492.0,1210070.35,1252491.04,-42420.7,0.9661,-0.33
116,20,10,12,7,both,0.015,0.0125,118,88.14,804292.0,467125.4,510415.78,-43290.37,0.9152,-0.74
117,20,10,8,6,both,0.015,0.01,94,88.3,268831.0,229916.42,274193.77,-44277.35,0.8385,-0.95
118,10,30,9,6,both,0.015,0.01,230,88.7,948813.0,579897.61,625249.12,-45351.5,0.9275,-0.4
119,20,20,9,6,both,0.015,0.0125,179,91.62,581831.0,463299.28,509873.79,-46574.52,0.9087,-0.53
120,10,30,9,6,both,0.015,0.0125,188,92.55,595468.0,453412.61,500507.41,-47094.79,0.9059,-0.51
121,30,30,13,6,both,0.02,0.0125,179,93.3,1061234.0,427454.0,475597.93,-48143.93,0.8988,-0.55
122,30,30,12,6,both,0.02,0.0125,179,93.85,938639.0,428509.0,477238.16,-48729.16,0.8979,-0.56
123,10,30,10,7,both,0.015,0.0125,165,90.3,672123.0,482382.34,532988.69,-50606.35,0.9051,-0.63
124,20,20,13,8,both,0.015,0.0125,121,89.26,1204322.0,549893.77,600847.92,-50954.15,0.9152,-0.85
125,30,30,8,7,both,0.015,0.0125,131,90.84,418274.0,347747.16,399109.97,-51362.82,0.8713,-0.8
126,30,20,11,7,both,0.015,0.01,195,85.13,1373581.0,628639.46,680610.12,-51970.66,0.9236,-0.54
127,30,10,8,7,both,0.015,0.01,72,86.11,255486.0,225541.16,280219.61,-54678.45,0.8049,-1.54
128,30,20,10,6,both,0.015,0.01,223,87.0,1147634.0,636557.85,693112.18,-56554.33,0.9184,-0.52
129,20,30,13,8,both,0.015,0.01,153,84.31,1762998.0,740148.12,799879.76,-59731.64,0.9253,-0.8
130,30,20,9,7,both,0.015,0.0125,155,90.97,556129.0,453890.9,515343.64,-61452.74,0.8808,-0.81
131,30,30,7,6,both,0.015,0.0125,78,93.59,163423.0,124457.29,186481.5,-62024.22,0.6674,-1.64
132,10,20,13,6,both,0.015,0.0125,181,91.71,1232126.0,543730.87,608910.03,-65179.16,0.893,-0.73
133,30,20,13,8,both,0.015,0.0125,121,89.26,1187616.0,535486.69,600847.92,-65361.23,0.8912,-1.1
134,10,30,10,7,both,0.015,0.01,202,87.13,1130347.0,610220.21,676937.91,-66717.7,0.9014,-0.68
135,30,20,8,7,both,0.015,0.0125,122,90.98,352470.0,297214.16,366061.64,-68847.48,0.8119,-1.15
136,10,30,13,8,both,0.015,0.0125,121,85.95,1214587.0,482140.87,553920.33,-71779.46,0.8704,-1.21
137,20,30,11,6,both,0.02,0.0125,178,93.82,775611.0,407043.0,479282.59,-72239.59,0.8493,-0.83
138,30,30,13,7,both,0.02,0.0125,154,92.21,1037047.0,403267.0,475597.93,-72330.93,0.8479,-0.96
139,30,30,11,6,both,0.02,0.0125,178,93.82,775309.0,406741.0,479282.59,-72541.59,0.8486,-0.84
140,30,30,13,8,both,0.015,0.01,153,84.31,1745938.0,725387.04,799879.76,-74492.71,0.9069,-1.0
141,10,30,12,7,both,0.015,0.01,202,86.14,1599859.0,708760.14,784025.85,-75265.71,0.904,-0.76
142,20,30,13,9,both,0.015,0.0125,101,85.15,1168107.0,469627.77,545858.22,-76230.45,0.8603,-1.54
143,20,30,13,6,both,0.02,0.0125,179,92.74,1063362.0,421735.0,498607.38,-76872.38,0.8458,-0.88
144,30,10,7,6,both,0.015,0.0075,39,89.74,83033.0,73220.29,151101.3,-77881.01,0.4846,-4.04
145,20,30,12,6,both,0.02,0.0125,179,93.3,940318.0,422341.0,500247.61,-77906.61,0.8443,-0.89
146,10,30,9,7,both,0.015,0.0125,161,91.3,546152.0,421268.61,501707.34,-80438.72,0.8397,-1.02
147,20,30,8,7,both,0.015,0.0125,131,90.84,390988.0,319359.71,399923.08,-80563.37,0.7986,-1.26
148,10,20,13,7,both,0.015,0.0125,159,90.57,1216352.0,527956.87,608910.03,-80953.16,0.8671,-1.03
149,20,30,11,8,both,0.015,0.0125,121,85.95,858946.0,460840.94,542089.42,-81248.48,0.8501,-1.38
150,10,20,11,6,both,0.015,0.0125,181,91.16,850467.0,488590.85,570921.51,-82330.66,0.8558,-0.92
151,20,10,9,8,both,0.015,0.0125,51,92.16,126897.0,114879.62,197400.0,-82520.38,0.582,-3.27
152,20,20,9,7,both,0.015,0.0125,155,90.97,537131.0,433611.28,516156.74,-82545.46,0.8401,-1.08
153,10,30,11,7,both,0.015,0.01,202,86.14,1457935.0,661005.65,743671.19,-82665.54,0.8888,-0.84
154,20,10,8,7,both,0.015,0.01,72,86.11,227685.0,196638.71,281032.71,-84394.0,0.6997,-2.37
155,20,30,8,6,both,0.015,0.0125,182,91.76,502858.0,399126.42,484615.73,-85489.31,0.8236,-0.96
156,20,30,7,6,both,0.015,0.0125,78,92.31,143224.0,103022.41,189812.13,-86789.72,0.5428,-2.3
157,30,10,9,8,both,0.015,0.0125,52,92.31,121853.0,110352.12,197400.0,-87047.88,0.559,-3.39
158,30,30,13,9,both,0.015,0.0125,101,85.15,1153740.0,457559.69,545858.22,-88298.53,0.8382,-1.79
159,20,30,9,8,both,0.015,0.0125,90,91.11,356969.0,282427.62,371207.05,-88779.44,0.7608,-2.02
160,20,20,10,6,both,0.015,0.01,223,86.55,1121893.0,608431.49,697255.92,-88824.43,0.8726,-0.81
161,20,30,10,6,both,0.02,0.01,219,90.41,1041573.0,534190.87,623225.29,-89034.42,0.8571,-0.84
162,30,30,10,6,both,0.02,0.01,219,90.41,1041237.0,533854.87,623225.29,-89370.42,0.8566,-0.84
163,20,30,10,6,both,0.02,0.0125,178,93.82,566304.0,394171.0,485449.03,-91278.03,0.812,-1.05
164,30,30,10,6,both,0.02,0.0125,178,93.82,566002.0,393869.0,485449.03,-91580.03,0.8113,-1.06
165,30,10,11,6,both,0.015,0.0125,120,88.33,604507.0,421793.43,513772.95,-91979.52,0.821,-1.55
166,20,10,13,8,both,0.015,0.0125,102,90.2,814879.0,404180.77,497940.0,-93759.23,0.8117,-1.86
167,30,30,9,8,both,0.015,0.0125,90,91.11,350871.0,276846.12,371207.05,-94360.93,0.7458,-2.15
168,10,20,12,6,both,0.015,0.0125,181,90.61,1023893.0,513112.79,609517.21,-96404.41,0.8418,-1.08
169,10,30,9,7,both,0.015,0.01,201,87.06,873927.0,537046.61,634931.97,-97885.35,0.8458,-1.0
170,20,20,8,7,both,0.015,0.0125,122,90.98,324669.0,268311.71,366874.74,-98563.03,0.7313,-1.64
171,10,20,11,7,both,0.015,0.0125,159,89.94,833957.0,472296.85,571137.51,-98840.66,0.8269,-1.26
172,30,30,11,7,both,0.02,0.0125,153,92.81,748667.0,380099.0,479282.59,-99183.59,0.7931,-1.33
173,20,30,13,7,both,0.02,0.0125,154,91.56,1039175.0,397548.0,498607.38,-101059.38,0.7973,-1.34
174,30,30,9,6,both,0.02,0.01,219,89.95,836541.0,488433.0,590093.32,-101660.32,0.8277,-0.96
175,30,30,7,6,both,0.02,0.0125,70,94.29,114733.0,83100.0,184900.2,-101800.2,0.4494,-3.01
176,30,10,9,6,both,0.015,0.0125,99,87.88,346100.0,307346.58,409183.06,-101836.47,0.7511,-2.08
177,30,30,11,8,both,0.015,0.0125,121,85.95,837187.0,439910.75,542089.42,-102178.67,0.8115,-1.73
178,20,30,9,6,both,0.02,0.01,219,89.95,835990.0,487882.0,590093.32,-102211.32,0.8268,-0.96
179,20,30,10,8,both,0.015,0.0125,113,88.5,564140.0,403865.16,506223.84,-102358.68,0.7978,-1.86
180,30,30,7,6,both,0.015,0.01,98,87.76,235810.0,151785.29,254336.81,-102551.52,0.5968,-2.16
181,20,10,7,6,both,0.015,0.0075,39,87.18,62834.0,51785.41,154431.93,-102646.52,0.3353,-5.32
182,20,30,12,7,both,0.02,0.0125,154,92.21,915339.0,397362.0,500247.61,-102885.61,0.7943,-1.37
183,30,20,7,6,both,0.015,0.0125,61,91.8,121083.0,95526.29,199357.3,-103831.01,0.4792,-3.45
184,30,30,9,6,both,0.02,0.0125,176,94.32,482520.0,361272.0,465351.61,-104079.61,0.7763,-1.21
185,30,30,13,7,both,0.015,0.0075,246,84.96,3024307.0,1153721.38,1257855.11,-104133.72,0.9172,-0.87
186,10,10,9,8,both,0.015,0.0125,50,92.0,106576.0,93237.33,197400.0,-104162.67,0.4723,-4.2
187,20,30,7,6,both,0.02,0.0125,70,94.29,111815.0,80182.0,184900.2,-104718.2,0.4337,-3.09
188,30,30,12,7,both,0.02,0.0125,154,92.21,913470.0,395493.0,500247.61,-104754.61,0.7906,-1.39
189,20,30,9,6,both,0.02,0.0125,176,94.32,481834.0,360586.0,465351.61,-104765.61,0.7749,-1.22
190,30,10,13,8,both,0.015,0.0125,102,90.2,798221.0,389821.69,497940.0,-108118.31,0.7829,-2.14
191,20,10,11,6,both,0.015,0.0125,120,87.5,592189.0,407137.94,515909.53,-108771.6,0.7892,-1.83
192,10,30,9,8,both,0.015,0.0125,90,91.11,337128.0,261265.33,371207.05,-109941.73,0.7038,-2.5
193,30,30,10,8,both,0.015,0.0125,113,88.5,555355.0,395776.84,506223.84,-110447.0,0.7818,-2.01
194,20,20,12,8,both,0.015,0.0125,119,86.55,991126.0,483119.4,594077.54,-110958.13,0.8132,-1.89
195,10,30,10,6,both,0.02,0.01,219,90.41,1019247.0,511864.87,623225.29,-111360.42,0.8213,-1.05
196,10,20,12,7,both,0.015,0.0125,159,89.31,1007885.0,497104.79,609517.21,-112412.41,0.8156,-1.43
197,30,10,11,7,both,0.015,0.0125,113,86.73,586075.0,403685.75,516284.43,-112598.68,0.7819,-2.02
198,20,30,13,6,both,0.015,0.0075,264,85.61,3081065.0,1186736.42,1300883.04,-114146.62,0.9123,-0.89
199,10,30,10,6,both,0.02,0.0125,178,93.82,542462.0,370329.0,485449.03,-115120.03,0.7629,-1.33
200,30,20,13,6,both,0.02,0.0125,170,94.12,960793.0,369273.0,484948.0,-115675.0,0.7615,-1.38
201,30,30,7,6,both,0.025,0.0125,70,94.29,99858.0,68225.0,184900.2,-116675.2,0.369,-3.45
202,20,30,11,6,both,0.02,0.01,219,89.95,1301480.0,540458.8,657254.34,-116795.54,0.8223,-1.1
203,20,30,7,6,both,0.025,0.0125,70,94.29,99588.0,67955.0,184900.2,-116945.2,0.3675,-3.45
204,20,20,11,7,both,0.015,0.01,195,84.62,1368728.0,613322.65,730433.22,-117110.57,0.8397,-1.22
205,30,10,7,6,both,0.02,0.0075,31,90.32,34343.0,31863.0,149520.0,-117657.0,0.2131,-7.65
206,30,30,11,6,both,0.02,0.01,219,89.95,1300247.0,539225.8,657254.34,-118028.54,0.8204,-1.11
207,30,10,12,11,both,0.015,0.0125,28,71.43,385719.0,143285.29,261651.11,-118365.81,0.5476,-8.54
208,10,30,7,6,both,0.02,0.0125,69,94.2,97436.0,65803.0,184900.2,-119097.2,0.3559,-3.57
209,30,10,7,6,both,0.015,0.005,42,88.1,119374.0,81243.29,200783.3,-119540.01,0.4046,-5.76
210,10,30,7,6,both,0.025,0.0125,69,94.2,96883.0,65250.0,184900.2,-119650.2,0.3529,-3.58
211,20,10,11,7,both,0.015,0.0125,113,86.73,581222.0,397358.94,517097.53,-119738.6,0.7684,-2.14
212,30,30,8,6,both,0.015,0.01,226,86.28,759428.0,519512.31,639458.77,-119946.46,0.8124,-1.09
213,30,20,10,7,both,0.015,0.01,195,84.62,1098743.0,593901.17,714181.66,-120280.49,0.8316,-1.25
214,20,10,7,6,both,0.02,0.0075,31,90.32,31425.0,28945.0,149520.0,-120575.0,0.1936,-7.85
215,30,30,8,7,both,0.015,0.01,161,84.47,579134.0,405571.82,526839.19,-121267.37,0.7698,-1.55
216,10,30,13,6,both,0.02,0.0125,178,92.13,1048104.0,400843.0,522205.8,-121362.8,0.7676,-1.4
217,20,30,10,7,both,0.02,0.0125,153,92.81,532387.0,362824.0,485019.03,-122195.03,0.7481,-1.64
218,30,30,10,7,both,0.02,0.0125,153,92.81,532342.0,362779.0,485019.03,-122240.03,0.748,-1.64
219,20,30,12,8,both,0.015,0.01,151,82.12,1533159.0,644833.76,768586.18,-123752.43,0.839,-1.68
220,30,20,12,8,both,0.015,0.0125,119,86.55,974663.0,468955.33,594077.54,-125122.21,0.7894,-2.14
221,10,30,7,6,both,0.015,0.0125,74,93.24,104202.0,68303.0,193757.15,-125454.15,0.3525,-3.5
222,20,30,10,6,both,0.025,0.01,219,90.41,1004985.0,497602.87,623225.29,-125622.42,0.7984,-1.18
223,30,30,10,6,both,0.025,0.01,219,90.41,1004985.0,497602.87,623225.29,-125622.42,0.7984,-1.18
224,10,30,10,6,both,0.025,0.01,219,90.41,1003428.0,496045.87,623225.29,-127179.42,0.7959,-1.2
225,20,30,7,6,both,0.015,0.01,98,86.73,215611.0,130350.41,257667.44,-127317.03,0.5059,-2.68
226,10,30,9,6,both,0.02,0.01,219,89.95,810527.0,462419.0,590093.32,-127674.32,0.7836,-1.2
227,20,30,11,7,both,0.02,0.0125,153,92.16,748892.0,374744.0,502935.01,-128191.01,0.7451,-1.72
228,20,20,7,6,both,0.015,0.0125,61,90.16,100884.0,74091.41,202687.93,-128596.52,0.3655,-4.27
229,30,30,10,6,both,0.025,0.0125,176,93.75,528220.0,356087.0,485449.03,-129362.03,0.7335,-1.51
230,20,30,10,6,both,0.025,0.0125,176,93.75,528050.0,355917.0,485449.03,-129532.03,0.7332,-1.51
231,20,10,12,11,both,0.015,0.0125,28,71.43,375884.0,131739.94,261651.11,-129911.17,0.5035,-9.36
232,10,30,12,8,both,0.015,0.0125,121,84.3,1018881.0,454471.79,584394.36,-129922.56,0.7777,-2.2
233,10,10,8,6,both,0.015,0.0125,70,88.57,129419.0,101531.07,232585.8,-131054.73,0.4365,-3.77
234,30,10,8,6,both,0.02,0.0125,54,92.59,74918.0,66348.0,197430.0,-131082.0,0.3361,-4.9
235,10,30,9,6,both,0.02,0.0125,176,94.32,455466.0,334218.0,465351.61,-131133.61,0.7182,-1.53
236,10,30,10,6,both,0.025,0.0125,176,93.75,526423.0,354290.0,485449.03,-131159.03,0.7298,-1.53
237,20,30,13,6,both,0.02,0.01,220,89.55,1585856.0,620044.35,751279.76,-131235.41,0.8253,-1.23
238,20,10,8,6,both,0.02,0.0125,54,92.59,73480.0,64910.0,197430.0,-132520.0,0.3288,-4.95
239,30,10,7,6,both,0.025,0.0075,31,90.32,19468.0,16988.0,149520.0,-132532.0,0.1136,-8.64
240,20,10,7,6,both,0.025,0.0075,31,90.32,19198.0,16718.0,149520.0,-132802.0,0.1118,-8.64
241,30,30,13,6,both,0.02,0.01,220,89.55,1583428.0,617616.35,751279.76,-133663.41,0.8221,-1.25
