position_size,max_positions,positions_per_day,expected_daily_pnl,daily_return_pct,annual_return_pct,max_drawdown,max_drawdown_pct,sharpe_ratio,capital_utilization,config,capital,method,kelly_fraction,kelly_f,fractional_kelly,risk_pct,contracts
25.89479528883903,965.0,198.11111111111111,1175.0827194444446,4.700330877777778,1175.0827194444446,12500.0,50.0,31.621431046342106,20.520186666666664,DTE1_p100_w25_neutral,25000,kelly,0.25,0.9842575916283965,0.24606439790709914,,
25.89479528883903,965.0,198.11111111111111,1175.0827194444446,4.700330877777778,1175.0827194444446,12500.0,50.0,31.621431046342106,20.520186666666664,DTE1_p100_w25_neutral,25000,kelly,0.5,0.9842575916283965,0.49212879581419827,,
492.0011104879416,50.0,50.0,11269.722098990467,45.07888839596187,11269.722098990467,12500.0,50.0,31.622636301966004,98.40022209758833,DTE1_p100_w25_neutral,25000,risk_based,,,,2.0,38.0
738.0016657319123,33.0,33.0,11157.024878000562,44.62809951200225,11157.024878000562,12500.0,50.0,31.622634884797137,97.41621987661243,DTE1_p100_w25_neutral,25000,risk_based,,,,3.0,57.0
1000.0,50.0,50.0,299.792299348009,0.599584598696018,149.89614967400448,644.1330328098716,1.288266065619743,31.612228373236807,100.0,DTE1_p100_w25_neutral,50000,fixed,,,,,
25.89479528883903,1930.0,198.11111111111111,1175.0827194444446,2.350165438888889,587.5413597222223,25000.0,50.0,31.62008549100041,10.260093333333332,DTE1_p100_w25_neutral,50000,kelly,0.25,0.9842575916283965,0.24606439790709914,,
25.89479528883903,1930.0,198.11111111111111,1175.0827194444446,2.350165438888889,587.5413597222223,25000.0,50.0,31.62008549100041,10.260093333333332,DTE1_p100_w25_neutral,50000,kelly,0.5,0.9842575916283965,0.49212879581419827,,
996.9496186203027,50.0,50.0,22836.015832164896,45.67203166432979,11418.007916082448,25000.0,50.0,31.622638124040257,99.69496186203027,DTE1_p100_w25_neutral,50000,risk_based,,,,2.0,77.0
1488.9507291082443,33.0,33.0,22509.787034562538,45.01957406912507,11254.893517281269,25000.0,50.0,31.622636117117896,98.27074812114411,DTE1_p100_w25_neutral,50000,risk_based,,,,3.0,115.0
1000.0,100.0,100.0,599.584598696018,0.599584598696018,149.89614967400448,1288.2660656197431,1.288266065619743,31.612228373236807,100.0,DTE1_p100_w25_neutral,100000,fixed,,,,,
25.89479528883903,3861.0,198.11111111111111,1175.0827194444446,1.1750827194444444,293.77067986111115,50000.0,50.0,31.617394380317013,5.130046666666666,DTE1_p100_w25_neutral,100000,kelly,0.25,0.9842575916283965,0.24606439790709914,,
25.89479528883903,3861.0,198.11111111111111,1175.0827194444446,1.1750827194444444,293.77067986111115,50000.0,50.0,31.617394380317013,5.130046666666666,DTE1_p100_w25_neutral,100000,kelly,0.5,0.9842575916283965,0.49212879581419827,,
1993.8992372406053,50.0,50.0,45672.03166432979,45.67203166432979,11418.007916082448,50000.0,50.0,31.622638124040257,99.69496186203027,DTE1_p100_w25_neutral,100000,risk_based,,,,2.0,154.0
2990.8488558609083,33.0,33.0,45215.31134768649,45.21531134768649,11303.827836921622,50000.0,50.0,31.622636725276188,98.69801224340998,DTE1_p100_w25_neutral,100000,risk_based,,,,3.0,231.0
1000.0,250.0,198.11111111111111,1187.8437105277778,0.47513748421111107,118.7843710527778,2552.1982166666685,1.0208792866666674,31.60946560111975,79.24444444444445,DTE1_p100_w25_neutral,250000,fixed,,,,,
25.89479528883903,9654.0,198.11111111111111,1175.0827194444446,0.47003308777777786,117.50827194444446,125000.0,50.0,31.609321048266825,2.0520186666666667,DTE1_p100_w25_neutral,250000,kelly,0.25,0.9842575916283965,0.24606439790709914,,
25.89479528883903,9654.0,198.11111111111111,1175.0827194444446,0.47003308777777786,117.50827194444446,125000.0,50.0,31.609321048266825,2.0520186666666667,DTE1_p100_w25_neutral,250000,kelly,0.5,0.9842575916283965,0.49212879581419827,,
4997.695490745933,50.0,50.0,114476.65079500843,45.790660318003376,11447.665079500845,125000.0,50.0,31.622638482790634,99.95390981491866,DTE1_p100_w25_neutral,250000,risk_based,,,,2.0,386.0
7496.5432361189,33.0,33.0,113331.88428705835,45.33275371482334,11333.188428705836,125000.0,50.0,31.6226370876503,98.95437071676947,DTE1_p100_w25_neutral,250000,risk_based,,,,3.0,579.0
1000.0,500.0,198.11111111111111,1187.8437105277778,0.23756874210555554,59.3921855263889,2552.1982166666685,0.5104396433333337,31.5961546005557,39.62222222222223,DTE1_p100_w25_neutral,500000,fixed,,,,,
25.89479528883903,19308.0,198.11111111111111,1175.0827194444446,0.23501654388888893,58.75413597222223,250000.0,50.0,31.595865494849857,1.0260093333333333,DTE1_p100_w25_neutral,500000,kelly,0.25,0.9842575916283965,0.24606439790709914,,
25.89479528883903,19308.0,198.11111111111111,1175.0827194444446,0.23501654388888893,58.75413597222223,250000.0,50.0,31.595865494849857,1.0260093333333333,DTE1_p100_w25_neutral,500000,kelly,0.5,0.9842575916283965,0.49212879581419827,,
9995.390981491866,50.0,50.0,228953.30159001687,45.790660318003376,11447.665079500845,250000.0,50.0,31.622638482790634,99.95390981491866,DTE1_p100_w25_neutral,500000,risk_based,,,,2.0,772.0
14993.0864722378,33.0,33.0,226663.7685741167,45.33275371482334,11333.188428705836,250000.0,50.0,31.6226370876503,98.95437071676947,DTE1_p100_w25_neutral,500000,risk_based,,,,3.0,1158.0
1000.0,25.0,25.0,468.6072675755517,1.8744290703022068,468.60726757555165,1430.257792258066,5.721031169032264,31.619402478106352,100.0,DTE1_p95_w100_neutral,25000,fixed,,,,,
120.44276145331071,207.0,207.0,3287.9414495307283,13.151765798122913,3287.941449530728,12500.0,50.0,31.622295711481105,99.72660648334126,DTE1_p95_w100_neutral,25000,kelly,0.25,0.7986086701178959,0.19965216752947398,,
120.44276145331071,207.0,207.0,3287.9414495307283,13.151765798122913,3287.941449530728,12500.0,50.0,31.622295711481105,99.72660648334126,DTE1_p95_w100_neutral,25000,kelly,0.5,0.7986086701178959,0.39930433505894797,,
481.77104581324284,51.0,51.0,6480.580248350421,25.922320993401687,6480.580248350421,12500.0,50.0,31.622532620625073,98.28129334590153,DTE1_p95_w100_neutral,25000,risk_based,,,,2.0,8.0
722.6565687198643,34.0,34.0,6480.580248350421,25.922320993401687,6480.580248350421,12500.0,50.0,31.622532620625073,98.28129334590153,DTE1_p95_w100_neutral,25000,risk_based,,,,3.0,12.0
1000.0,50.0,50.0,937.2145351511034,1.8744290703022068,468.60726757555165,2860.515584516132,5.721031169032264,31.619402478106352,100.0,DTE1_p95_w100_neutral,50000,fixed,,,,,
120.44276145331071,415.0,415.0,6591.766674179962,13.183533348359925,3295.883337089981,25000.0,50.0,31.622296870252676,99.9674920062479,DTE1_p95_w100_neutral,50000,kelly,0.25,0.7986086701178959,0.19965216752947398,,
120.44276145331071,415.0,415.0,6591.766674179962,13.183533348359925,3295.883337089981,25000.0,50.0,31.622296870252676,99.9674920062479,DTE1_p95_w100_neutral,50000,kelly,0.5,0.7986086701178959,0.39930433505894797,,
963.5420916264857,51.0,51.0,12961.160496700842,25.922320993401687,6480.580248350421,25000.0,50.0,31.622532620625073,98.28129334590153,DTE1_p95_w100_neutral,50000,risk_based,,,,2.0,16.0
1445.3131374397285,34.0,34.0,12961.160496700842,25.922320993401687,6480.580248350421,25000.0,50.0,31.622532620625073,98.28129334590153,DTE1_p95_w100_neutral,50000,risk_based,,,,3.0,24.0
1000.0,100.0,100.0,1874.4290703022068,1.8744290703022068,468.60726757555165,5721.031169032264,5.721031169032264,31.619402478106352,100.0,DTE1_p95_w100_neutral,100000,fixed,,,,,
120.44276145331071,830.0,830.0,13183.533348359924,13.183533348359925,3295.883337089981,50000.0,50.0,31.622296870252676,99.9674920062479,DTE1_p95_w100_neutral,100000,kelly,0.25,0.7986086701178959,0.19965216752947398,,
120.44276145331071,830.0,830.0,13183.533348359924,13.183533348359925,3295.883337089981,50000.0,50.0,31.622296870252676,99.9674920062479,DTE1_p95_w100_neutral,100000,kelly,0.5,0.7986086701178959,0.39930433505894797,,
1987.3055639796266,50.0,50.0,26208.228945534793,26.208228945534795,6552.057236383697,50000.0,50.0,31.622535282236623,99.36527819898133,DTE1_p95_w100_neutral,100000,risk_based,,,,2.0,33.0
2950.8476556061123,33.0,33.0,25684.064366624094,25.684064366624092,6421.016091656024,50000.0,50.0,31.62253035734996,97.3779726350017,DTE1_p95_w100_neutral,100000,risk_based,,,,3.0,49.0
1000.0,250.0,250.0,4686.072675755517,1.8744290703022068,468.60726757555165,14302.577922580658,5.721031169032263,31.619402478106352,100.0,DTE1_p95_w100_neutral,250000,fixed,,,,,
120.44276145331071,2075.0,2075.0,32958.83337089981,13.183533348359925,3295.883337089981,125000.0,50.0,31.622296870252676,99.96749200624788,DTE1_p95_w100_neutral,250000,kelly,0.25,0.7986086701178959,0.19965216752947398,,
120.44276145331071,2075.0,2075.0,32958.83337089981,13.183533348359925,3295.883337089981,125000.0,50.0,31.622296870252676,99.96749200624788,DTE1_p95_w100_neutral,250000,kelly,0.5,0.7986086701178959,0.39930433505894797,,
4998.374600312394,50.0,50.0,65917.66674179962,26.36706669671985,6591.766674179962,125000.0,50.0,31.622536735968236,99.96749200624788,DTE1_p95_w100_neutral,250000,risk_based,,,,2.0,83.0
7467.451210105264,33.0,33.0,64996.40778492628,25.998563113970512,6499.640778492628,125000.0,50.0,31.622533336112053,98.5703559733895,DTE1_p95_w100_neutral,250000,risk_based,,,,3.0,124.0
1000.0,500.0,500.0,9372.145351511033,1.8744290703022068,468.60726757555165,28605.155845161316,5.721031169032263,31.619402478106352,100.0,DTE1_p95_w100_neutral,500000,fixed,,,,,
120.44276145331071,4151.0,4151.0,65933.55051691813,13.186710103383625,3296.6775258459065,250000.0,50.0,31.622296985822768,99.99158055853854,DTE1_p95_w100_neutral,500000,kelly,0.25,0.7986086701178959,0.19965216752947398,,
120.44276145331071,4151.0,4151.0,65933.55051691813,13.186710103383625,3296.6775258459065,250000.0,50.0,31.622296985822768,99.99158055853854,DTE1_p95_w100_neutral,500000,kelly,0.5,0.7986086701178959,0.39930433505894797,,
9996.749200624789,50.0,50.0,131835.33348359924,26.36706669671985,6591.766674179962,250000.0,50.0,31.622536735968236,99.96749200624788,DTE1_p95_w100_neutral,500000,risk_based,,,,2.0,166.0
14995.123800937183,33.0,33.0,130516.98014876326,26.103396029752652,6525.849007438164,250000.0,50.0,31.622534313082227,98.9678170861854,DTE1_p95_w100_neutral,500000,risk_based,,,,3.0,249.0
1000.0,25.0,25.0,162.15471800690676,0.648618872027627,162.15471800690676,287.9554982733105,1.151821993093242,31.61302579794821,100.0,DTE1_p98_w25_neutral,25000,fixed,,,,,
23.506571287617167,1063.0,225.22222222222223,1408.9506555555556,5.635802622222222,1408.9506555555556,12500.0,50.0,31.621654391460286,21.17680888888889,DTE1_p98_w25_neutral,25000,kelly,0.25,0.9445095822925624,0.2361273955731406,,
23.506571287617167,1063.0,225.22222222222223,1408.9506555555556,5.635802622222222,1408.9506555555556,12500.0,50.0,31.621654391460286,21.17680888888889,DTE1_p98_w25_neutral,25000,kelly,0.5,0.9445095822925624,0.4722547911462812,,
493.6379970399605,50.0,50.0,13137.231075481006,52.548924301924025,13137.231075481006,12500.0,50.0,31.622656246121732,98.7275994079921,DTE1_p98_w25_neutral,25000,risk_based,,,,2.0,42.0
740.4569955599408,33.0,33.0,13005.858764726196,52.02343505890479,13005.858764726196,12500.0,50.0,31.62265503040898,97.74032341391218,DTE1_p98_w25_neutral,25000,risk_based,,,,3.0,63.0
1000.0,50.0,50.0,324.3094360138135,0.648618872027627,162.15471800690676,575.910996546621,1.151821993093242,31.61302579794821,100.0,DTE1_p98_w25_neutral,50000,fixed,,,,,
23.506571287617167,2127.0,225.22222222222223,1408.9506555555556,2.817901311111111,704.4753277777778,25000.0,50.0,31.62053218123678,10.588404444444445,DTE1_p98_w25_neutral,50000,kelly,0.25,0.9445095822925624,0.2361273955731406,,
23.506571287617167,2127.0,225.22222222222223,1408.9506555555556,2.817901311111111,704.4753277777778,25000.0,50.0,31.62053218123678,10.588404444444445,DTE1_p98_w25_neutral,50000,kelly,0.5,0.9445095822925624,0.4722547911462812,,
999.0292797237296,50.0,50.0,26587.253367044894,53.17450673408979,13293.626683522447,25000.0,50.0,31.622657662069518,99.90292797237295,DTE1_p98_w25_neutral,50000,risk_based,,,,2.0,85.0
1492.66727676369,33.0,33.0,26218.15973206709,52.436319464134186,13109.079866033548,25000.0,50.0,31.622655987663116,98.51604026640355,DTE1_p98_w25_neutral,50000,risk_based,,,,3.0,127.0
1000.0,100.0,100.0,648.618872027627,0.648618872027627,162.15471800690676,1151.821993093242,1.151821993093242,31.61302579794821,100.0,DTE1_p98_w25_neutral,100000,fixed,,,,,
23.506571287617167,4254.0,225.22222222222223,1408.9506555555556,1.4089506555555555,352.2376638888889,50000.0,50.0,31.61828776078976,5.294202222222222,DTE1_p98_w25_neutral,100000,kelly,0.25,0.9445095822925624,0.2361273955731406,,
23.506571287617167,4254.0,225.22222222222223,1408.9506555555556,1.4089506555555555,352.2376638888889,50000.0,50.0,31.61828776078976,5.294202222222222,DTE1_p98_w25_neutral,100000,kelly,0.5,0.9445095822925624,0.4722547911462812,,
1998.0585594474592,50.0,50.0,53174.50673408979,53.17450673408979,13293.626683522447,50000.0,50.0,31.622657662069518,99.90292797237295,DTE1_p98_w25_neutral,100000,risk_based,,,,2.0,170.0
2997.0878391711885,33.0,33.0,52642.76166674889,52.642761666748896,13160.690416687223,50000.0,50.0,31.62265646065927,98.90389869264922,DTE1_p98_w25_neutral,100000,risk_based,,,,3.0,255.0
1000.0,250.0,225.22222222222223,1460.8338373333333,0.5843335349333334,146.08338373333333,2594.159088888891,1.0376636355555564,31.611953065223467,90.08888888888889,DTE1_p98_w25_neutral,250000,fixed,,,,,
23.506571287617167,10635.0,225.22222222222223,1408.9506555555556,0.5635802622222222,140.89506555555556,125000.0,50.0,31.611554499448705,2.1176808888888887,DTE1_p98_w25_neutral,250000,kelly,0.25,0.9445095822925624,0.2361273955731406,,
23.506571287617167,10635.0,225.22222222222223,1408.9506555555556,0.5635802622222222,140.89506555555556,125000.0,50.0,31.611554499448705,2.1176808888888887,DTE1_p98_w25_neutral,250000,kelly,0.5,0.9445095822925624,0.4722547911462812,,
4995.146398618648,50.0,50.0,132936.26683522447,53.17450673408979,13293.626683522447,125000.0,50.0,31.622657662069518,99.90292797237295,DTE1_p98_w25_neutral,250000,risk_based,,,,2.0,425.0
7498.596240749876,33.0,33.0,131710.12526817957,52.68405010727183,13171.012526817958,125000.0,50.0,31.622656554813684,98.98147037789838,DTE1_p98_w25_neutral,250000,risk_based,,,,3.0,638.0
1000.0,500.0,225.22222222222223,1460.8338373333333,0.2921667674666667,73.04169186666667,2594.159088888891,0.5188318177777782,31.601129528763156,45.044444444444444,DTE1_p98_w25_neutral,500000,fixed,,,,,
23.506571287617167,21270.0,225.22222222222223,1408.9506555555556,0.2817901311111111,70.44753277777778,129707.95444444445,25.94159088888889,31.600332397213617,1.0588404444444444,DTE1_p98_w25_neutral,500000,kelly,0.25,0.9445095822925624,0.2361273955731406,,
23.506571287617167,21270.0,225.22222222222223,1408.9506555555556,0.2817901311111111,70.44753277777778,129707.95444444445,25.94159088888889,31.600332397213617,1.0588404444444444,DTE1_p98_w25_neutral,500000,kelly,0.5,0.9445095822925624,0.4722547911462812,,
9990.292797237296,50.0,50.0,265872.53367044893,53.17450673408979,13293.626683522447,250000.0,50.0,31.622657662069518,99.90292797237295,DTE1_p98_w25_neutral,500000,risk_based,,,,2.0,850.0
14997.192481499753,33.0,33.0,263420.25053635915,52.68405010727183,13171.012526817958,250000.0,50.0,31.622656554813684,98.98147037789838,DTE1_p98_w25_neutral,500000,risk_based,,,,3.0,1276.0
1000.0,25.0,25.0,154.7188968503937,0.6188755874015748,154.7188968503937,302.37094488189,1.2094837795275601,31.612557172368618,100.0,DTE1_p97_w25_neutral,25000,fixed,,,,,
24.4340157480315,1023.0,228.6,1333.47888,5.33391552,1333.47888,12500.0,50.0,31.62159087699494,22.342464,DTE1_p97_w25_neutral,25000,kelly,0.25,0.9126565810870741,0.22816414527176854,,
24.4340157480315,1023.0,228.6,1333.47888,5.33391552,1333.47888,12500.0,50.0,31.62159087699494,22.342464,DTE1_p97_w25_neutral,25000,kelly,0.5,0.9126565810870741,0.4563282905435371,,
488.68031496062997,51.0,51.0,11899.811527559054,47.599246110236216,11899.811527559054,12500.0,50.0,31.622643730770132,99.69078425196851,DTE1_p97_w25_neutral,25000,risk_based,,,,2.0,40.0
745.2374803149607,33.0,33.0,11742.314022047243,46.96925608818897,11742.314022047243,12500.0,50.0,31.622641948596925,98.37134740157482,DTE1_p97_w25_neutral,25000,risk_based,,,,3.0,61.0
1000.0,50.0,50.0,309.4377937007874,0.6188755874015748,154.7188968503937,604.74188976378,1.2094837795275601,31.612557172368618,100.0,DTE1_p97_w25_neutral,50000,fixed,,,,,
24.4340157480315,2046.0,228.6,1333.47888,2.66695776,666.73944,25000.0,50.0,31.620405152306084,11.171232,DTE1_p97_w25_neutral,50000,kelly,0.25,0.9126565810870741,0.22816414527176854,,
24.4340157480315,2046.0,228.6,1333.47888,2.66695776,666.73944,25000.0,50.0,31.620405152306084,11.171232,DTE1_p97_w25_neutral,50000,kelly,0.5,0.9126565810870741,0.4563282905435371,,
989.5776377952757,50.0,50.0,23624.62582677165,47.2492516535433,11812.312913385826,25000.0,50.0,31.62264274654115,98.95776377952757,DTE1_p97_w25_neutral,50000,risk_based,,,,2.0,81.0
1490.4749606299215,33.0,33.0,23484.628044094487,46.96925608818897,11742.314022047243,25000.0,50.0,31.622641948596925,98.37134740157482,DTE1_p97_w25_neutral,50000,risk_based,,,,3.0,122.0
1000.0,100.0,100.0,618.8755874015748,0.6188755874015748,154.7188968503937,1209.48377952756,1.2094837795275601,31.612557172368618,100.0,DTE1_p97_w25_neutral,100000,fixed,,,,,
24.4340157480315,4092.0,228.6,1333.47888,1.33347888,333.36972,50000.0,50.0,31.61803370292837,5.585616,DTE1_p97_w25_neutral,100000,kelly,0.25,0.9126565810870741,0.22816414527176854,,
24.4340157480315,4092.0,228.6,1333.47888,1.33347888,333.36972,50000.0,50.0,31.61803370292837,5.585616,DTE1_p97_w25_neutral,100000,kelly,0.5,0.9126565810870741,0.4563282905435371,,
1991.372283464567,50.0,50.0,47540.913700787394,47.5409137007874,11885.228425196849,50000.0,50.0,31.622643567738333,99.56861417322835,DTE1_p97_w25_neutral,100000,risk_based,,,,2.0,163.0
2993.1669291338585,33.0,33.0,47161.75303937007,47.161753039370076,11790.438259842518,50000.0,50.0,31.62264249820136,98.77450866141734,DTE1_p97_w25_neutral,100000,risk_based,,,,3.0,245.0
1000.0,250.0,228.6,1414.7495927999998,0.5658998371199999,141.47495927999998,2764.8799200000026,1.105951968000001,31.6116004978833,91.44,DTE1_p97_w25_neutral,250000,fixed,,,,,
24.4340157480315,10231.0,228.6,1333.47888,0.533391552,133.34788799999998,92162.664,36.8650656,31.61091935479523,2.2342464,DTE1_p97_w25_neutral,250000,kelly,0.25,0.9126565810870741,0.22816414527176854,,
24.4340157480315,10231.0,228.6,1333.47888,0.533391552,133.34788799999998,92162.664,36.8650656,31.61091935479523,2.2342464,DTE1_p97_w25_neutral,250000,kelly,0.5,0.9126565810870741,0.4563282905435371,,
4996.756220472442,50.0,50.0,119289.77732283463,47.715910929133855,11928.977732283463,125000.0,50.0,31.622644055637895,99.93512440944883,DTE1_p97_w25_neutral,250000,risk_based,,,,2.0,409.0
7489.0258267716545,33.0,33.0,118000.63107401574,47.200252429606294,11800.063107401575,125000.0,50.0,31.6226426075843,98.85514091338584,DTE1_p97_w25_neutral,250000,risk_based,,,,3.0,613.0
1000.0,500.0,228.6,1414.7495927999998,0.28294991855999996,70.73747963999999,2764.8799200000026,0.5529759840000005,31.600424394082804,45.72,DTE1_p97_w25_neutral,500000,fixed,,,,,
24.4340157480315,20463.0,228.6,1333.47888,0.266695776,66.67394399999999,92162.664,18.4325328,31.599062107906672,1.1171232,DTE1_p97_w25_neutral,500000,kelly,0.25,0.9126565810870741,0.22816414527176854,,
24.4340157480315,20463.0,228.6,1333.47888,0.266695776,66.67394399999999,92162.664,18.4325328,31.599062107906672,1.1171232,DTE1_p97_w25_neutral,500000,kelly,0.5,0.9126565810870741,0.4563282905435371,,
9993.512440944884,50.0,50.0,238579.55464566927,47.715910929133855,11928.977732283463,250000.0,50.0,31.622644055637895,99.93512440944883,DTE1_p97_w25_neutral,500000,risk_based,,,,2.0,818.0
14990.268661417324,33.0,33.0,236193.75909921256,47.23875181984251,11809.68795496063,250000.0,50.0,31.622642716788945,98.93577316535433,DTE1_p97_w25_neutral,500000,risk_based,,,,3.0,1227.0
1000.0,25.0,25.0,464.7597396518388,1.8590389586073552,464.7597396518388,1465.5952033518176,5.86238081340727,31.61937454531964,100.0,DTE1_p96_w100_neutral,25000,fixed,,,,,
122.13293361265137,204.0,204.0,3314.0692011849715,13.256276804739887,3314.0692011849715,12500.0,50.0,31.622299502765784,99.66047382792351,DTE1_p96_w100_neutral,25000,kelly,0.25,0.834521602747839,0.20863040068695976,,
122.13293361265137,204.0,204.0,3314.0692011849715,13.256276804739887,3314.0692011849715,12500.0,50.0,31.622299502765784,99.66047382792351,DTE1_p96_w100_neutral,25000,kelly,0.5,0.834521602747839,0.4172608013739195,,
488.5317344506055,51.0,51.0,6628.138402369943,26.512553609479774,6628.138402369943,12500.0,50.0,31.622538052224787,99.66047382792351,DTE1_p96_w100_neutral,25000,risk_based,,,,2.0,8.0
732.7976016759083,34.0,34.0,6628.138402369943,26.512553609479774,6628.138402369943,12500.0,50.0,31.622538052224787,99.66047382792351,DTE1_p96_w100_neutral,25000,risk_based,,,,3.0,12.0
1000.0,50.0,50.0,929.5194793036776,1.8590389586073552,464.7597396518388,2931.1904067036353,5.86238081340727,31.61937454531964,100.0,DTE1_p96_w100_neutral,50000,fixed,,,,,
122.13293361265137,409.0,409.0,6644.383839630654,13.288767679261307,3322.1919198153273,25000.0,50.0,31.622300669266814,99.90473969514882,DTE1_p96_w100_neutral,50000,kelly,0.25,0.834521602747839,0.20863040068695976,,
122.13293361265137,409.0,409.0,6644.383839630654,13.288767679261307,3322.1919198153273,25000.0,50.0,31.622300669266814,99.90473969514882,DTE1_p96_w100_neutral,50000,kelly,0.5,0.834521602747839,0.4172608013739195,,
