dte,band,time_pst,time_et,spread_type,flow_mode,spread_width,n_trades,n_wins,win_rate_pct,avg_credit,avg_max_risk,avg_pnl,total_pnl,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days
5,P100,09:00,12:00,iron_condor,neutral,150,51,44,86.3,7099.59,16654.78,1724.95,87972.5,234.5,-5736.0,21412.0,5132.61,0.336,3.2
5,P100,09:00,12:00,iron_condor,against_flow,150,48,41,85.4,7533.92,16475.94,1828.06,87747.0,272.0,-5736.0,21412.0,5276.36,0.346,3.2
5,P100,09:00,12:00,iron_condor,with_flow,150,48,41,85.4,7533.92,16475.94,1828.06,87747.0,272.0,-5736.0,21412.0,5276.36,0.346,3.2
5,P100,09:00,12:00,iron_condor,neutral,100,61,52,85.2,5752.52,13178.31,1265.05,77168.0,180.0,-5239.0,21372.0,4399.22,0.288,3.2
5,P100,09:00,12:00,iron_condor,against_flow,100,57,48,84.2,6155.04,12928.84,1353.24,77134.5,209.5,-5239.0,21372.0,4540.35,0.298,3.1
5,P100,09:00,12:00,iron_condor,with_flow,100,57,48,84.2,6155.04,12928.84,1353.24,77134.5,209.5,-5239.0,21372.0,4540.35,0.298,3.1
5,P100,09:00,12:00,iron_condor,neutral,250,41,36,87.8,9302.46,22205.49,1848.05,75770.0,593.0,-13915.0,29532.0,6559.52,0.282,3.1
5,P100,09:00,12:00,iron_condor,with_flow,250,39,34,87.2,9776.31,22116.67,1941.22,75707.5,601.5,-13915.0,29532.0,6716.34,0.289,3.1
5,P100,09:00,12:00,iron_condor,against_flow,250,39,34,87.2,9776.31,22116.67,1941.22,75707.5,601.5,-13915.0,29532.0,6716.34,0.289,3.1
5,P99,09:00,12:00,iron_condor,neutral,100,61,53,86.9,5365.8,13082.16,1211.77,73918.0,126.0,-5239.0,21372.0,3901.9,0.311,3.2
5,P99,09:00,12:00,iron_condor,against_flow,100,57,49,86.0,5741.18,12825.95,1296.22,73884.5,153.0,-5239.0,21372.0,4025.12,0.322,3.1
5,P99,09:00,12:00,iron_condor,with_flow,100,57,49,86.0,5741.18,12825.95,1296.22,73884.5,153.0,-5239.0,21372.0,4025.12,0.322,3.1
5,P99,09:00,12:00,iron_condor,neutral,150,50,43,86.0,6438.02,17413.4,1419.2,70960.0,156.25,-5736.0,21412.0,4690.36,0.303,3.3
5,P99,09:00,12:00,iron_condor,against_flow,150,48,41,85.4,6705.96,17222.6,1478.18,70952.5,174.5,-5736.0,21412.0,4779.83,0.309,3.2
