dte,band,time_pst,time_et,spread_type,flow_mode,spread_width,n_trades,n_wins,win_rate_pct,avg_credit,avg_max_risk,avg_pnl,total_pnl,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days
10,P100,07:00,10:00,iron_condor,with_flow,300,31,26,83.9,34750.58,23296.42,2243.5,69548.5,396.0,-11786.0,31069.0,6997.94,0.321,5.8
10,P100,07:00,10:00,iron_condor,against_flow,300,31,26,83.9,34750.58,23296.42,2243.5,69548.5,396.0,-11786.0,31069.0,6997.94,0.321,5.8
10,P100,07:00,10:00,iron_condor,neutral,300,35,28,80.0,44670.46,22428.31,1945.04,68076.5,190.5,-11786.0,31069.0,6691.26,0.291,5.5
10,P100,07:15,10:15,iron_condor,neutral,100,56,48,85.7,30011.66,12574.52,1139.12,63790.5,318.5,-9980.0,26895.0,5184.07,0.22,6.3
10,P100,07:15,10:15,iron_condor,with_flow,100,52,44,84.6,32249.94,12408.25,1191.59,61962.5,318.5,-9980.0,26895.0,5379.02,0.222,6.1
10,P100,07:15,10:15,iron_condor,against_flow,100,52,44,84.6,32249.94,12408.25,1191.59,61962.5,318.5,-9980.0,26895.0,5379.02,0.222,6.1
10,P100,07:00,10:00,put_spread,neutral,300,29,27,93.1,3533.83,27242.03,1978.05,57363.5,548.5,-662.0,11502.0,3137.08,0.631,7.4
10,P99,07:15,10:15,iron_condor,neutral,150,53,47,88.7,12753.66,16715.74,1061.43,56256.0,255.0,-15968.0,26895.0,5217.22,0.203,6.5
10,P100,08:45,11:45,iron_condor,against_flow,300,20,13,65.0,44605.25,21897.7,2691.42,53828.5,551.25,-19700.0,34516.0,12186.74,0.221,4.0
10,P100,08:45,11:45,iron_condor,with_flow,300,20,13,65.0,44605.25,21897.7,2691.42,53828.5,551.25,-19700.0,34516.0,12186.74,0.221,4.0
10,P99,07:15,10:15,iron_condor,against_flow,150,49,43,87.8,13370.59,16383.14,1079.82,52911.0,178.0,-15968.0,26895.0,5427.38,0.199,6.6
10,P99,07:15,10:15,iron_condor,with_flow,150,49,43,87.8,13370.59,16383.14,1079.82,52911.0,178.0,-15968.0,26895.0,5427.38,0.199,6.6
10,P100,08:45,11:45,iron_condor,neutral,300,25,15,60.0,51591.52,21279.64,2115.56,52889.0,224.0,-19700.0,34516.0,11088.05,0.191,3.5
10,P100,09:00,12:00,iron_condor,with_flow,50,52,41,78.8,5851.96,8728.92,1000.74,52038.5,64.75,-5979.0,29669.0,4950.71,0.202,5.1
10,P100,09:00,12:00,iron_condor,against_flow,50,52,41,78.8,5851.96,8728.92,1000.74,52038.5,64.75,-5979.0,29669.0,4950.71,0.202,5.1
10,P100,09:00,12:00,iron_condor,neutral,50,55,43,78.2,5973.95,8786.65,931.65,51241.0,52.5,-5979.0,29669.0,4820.99,0.193,5.1
10,P98,07:30,10:30,iron_condor,against_flow,50,45,39,86.7,4058.4,9818.84,1130.4,50868.0,230.0,-2877.0,17849.0,3235.33,0.349,6.3
10,P98,07:30,10:30,iron_condor,with_flow,50,45,39,86.7,4058.4,9818.84,1130.4,50868.0,230.0,-2877.0,17849.0,3235.33,0.349,6.3
10,P98,07:30,10:30,iron_condor,neutral,50,48,41,85.4,9673.98,9905.54,1050.91,50443.5,234.5,-2877.0,17849.0,3176.32,0.331,6.2
10,P100,08:45,11:45,iron_condor,neutral,100,53,34,64.2,22940.08,12487.96,890.12,47176.5,185.0,-15518.0,29795.0,7458.27,0.119,4.4
10,P100,07:15,10:15,put_spread,neutral,300,24,23,95.8,5075.08,25758.25,1938.42,46522.0,1441.5,-3898.0,6608.0,2306.59,0.84,7.7
10,P100,07:15,10:15,iron_condor,neutral,50,58,46,79.3,28349.91,8839.98,796.11,46174.5,214.25,-9980.0,26895.0,5056.06,0.157,6.2
10,P100,08:45,11:45,iron_condor,with_flow,100,48,31,64.6,22515.56,12537.31,960.58,46108.0,191.25,-15518.0,29795.0,7735.54,0.124,4.6
10,P100,08:45,11:45,iron_condor,against_flow,100,48,31,64.6,22515.56,12537.31,960.58,46108.0,191.25,-15518.0,29795.0,7735.54,0.124,4.6
10,P100,07:15,10:15,iron_condor,with_flow,50,55,43,78.2,29835.51,8608.38,809.15,44503.5,185.5,-9980.0,26895.0,5193.68,0.156,6.1
10,P100,07:15,10:15,iron_condor,against_flow,50,55,43,78.2,29835.51,8608.38,809.15,44503.5,185.5,-9980.0,26895.0,5193.68,0.156,6.1
10,P98,08:15,11:15,iron_condor,neutral,50,52,40,76.9,6973.52,8756.88,827.43,43026.5,171.75,-7342.0,12545.0,3301.98,0.251,4.5
10,P95,07:00,10:00,iron_condor,neutral,50,57,49,86.0,3795.68,9360.81,745.49,42493.0,297.0,-10940.0,31069.0,5053.29,0.148,6.9
10,P99,07:15,10:15,iron_condor,against_flow,50,48,40,83.3,21034.94,9988.08,866.46,41590.0,156.5,-7187.0,26901.0,4793.36,0.181,6.3
10,P99,07:15,10:15,iron_condor,with_flow,50,48,40,83.3,21034.94,9988.08,866.46,41590.0,156.5,-7187.0,26901.0,4793.36,0.181,6.3
10,P97,08:15,11:15,iron_condor,neutral,50,56,42,75.0,6085.68,8520.84,737.87,41320.5,292.5,-6895.0,12545.0,2744.46,0.269,5.1
10,P97,08:15,11:15,iron_condor,with_flow,50,51,38,74.5,6284.47,8415.06,774.05,39476.5,397.0,-6895.0,12545.0,2854.36,0.271,5.2
10,P97,08:15,11:15,iron_condor,against_flow,50,51,38,74.5,6284.47,8415.06,774.05,39476.5,397.0,-6895.0,12545.0,2854.36,0.271,5.2
10,P95,07:00,10:00,iron_condor,with_flow,50,50,42,84.0,3823.68,9296.6,770.23,38511.5,372.5,-10940.0,31069.0,5390.45,0.143,7.0
10,P95,07:00,10:00,iron_condor,against_flow,50,50,42,84.0,3823.68,9296.6,770.23,38511.5,372.5,-10940.0,31069.0,5390.45,0.143,7.0
10,P99,07:15,10:15,iron_condor,with_flow,250,31,28,90.3,6887.97,23529.39,1239.06,38411.0,389.5,-18849.0,26895.0,6300.84,0.197,6.7
10,P99,07:15,10:15,iron_condor,against_flow,250,31,28,90.3,6887.97,23529.39,1239.06,38411.0,389.5,-18849.0,26895.0,6300.84,0.197,6.7
10,P98,07:30,10:30,iron_condor,neutral,150,52,42,80.8,20452.33,16617.23,737.21,38335.0,179.75,-16969.0,17138.0,4942.16,0.149,5.8
10,P99,07:15,10:15,iron_condor,neutral,50,54,45,83.3,18766.2,9750.28,709.45,38310.5,156.5,-7187.0,26901.0,4588.94,0.155,6.5
10,P98,10:30,13:30,iron_condor,neutral,150,43,26,60.5,24230.14,14990.56,882.19,37934.0,38.5,-10554.0,24143.0,5380.01,0.164,3.4
10,P100,07:00,10:00,put_spread,with_flow,250,16,16,100.0,3533.88,23997.38,2345.06,37521.0,738.0,2.5,11520.0,3646.73,0.643,7.9
10,P100,08:45,11:45,iron_condor,against_flow,150,47,36,76.6,21348.02,16549.34,796.71,37445.5,225.0,-16504.0,22440.0,6587.53,0.121,5.1
10,P100,08:45,11:45,iron_condor,with_flow,150,47,36,76.6,21348.02,16549.34,796.71,37445.5,225.0,-16504.0,22440.0,6587.53,0.121,5.1
10,P99,07:15,10:15,iron_condor,neutral,250,33,29,87.9,7227.33,23577.61,1113.52,36746.0,389.5,-18849.0,26895.0,6152.51,0.181,6.5
10,P98,07:30,10:30,iron_condor,with_flow,150,48,39,81.2,5510.98,16406.08,760.73,36515.0,170.0,-16969.0,17138.0,5119.88,0.149,5.9
10,P98,07:30,10:30,iron_condor,against_flow,150,48,39,81.2,5510.98,16406.08,760.73,36515.0,170.0,-16969.0,17138.0,5119.88,0.149,5.9
10,P100,08:45,11:45,iron_condor,neutral,150,51,38,74.5,22116.82,16217.61,705.86,35999.0,224.0,-16504.0,22440.0,6469.69,0.109,4.9
10,P100,07:00,10:00,put_spread,with_flow,300,11,11,100.0,4793.45,25388.36,3236.82,35605.0,1281.0,4.0,11502.0,4076.02,0.794,7.9
10,P100,08:45,11:45,iron_condor,neutral,50,48,30,62.5,20704.02,9562.83,741.0,35568.0,54.5,-10698.0,25322.0,6076.53,0.122,4.6
10,P95,07:00,10:00,call_spread,with_flow,300,8,8,100.0,7225.25,24274.75,4409.88,35279.0,115.5,5.0,31069.0,10830.73,0.407,6.9
10,P100,10:30,13:30,iron_condor,with_flow,250,34,18,52.9,21881.94,15839.47,1029.59,35006.0,25.5,-17903.0,18049.0,6594.67,0.156,2.6
10,P100,10:30,13:30,iron_condor,neutral,250,34,18,52.9,21881.94,15839.47,1029.59,35006.0,25.5,-17903.0,18049.0,6594.67,0.156,2.6
10,P100,10:30,13:30,iron_condor,against_flow,250,34,18,52.9,21881.94,15839.47,1029.59,35006.0,25.5,-17903.0,18049.0,6594.67,0.156,2.6
10,P95,07:15,10:15,call_spread,against_flow,300,15,15,100.0,3346.67,23086.67,2317.73,34766.0,190.0,2.0,26895.0,6857.47,0.338,7.2
10,P97,07:30,10:30,iron_condor,neutral,250,39,34,87.2,13367.03,23315.69,891.31,34761.0,317.5,-24949.0,21245.0,6137.77,0.145,5.8
10,P95,07:15,10:15,call_spread,against_flow,50,21,21,100.0,2388.33,11397.38,1651.36,34678.5,68.0,2.0,26895.0,5827.54,0.283,7.4
10,P95,07:15,10:15,call_spread,neutral,50,33,31,93.9,1960.24,10524.61,1044.53,34469.5,68.0,-4995.0,26895.0,4798.96,0.218,7.0
10,P95,07:15,10:15,call_spread,against_flow,250,16,16,100.0,3068.44,22712.81,2138.34,34213.5,147.5,2.0,26895.0,6660.33,0.321,7.2
10,P97,07:30,10:30,iron_condor,against_flow,250,37,33,89.2,6403.41,23709.32,921.23,34085.5,317.5,-24949.0,21245.0,6254.15,0.147,5.9
10,P97,07:30,10:30,iron_condor,with_flow,250,37,33,89.2,6403.41,23709.32,921.23,34085.5,317.5,-24949.0,21245.0,6254.15,0.147,5.9
