timestamp,ticker,type,strike,expiration,bid,ask,day_close,vwap,fmv,delta,gamma,theta,vega,implied_volatility,volume
2025-10-09T13:30:00+00:00,O:NDXP251009P23000000,put,23000,2025-10-09,0.09,0.09,0.09,0.09,,,,,,,1
2025-10-09T13:30:00+00:00,O:NDXP251009P23500000,put,23500,2025-10-09,0.1,0.1,0.1,0.1,,,,,,,1
2025-10-09T13:30:00+00:00,O:NDXP251009P23600000,put,23600,2025-10-09,0.15,0.15,0.15,0.15,,,,,,,1
2025-10-09T13:30:00+00:00,O:NDXP251009P23770000,put,23770,2025-10-09,0.18,0.18,0.18,0.18,,,,,,,1
2025-10-09T13:30:00+00:00,O:NDXP251009P23800000,put,23800,2025-10-09,0.1,0.13,0.13,0.115,,,,,,,2
2025-10-09T13:30:00+00:00,O:NDXP251009P23890000,put,23890,2025-10-09,0.2,0.2,0.2,0.2,,,,,,,1
2025-10-09T13:30:00+00:00,O:NDXP251009P23950000,put,23950,2025-10-09,0.22,0.22,0.22,0.22,,,,,,,1
2025-10-09T13:30:00+00:00,O:NDXP251009P24000000,put,24000,2025-10-09,0.21,0.3,0.21,0.27,,,,,,,3
2025-10-09T13:30:00+00:00,O:NDXP251009P24100000,put,24100,2025-10-09,0.44,0.45,0.45,0.447,,,,,,,20
2025-10-09T13:30:00+00:00,O:NDXP251009P24120000,put,24120,2025-10-09,0.4,0.4,0.4,0.4,,,,,,,1
2025-10-09T13:30:00+00:00,O:NDXP251009P24250000,put,24250,2025-10-09,0.42,0.42,0.42,0.42,,,,,,,1
2025-10-09T13:30:00+00:00,O:NDXP251009P24300000,put,24300,2025-10-09,0.55,0.7,0.69,0.6467,,,,,,,3
2025-10-09T13:30:00+00:00,O:NDXP251009P24350000,put,24350,2025-10-09,0.64,0.64,0.64,0.64,,,,,,,12
2025-10-09T13:30:00+00:00,O:NDXP251009P24370000,put,24370,2025-10-09,0.76,0.79,0.79,0.775,,,,,,,2
2025-10-09T13:30:00+00:00,O:NDXP251009P24400000,put,24400,2025-10-09,0.71,0.79,0.71,0.75,,,,,,,2
